system:time_start,B2,B2_interpolate,B2_interpolate_phenology
2017-05-25,7841.0,7841.0,0.0
2017-05-26,7748.0,7748.0,0.0
2017-05-27,7735.0,7735.0,0.0
2017-05-28,8047.0,8047.0,0.0
2017-05-29,,7421.0,0.0
2017-05-30,,7421.0,-0.0
2017-05-31,5601.0,5601.0,-0.0
2017-06-01,,7304.5,-0.0
2017-06-02,,7237.0,-0.0
2017-06-03,,7237.0,-0.0
2017-06-04,4375.0,4375.0,-0.0
2017-06-05,4701.0,4701.0,-0.0
2017-06-06,7237.0,7237.0,-0.0
2017-06-07,,7045.0,-0.0
2017-06-08,,7141.0,-0.0
2017-06-09,,7045.0,-0.0
2017-06-10,,6969.0,-1.0
2017-06-11,,6893.0,-0.0
2017-06-12,5116.0,5116.0,-0.0
2017-06-13,7778.0,7778.0,-0.0
2017-06-14,7045.0,7045.0,-0.0
2017-06-15,,5601.0,-0.0
2017-06-16,6893.0,6893.0,-0.0
2017-06-17,,4908.5,-0.0
2017-06-18,,4701.0,-0.0
2017-06-19,,4538.0,0.0
2017-06-20,,4191.5,0.0
2017-06-21,,3772.5,0.0
2017-06-22,6472.0,6472.0,0.0
2017-06-23,,3863.0,0.0
2017-06-24,,3863.0,0.0
2017-06-25,,3863.0,0.0
2017-06-26,,3863.0,0.0
2017-06-27,,3863.0,0.0
2017-06-28,,3772.5,0.0
2017-06-29,3110.0,3110.0,0.0
2017-06-30,2912.0,2912.0,1.0
2017-07-01,1350.0,1350.0,0.0
2017-07-02,3096.0,3096.0,0.0
2017-07-03,3018.0,3018.0,0.0
2017-07-04,3682.0,3682.0,0.0
2017-07-05,3232.0,3232.0,0.0
2017-07-06,3863.0,3863.0,0.0
2017-07-07,4163.0,4163.0,0.0
2017-07-08,4119.0,4119.0,0.0
2017-07-09,,3232.0,0.0
2017-07-10,,3232.0,0.0
2017-07-11,,3232.0,0.0
2017-07-12,,3232.0,0.0
2017-07-13,,3232.0,0.0
2017-07-14,,3255.0,0.0
2017-07-15,,3255.0,0.0
2017-07-16,3026.0,3026.0,0.0
2017-07-17,3278.0,3278.0,0.0
2017-07-18,3534.0,3534.0,0.0
2017-07-19,,3534.0,-0.0
2017-07-20,,3406.0,-0.0
2017-07-21,,3698.5,-0.0
2017-07-22,,3406.0,-0.0
2017-07-23,,3152.0,-0.0
2017-07-24,,3026.0,-0.0
2017-07-25,,3026.0,-0.0
2017-07-26,,3026.0,-1.0
2017-07-27,,3026.0,-0.0
2017-07-28,,3026.0,-0.0
2017-07-29,4118.0,4118.0,-0.0
2017-07-30,1384.0,1384.0,-0.0
2017-07-31,,3026.0,-0.0
2017-08-01,,3054.5,-0.0
2017-08-02,130.0,130.0,-0.0
2017-08-03,,1384.0,0.0
2017-08-04,,939.0,0.0
2017-08-05,4354.0,4354.0,0.0
2017-08-06,2831.0,2831.0,0.0
2017-08-07,494.0,494.0,0.0
2017-08-08,,939.0,0.0
2017-08-09,,939.0,0.0
2017-08-10,,939.0,0.0
2017-08-11,,494.0,0.0
2017-08-12,,494.0,0.0
2017-08-13,,494.0,0.0
2017-08-14,,312.0,0.0
2017-08-15,,130.0,0.0
2017-08-16,,130.0,0.0
2017-08-17,38.0,38.0,0.0
2017-08-18,,415.0,1.0
2017-08-19,112.0,112.0,0.0
2017-08-20,,415.0,0.0
2017-08-21,,263.5,0.0
2017-08-22,,112.0,0.0
2017-08-23,,85.5,0.0
2017-08-24,,85.5,0.0
2017-08-25,,85.5,0.0
2017-08-26,59.0,59.0,0.0
2017-08-27,,85.5,0.0
2017-08-28,,85.5,0.0
2017-08-29,,85.5,0.0
2017-08-30,,85.5,0.0
2017-08-31,,85.5,0.0
2017-09-01,415.0,415.0,0.0
2017-09-02,,,0.0
2017-09-03,,89.5,0.0
2017-09-04,,66.5,0.0
2017-09-05,,66.0,0.0
2017-09-06,,66.5,0.0
2017-09-07,,66.5,0.0
2017-09-08,,66.5,0.0
2017-09-09,,66.5,0.0
2017-09-10,,66.5,0.0
2017-09-11,,67.0,-0.0
2017-09-12,,67.0,-0.0
2017-09-13,,67.0,-0.0
2017-09-14,,67.0,-0.0
2017-09-15,,67.0,-0.0
2017-09-16,,67.0,-0.0
2017-09-17,,,-0.0
2017-09-18,67.0,67.0,-0.0
2017-09-19,66.0,66.0,-0.0
2017-09-20,47.0,47.0,-0.0
2017-09-21,188.0,188.0,-0.0
2017-09-22,,127.5,-0.0
2017-09-23,,127.5,-0.0
2017-09-24,,127.5,-1.0
2017-09-25,,127.5,-0.0
2017-09-26,,188.0,-0.0
2017-09-27,,188.0,-0.0
2017-09-28,,188.0,-0.0
2017-09-29,,869.0,-0.0
2017-09-30,,869.0,-0.0
2017-10-01,,1550.0,-0.0
2017-10-02,4416.0,4416.0,-0.0
2017-10-03,,1550.0,-0.0
2017-10-04,,1736.5,-0.0
2017-10-05,,1923.0,-0.0
2017-10-06,,2794.0,-0.0
2017-10-07,1923.0,1923.0,-0.0
2017-10-08,,3665.0,0.0
2017-10-09,,3665.0,0.0
2017-10-10,,3665.0,0.0
2017-10-11,1550.0,1550.0,0.0
2017-10-12,,3665.0,0.0
2017-10-13,,3665.0,0.0
2017-10-14,3665.0,3665.0,0.0
2017-10-15,,3665.0,0.0
2017-10-16,5967.0,5967.0,0.0
2017-10-17,,,0.0
2017-10-18,,,0.0
2017-10-19,,,0.0
2017-10-20,,,0.0
2017-10-21,,,0.0
2017-10-22,,,0.0
2017-10-23,,,0.0
2017-10-24,,,0.0
2017-10-25,,,0.0
2017-10-26,,,0.0
2017-10-27,,,0.0
2017-10-28,,,0.0
2017-10-29,,,0.0
2017-10-30,,,0.0
2017-10-31,,,0.0
2017-11-01,,,0.0
2017-11-02,,,0.0
2017-11-03,,,0.0
2017-11-04,,,0.0
2017-11-05,,,0.0
2017-11-06,,,0.0
2017-11-07,,,0.0
2017-11-08,,,0.0
2017-11-09,,,0.0
2017-11-10,,,0.0
2017-11-11,,,0.0
2017-11-12,,,0.0
2017-11-13,,,0.0
2017-11-14,,,0.0
2017-11-15,,,0.0
2017-11-16,,,0.0
2017-11-17,,,0.0
2017-11-18,,,0.0
2017-11-19,,,0.0
2017-11-20,,,0.0
2017-11-21,,,0.0
2017-11-22,,,0.0
2017-11-23,,,0.0
2017-11-24,,,0.0
2017-11-25,,,0.0
2017-11-26,,,0.0
2017-11-27,,,0.0
2017-11-28,,,0.0
2017-11-29,,,0.0
2017-11-30,,,0.0
2017-12-01,,,0.0
2017-12-02,,,0.0
2017-12-03,,,0.0
2017-12-04,,,0.0
2017-12-05,,,0.0
2017-12-06,,,0.0
2017-12-07,,,0.0
2017-12-08,,,0.0
2017-12-09,,,0.0
2017-12-10,,,0.0
2017-12-11,,,0.0
2017-12-12,,,0.0
2017-12-13,,,0.0
2017-12-14,,,0.0
2017-12-15,,,0.0
2017-12-16,,,0.0
2017-12-17,,,0.0
2017-12-18,,,0.0
2017-12-19,,,0.0
2017-12-20,,,0.0
2017-12-21,,,0.0
2017-12-22,,,0.0
2017-12-23,,,0.0
2017-12-24,,,0.0
2017-12-25,,,0.0
2017-12-26,,,0.0
2017-12-27,,,0.0
2017-12-28,,,0.0
2017-12-29,,,0.0
2017-12-30,,,0.0
2017-12-31,,,0.0
2018-01-01,,,0.0
2018-01-02,,,0.0
2018-01-03,,,0.0
2018-01-04,,,0.0
2018-01-05,,,0.0
2018-01-06,,,0.0
2018-01-07,,,0.0
2018-01-08,,,0.0
2018-01-09,,,0.0
2018-01-10,,,0.0
2018-01-11,,,0.0
2018-01-12,,,0.0
2018-01-13,,,0.0
2018-01-14,,,0.0
2018-01-15,,,0.0
2018-01-16,,,0.0
2018-01-17,,,0.0
2018-01-18,,,0.0
2018-01-19,,,0.0
2018-01-20,,,0.0
2018-01-21,,,0.0
2018-01-22,,,0.0
2018-01-23,,,0.0
2018-01-24,,,0.0
2018-01-25,,,0.0
2018-01-26,,,0.0
2018-01-27,,,0.0
2018-01-28,,,0.0
2018-01-29,,,0.0
2018-01-30,,,0.0
2018-01-31,,,0.0
2018-02-01,,,0.0
2018-02-02,,,0.0
2018-02-03,,,0.0
2018-02-04,,,0.0
2018-02-05,,,0.0
2018-02-06,,,0.0
2018-02-07,,,0.0
2018-02-08,,,0.0
2018-02-09,,,0.0
2018-02-10,,,0.0
2018-02-11,,,0.0
2018-02-12,,,0.0
2018-02-13,,,0.0
2018-02-14,,,0.0
2018-02-15,,,0.0
2018-02-16,,,0.0
2018-02-17,,,0.0
2018-02-18,,,0.0
2018-02-19,,,0.0
2018-02-20,4672.0,4672.0,0.0
2018-02-21,,4672.0,0.0
2018-02-22,,4894.5,0.0
2018-02-23,,4894.5,0.0
2018-02-24,5117.0,5117.0,0.0
2018-02-25,,5117.0,0.0
2018-02-26,2695.0,2695.0,0.0
2018-02-27,7329.0,7329.0,0.0
2018-02-28,2853.0,2853.0,0.0
2018-03-01,4656.0,4656.0,0.0
2018-03-02,7745.0,7745.0,0.0
2018-03-03,,5909.0,0.0
2018-03-04,,6349.0,0.0
2018-03-05,,6349.0,0.0
2018-03-06,,6349.0,0.0
2018-03-07,,6789.0,0.0
2018-03-08,,7329.0,0.0
2018-03-09,5909.0,5909.0,0.0
2018-03-10,,7329.0,0.0
2018-03-11,6789.0,6789.0,0.0
2018-03-12,,7537.0,0.0
2018-03-13,,7745.0,0.0
2018-03-14,,7792.0,0.0
2018-03-15,,7857.5,0.0
2018-03-16,7839.0,7839.0,0.0
2018-03-17,8023.0,8023.0,0.0
2018-03-18,,8023.0,0.0
2018-03-19,9325.0,9325.0,1.0
2018-03-20,,8099.0,0.0
2018-03-21,,8099.0,0.0
2018-03-22,8311.0,8311.0,0.0
2018-03-23,8253.0,8253.0,0.0
2018-03-24,,8023.0,0.0
2018-03-25,,8099.0,0.0
2018-03-26,,8099.0,0.0
2018-03-27,,8175.0,0.0
2018-03-28,7876.0,7876.0,0.0
2018-03-29,,8099.0,0.0
2018-03-30,8175.0,8175.0,0.0
2018-03-31,,8099.0,0.0
2018-04-01,,8175.0,0.0
2018-04-02,,8214.0,0.0
2018-04-03,8391.0,8391.0,0.0
2018-04-04,,8214.0,0.0
2018-04-05,,8214.0,0.0
2018-04-06,5502.0,5502.0,0.0
2018-04-07,8308.0,8308.0,0.0
2018-04-08,7904.0,7904.0,0.0
2018-04-09,,7904.0,0.0
2018-04-10,,7904.0,0.0
2018-04-11,,7904.0,0.0
2018-04-12,,7904.0,0.0
2018-04-13,6571.0,6571.0,0.0
2018-04-14,,8039.5,0.0
2018-04-15,,7904.0,0.0
2018-04-16,,7710.5,0.0
2018-04-17,,7710.5,0.0
2018-04-18,8437.0,8437.0,0.0
2018-04-19,,7514.5,0.0
2018-04-20,,7514.5,0.0
2018-04-21,,7514.5,0.0
2018-04-22,,7710.5,0.0
2018-04-23,7517.0,7517.0,0.0
2018-04-24,,7514.5,0.0
2018-04-25,,7514.5,0.0
2018-04-26,,7514.5,0.0
2018-04-27,,7514.5,0.0
2018-04-28,,7512.0,0.0
2018-04-29,,7517.0,0.0
2018-04-30,,7740.5,0.0
2018-05-01,7512.0,7512.0,0.0
2018-05-02,,7740.5,0.0
2018-05-03,,7517.0,0.0
2018-05-04,5591.0,5591.0,0.0
2018-05-05,,7514.5,0.0
2018-05-06,,7514.5,0.0
2018-05-07,8068.0,8068.0,0.0
2018-05-08,,7517.0,0.0
2018-05-09,,7512.0,0.0
2018-05-10,,7116.5,0.0
2018-05-11,,7512.0,0.0
2018-05-12,,7512.0,0.0
2018-05-13,6721.0,6721.0,0.0
2018-05-14,7964.0,7964.0,0.0
2018-05-15,8521.0,8521.0,0.0
2018-05-16,,7116.5,0.0
2018-05-17,,6618.0,0.0
2018-05-18,3389.0,3389.0,0.0
2018-05-19,,6515.0,0.0
2018-05-20,,6618.0,0.0
2018-05-21,,6515.0,0.0
2018-05-22,,6618.0,0.0
2018-05-23,8629.0,8629.0,0.0
2018-05-24,6311.0,6311.0,0.0
2018-05-25,6136.0,6136.0,0.0
2018-05-26,8245.0,8245.0,0.0
2018-05-27,,6515.0,0.0
2018-05-28,,6515.0,0.0
2018-05-29,,6515.0,-0.0
2018-05-30,4699.0,4699.0,-0.0
2018-05-31,,6283.0,-0.0
2018-06-01,6515.0,6515.0,-0.0
2018-06-02,,6136.0,-0.0
2018-06-03,3009.0,3009.0,-0.0
2018-06-04,,6136.0,-0.0
2018-06-05,3274.0,3274.0,-0.0
2018-06-06,8465.0,8465.0,-0.0
2018-06-07,6283.0,6283.0,-0.0
2018-06-08,,5562.0,-1.0
2018-06-09,12003.0,12003.0,-0.0
2018-06-10,,4974.0,-0.0
2018-06-11,,4699.0,-0.0
2018-06-12,,4463.5,-0.0
2018-06-13,7274.0,7274.0,-0.0
2018-06-14,5562.0,5562.0,-0.0
2018-06-15,2894.0,2894.0,-0.0
2018-06-16,4228.0,4228.0,0.0
2018-06-17,3814.0,3814.0,0.0
2018-06-18,,3442.0,0.0
2018-06-19,4974.0,4974.0,0.0
2018-06-20,,3442.0,0.0
2018-06-21,1977.0,1977.0,0.0
2018-06-22,,3442.0,0.0
2018-06-23,,3168.0,0.0
2018-06-24,,2894.0,0.0
2018-06-25,,2881.0,0.0
2018-06-26,2714.0,2714.0,1.0
2018-06-27,1878.0,1878.0,0.0
2018-06-28,1883.0,1883.0,0.0
2018-06-29,,2840.5,0.0
2018-06-30,3442.0,3442.0,0.0
2018-07-01,,2755.0,0.0
2018-07-02,2755.0,2755.0,0.0
2018-07-03,,2561.0,0.0
2018-07-04,2004.0,2004.0,0.0
2018-07-05,,2206.0,0.0
2018-07-06,,2206.0,0.0
2018-07-07,,2206.0,0.0
2018-07-08,,2408.0,0.0
2018-07-09,2858.0,2858.0,0.0
2018-07-10,2881.0,2881.0,0.0
2018-07-11,,2206.0,0.0
2018-07-12,2823.0,2823.0,0.0
2018-07-13,2408.0,2408.0,0.0
2018-07-14,,2408.0,0.0
2018-07-15,,2408.0,0.0
2018-07-16,1606.0,1606.0,0.0
2018-07-17,1463.0,1463.0,0.0
2018-07-18,,1534.5,0.0
2018-07-19,115.0,115.0,0.0
2018-07-20,,1463.0,0.0
2018-07-21,,1463.0,0.0
2018-07-22,564.0,564.0,0.0
2018-07-23,3884.0,3884.0,0.0
2018-07-24,,1463.0,0.0
2018-07-25,,1289.5,0.0
2018-07-26,1027.0,1027.0,0.0
2018-07-27,,1116.0,0.0
2018-07-28,,1071.5,0.0
2018-07-29,,1027.0,-0.0
2018-07-30,,1027.0,-0.0
2018-07-31,1116.0,1116.0,-0.0
2018-08-01,19.0,19.0,-0.0
2018-08-02,24.0,24.0,-0.0
2018-08-03,,,-0.0
2018-08-04,,,-0.0
2018-08-05,,1027.0,-0.0
2018-08-06,,1071.5,-1.0
2018-08-07,,1771.0,-0.0
2018-08-08,,1116.0,-0.0
2018-08-09,,1116.0,-0.0
2018-08-10,,1116.0,-0.0
2018-08-11,,1771.0,-0.0
2018-08-12,,1771.0,-0.0
2018-08-13,,1771.0,-0.0
2018-08-14,,1771.0,-0.0
2018-08-15,,1771.0,0.0
2018-08-16,,2426.0,0.0
2018-08-17,,2626.0,0.0
2018-08-18,,,0.0
2018-08-19,,,0.0
2018-08-20,2826.0,2826.0,0.0
2018-08-21,2426.0,2426.0,0.0
2018-08-22,3369.0,3369.0,0.0
2018-08-23,,,0.0
2018-08-24,,,0.0
2018-08-25,,,0.0
2018-08-26,,,0.0
2018-08-27,,,0.0
2018-08-28,,,0.0
2018-08-29,,,0.0
2018-08-30,,,0.0
2018-08-31,,,0.0
2018-09-01,,,0.0
2018-09-02,,2626.0,0.0
2018-09-03,,2626.0,0.0
2018-09-04,,2426.0,0.0
2018-09-05,,1273.0,0.0
2018-09-06,,987.5,0.0
2018-09-07,,,0.0
2018-09-08,,,0.0
2018-09-09,,,0.0
2018-09-10,,,0.0
2018-09-11,,,0.0
2018-09-12,,,0.0
2018-09-13,,,0.0
2018-09-14,,,0.0
2018-09-15,,,0.0
2018-09-16,,,0.0
2018-09-17,702.0,702.0,0.0
2018-09-18,,1273.0,0.0
2018-09-19,1273.0,1273.0,0.0
2018-09-20,588.0,588.0,0.0
2018-09-21,,1273.0,0.0
2018-09-22,,1273.0,0.0
2018-09-23,,1273.0,0.0
2018-09-24,,1273.0,0.0
2018-09-25,,1273.0,0.0
2018-09-26,,1273.0,0.0
2018-09-27,6217.0,6217.0,0.0
2018-09-28,4377.0,4377.0,0.0
2018-09-29,,,0.0
2018-09-30,,,0.0
2018-10-01,,2246.0,0.0
2018-10-02,,2246.0,1.0
2018-10-03,,3640.5,0.0
2018-10-04,,3640.5,0.0
2018-10-05,,4062.0,0.0
2018-10-06,,4219.5,0.0
2018-10-07,,4219.5,0.0
2018-10-08,,4219.5,0.0
2018-10-09,,4219.5,0.0
2018-10-10,,4219.5,0.0
2018-10-11,,4219.5,0.0
2018-10-12,,4219.5,0.0
2018-10-13,,4062.0,0.0
2018-10-14,,,0.0
2018-10-15,,,0.0
2018-10-16,3219.0,3219.0,0.0
2018-10-17,,3640.5,0.0
2018-10-18,4062.0,4062.0,0.0
2018-10-19,,,0.0
2018-10-20,,,0.0
2018-10-21,,,0.0
2018-10-22,,,0.0
2018-10-23,,,0.0
2018-10-24,,,0.0
2018-10-25,,,0.0
2018-10-26,,,0.0
2018-10-27,,,0.0
2018-10-28,,,0.0
2018-10-29,,,0.0
2018-10-30,,,0.0
2018-10-31,,,0.0
2018-11-01,,,0.0
2018-11-02,,,0.0
2018-11-03,,,0.0
2018-11-04,,,0.0
2018-11-05,,,0.0
2018-11-06,,,0.0
2018-11-07,,,0.0
2018-11-08,,,0.0
2018-11-09,,,0.0
2018-11-10,,,0.0
2018-11-11,,,0.0
2018-11-12,,,0.0
2018-11-13,,,0.0
2018-11-14,,,0.0
2018-11-15,,,0.0
2018-11-16,,,0.0
2018-11-17,,,0.0
2018-11-18,,,0.0
2018-11-19,,,0.0
2018-11-20,,,0.0
2018-11-21,,,0.0
2018-11-22,,,0.0
2018-11-23,,,0.0
2018-11-24,,,0.0
2018-11-25,,,0.0
2018-11-26,,,0.0
2018-11-27,,,0.0
2018-11-28,,,0.0
2018-11-29,,,0.0
2018-11-30,,,0.0
2018-12-01,,,0.0
2018-12-02,,,0.0
2018-12-03,,,0.0
2018-12-04,,,0.0
2018-12-05,,,0.0
2018-12-06,,,0.0
2018-12-07,,,0.0
2018-12-08,,,0.0
2018-12-09,,,0.0
2018-12-10,,,0.0
2018-12-11,,,0.0
2018-12-12,,,0.0
2018-12-13,,,0.0
2018-12-14,,,0.0
2018-12-15,,,0.0
2018-12-16,,,0.0
2018-12-17,,,0.0
2018-12-18,,,0.0
2018-12-19,,,0.0
2018-12-20,,,0.0
2018-12-21,,,0.0
2018-12-22,,,0.0
2018-12-23,,,0.0
2018-12-24,,,0.0
2018-12-25,,,0.0
2018-12-26,,,0.0
2018-12-27,,,0.0
2018-12-28,,,0.0
2018-12-29,,,0.0
2018-12-30,,,0.0
2018-12-31,,,0.0
2019-01-01,,,0.0
2019-01-02,,,0.0
2019-01-03,,,0.0
2019-01-04,,,0.0
2019-01-05,,,0.0
2019-01-06,,,0.0
2019-01-07,,,0.0
2019-01-08,,,0.0
2019-01-09,,,0.0
2019-01-10,,,0.0
2019-01-11,,,0.0
2019-01-12,,,0.0
2019-01-13,,,0.0
2019-01-14,,,0.0
2019-01-15,,,0.0
2019-01-16,,,0.0
2019-01-17,,,0.0
2019-01-18,,,0.0
2019-01-19,,,0.0
2019-01-20,,,0.0
2019-01-21,,,0.0
2019-01-22,,,0.0
2019-01-23,,,0.0
2019-01-24,,,0.0
2019-01-25,,,0.0
2019-01-26,,,0.0
2019-01-27,,,0.0
2019-01-28,,,0.0
2019-01-29,,,0.0
2019-01-30,,,0.0
2019-01-31,,,0.0
2019-02-01,,,0.0
2019-02-02,,,0.0
2019-02-03,,,0.0
2019-02-04,,,0.0
2019-02-05,,,0.0
2019-02-06,,,0.0
2019-02-07,,,0.0
2019-02-08,,,0.0
2019-02-09,,,0.0
2019-02-10,,,0.0
2019-02-11,,,0.0
2019-02-12,,,0.0
2019-02-13,,,0.0
2019-02-14,,,0.0
2019-02-15,,,0.0
2019-02-16,,,0.0
2019-02-17,,,0.0
2019-02-18,,,0.0
2019-02-19,,,0.0
2019-02-20,,,0.0
2019-02-21,,,0.0
2019-02-22,,,0.0
2019-02-23,6416.0,6416.0,0.0
2019-02-24,,7348.5,0.0
2019-02-25,7430.0,7430.0,0.0
2019-02-26,7548.0,7548.0,0.0
2019-02-27,7458.0,7458.0,0.0
2019-02-28,8114.0,8114.0,0.0
2019-03-01,,7426.0,0.0
2019-03-02,5373.0,5373.0,0.0
2019-03-03,7422.0,7422.0,0.0
2019-03-04,6367.0,6367.0,0.0
2019-03-05,,7426.0,0.0
2019-03-06,7122.0,7122.0,0.0
2019-03-07,,7426.0,0.0
2019-03-08,7275.0,7275.0,0.0
2019-03-09,,7422.0,0.0
2019-03-10,,7348.5,0.0
2019-03-11,,7422.0,0.0
2019-03-12,,7422.0,0.0
2019-03-13,7792.0,7792.0,0.0
2019-03-14,7630.0,7630.0,0.0
2019-03-15,,7275.0,0.0
2019-03-16,,7198.5,0.0
2019-03-17,,7198.5,0.0
2019-03-18,,7275.0,0.0
2019-03-19,,7198.5,0.0
2019-03-20,,7275.0,0.0
2019-03-21,,7198.5,0.0
2019-03-22,,7275.0,0.0
2019-03-23,5735.0,5735.0,0.0
2019-03-24,,7711.0,0.0
2019-03-25,3612.0,3612.0,0.0
2019-03-26,,7792.0,0.0
2019-03-27,,7890.0,0.0
2019-03-28,7988.0,7988.0,0.0
2019-03-29,,8004.5,0.0
2019-03-30,,8021.0,0.0
2019-03-31,,8021.0,0.0
2019-04-01,,8021.0,0.0
2019-04-02,,8021.0,0.0
2019-04-03,,8021.0,0.0
2019-04-04,,8021.0,0.0
2019-04-05,6007.0,6007.0,0.0
2019-04-06,,8021.0,0.0
2019-04-07,8262.0,8262.0,0.0
2019-04-08,8483.0,8483.0,0.0
2019-04-09,8603.0,8603.0,0.0
2019-04-10,,8141.5,0.0
2019-04-11,8021.0,8021.0,0.0
2019-04-12,8315.0,8315.0,0.0
2019-04-13,,8021.0,0.0
2019-04-14,,8021.0,0.0
2019-04-15,,7684.0,0.0
2019-04-16,,7684.0,0.0
2019-04-17,,7684.0,0.0
2019-04-18,,7684.0,0.0
2019-04-19,,7684.0,0.0
2019-04-20,,7684.0,0.0
2019-04-21,,8021.0,0.0
2019-04-22,,8141.5,0.0
2019-04-23,,8165.5,0.0
2019-04-24,,8021.0,0.0
2019-04-25,7347.0,7347.0,0.0
2019-04-26,5446.0,5446.0,0.0
2019-04-27,7229.0,7229.0,0.0
2019-04-28,,7347.0,0.0
2019-04-29,,7347.0,0.0
2019-04-30,7075.0,7075.0,0.0
2019-05-01,,7500.0,0.0
2019-05-02,,7500.0,0.0
2019-05-03,,7500.0,0.0
2019-05-04,,7500.0,0.0
2019-05-05,,7500.0,0.0
2019-05-06,,7347.0,0.0
2019-05-07,9025.0,9025.0,0.0
2019-05-08,8310.0,8310.0,0.0
2019-05-09,,7981.5,0.0
2019-05-10,,7653.0,0.0
2019-05-11,,7981.5,0.0
2019-05-12,,8310.0,0.0
2019-05-13,10614.0,10614.0,0.0
2019-05-14,,8313.0,0.0
2019-05-15,,8311.5,0.0
2019-05-16,7653.0,7653.0,0.0
2019-05-17,,8311.5,0.0
2019-05-18,,8310.0,0.0
2019-05-19,,8310.0,0.0
2019-05-20,,8108.0,0.0
2019-05-21,7052.0,7052.0,0.0
2019-05-22,8313.0,8313.0,-0.0
2019-05-23,8395.0,8395.0,-0.0
2019-05-24,8914.0,8914.0,-0.0
2019-05-25,6419.0,6419.0,-0.0
2019-05-26,,7653.0,-0.0
2019-05-27,,7653.0,-0.0
2019-05-28,,7611.0,-0.0
2019-05-29,9012.0,9012.0,-0.0
2019-05-30,7773.0,7773.0,-0.0
2019-05-31,7569.0,7569.0,-0.0
2019-06-01,,7222.5,-1.0
2019-06-02,1562.0,1562.0,-0.0
2019-06-03,,6735.5,-0.0
2019-06-04,7906.0,7906.0,-0.0
2019-06-05,7393.0,7393.0,-0.0
2019-06-06,8078.0,8078.0,-0.0
2019-06-07,,6046.0,-0.0
2019-06-08,6046.0,6046.0,-0.0
