system:time_start,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
02-17,,,,,,,,,,,,,,,,,,,,,,,
02-18,,,,,,,,,,,,,,,,,,,,,,,
02-19,,,,,,,,,,,,,,,,,,,,,,,
02-20,,,,,,,,,,,,,,,,,,,,,,,
02-21,,,,,,,,,,,,,,,,,,,,,,,
02-22,,,,,,,,,,,,,,,,,,,,,,,
02-23,,,,,,,,,,,,,,,,,,,,,,,
02-24,,,,,,,,,,,,,,,,,,,,,,,
02-25,,,,,,,,,,,,,,,,,,,,,,,
02-26,,,,,,,,,,,,,,,,,,,,,,,
02-27,,,,,,,,,,,,,,,,,,,,,,,
02-28,,,,,,,,,,,,,,,,,,,,,,,
02-29,,,,,,,,,,,,,,,,,,,,,,,
03-01,,,,,,,,,,,,,,,,,,,,,,,
03-02,,,,,,,,,,,,,,,,,,,,,,,
03-03,,,,,,,,,,,,,,,,,,,,,,,
03-04,,,,,,,,,,,,,,,,,,,,,,,
03-05,,,,,,,,,,,,,,,,,,,,,,,
03-06,,,,,,,,,,,,,,,,,,,,,,,
03-07,,,,,,,,,,,,,0.7888499999999999,,,,,,,0.5365222222222222,,0.8159733333333333,
03-08,0.8327666666666667,,,0.7408,0.78812,0.4319777777777778,,0.7300266666666667,,,0.8564823529411765,,0.44349444444444447,0.8478388888888889,,0.7955235294117647,,,,0.7979375,0.7740666666666667,0.8647166666666667,0.7557222222222222
03-09,0.8279777777777778,,,0.8624857142857143,0.771225,0.8150999999999999,0.8285,0.6382333333333333,,0.5145,0.8511888888888889,0.841911111111111,0.7434111111111111,0.8378083333333334,,0.7670666666666667,,,,0.8346,0.7799818181818182,0.8043181818181818,0.7735888888888889
03-10,0.8157666666666666,0.8052,0.7583555555555556,0.8637666666666667,0.6605111111111112,,0.4581222222222222,0.7715857142857143,,,0.8653722222222222,0.8148,,0.8222444444444444,,0.7457777777777778,,0.6956333333333333,,0.4131166666666667,0.8184615384615385,0.8336294117647058,0.6859
03-11,0.8140111111111111,0.8057,,0.7911833333333333,,0.6351555555555556,,0.6935777777777777,0.8181375,,0.8126277777777778,0.7924666666666667,0.7843,,0.845825,0.8199294117647059,,0.5660666666666667,,,0.7485,0.6915833333333333,0.8878571428571429
03-12,0.8391333333333334,,,0.5295666666666666,,,,,0.8647166666666667,,0.68358,0.7893111111111111,,0.44730555555555557,,,0.4664111111111111,0.82159,0.8211833333333334,,0.6869444444444445,,0.8366375
03-13,0.7012,,0.6355444444444445,0.5651285714285714,,,,0.7644888888888889,0.3404333333333333,0.7302888888888889,0.8484388888888889,,,0.8659166666666667,,0.6865611111111111,,,,0.5011333333333333,,,0.8120111111111111
03-14,,0.722075,,,,0.8437888888888889,,0.36144444444444446,0.70222,0.7080888888888889,0.8289388888888889,0.6593333333333333,,,0.4477888888888889,0.7010444444444445,0.4356111111111111,,0.5302875,0.6522875,,0.8266,
03-15,,0.7609888888888889,0.5875555555555555,0.7986764705882353,,0.8265611111111111,0.8180777777777778,0.4346,0.6632166666666667,0.5760888888888889,0.7214555555555555,,0.4973375,0.8098000000000001,0.7277666666666667,0.6949111111111111,0.5150222222222223,,,,,0.8032874999999999,0.3711888888888889
03-16,,,,0.8110611111111111,,0.7419444444444444,,0.7781941176470588,0.7835666666666666,,0.8039555555555555,,,0.5881666666666667,0.7847,0.3999111111111111,0.8401181818181819,,,,,0.6359611111111111,0.7316777777777778
03-17,0.5434333333333333,0.39311111111111113,0.7565166666666666,0.77144,,0.6476444444444445,0.7910722222222222,0.7655777777777778,0.7834555555555556,0.6770777777777778,0.7797222222222222,,,0.41535555555555553,,,,,0.8362,,0.5124,0.6247444444444444,
03-18,0.6640111111111111,,,0.7978555555555555,,0.528,0.7119111111111112,0.7540333333333333,0.6903066666666666,0.74511875,0.7818444444444445,0.69445,0.8028,,0.5892,0.7320666666666666,0.8305,,0.7924,,,0.7165777777777778,
03-19,0.7621,,,0.756,,0.759,0.7009,0.5839,0.7189111111111112,0.7623529411764706,0.8087444444444445,0.7662,0.7962888888888889,0.4361111111111111,,0.8100846153846154,,0.7669222222222223,0.7612444444444444,,,,
03-20,0.6018444444444444,,,0.6204875,,0.5846666666666667,0.8066909090909091,,0.8032625,0.7677625,0.7069066666666667,,0.68695,0.46207777777777775,0.21216666666666667,0.8028,0.8400083333333334,0.6686375,0.6665333333333333,,,,
03-21,,,,,,0.7648,0.8003176470588235,0.78284,0.8020166666666666,,0.6929944444444445,,,,,,,0.7462588235294118,0.683288888888889,0.3723222222222222,,0.6406,
03-22,,,,0.4179777777777778,,0.745,0.7857333333333333,0.7846818181818181,,0.5924444444444444,0.7667444444444445,,0.7519666666666667,,,0.6716625,0.7757,0.7648294117647059,0.6682444444444444,0.7634222222222222,,,0.6214333333333333
03-23,0.6512111111111111,,,,0.7732333333333333,0.7952375,0.8097333333333333,0.7674833333333333,0.7766375,0.7444529411764705,0.7640222222222223,0.3115555555555556,0.701725,,0.3707375,0.8019166666666667,0.77784,0.7664777777777778,,0.43725,0.6963125,,
03-24,0.5420888888888888,0.6649888888888889,,,,0.8009647058823529,0.7998944444444445,0.8055166666666667,0.7622666666666666,0.7247444444444444,0.7781166666666667,,0.72228125,0.5074,0.5383777777777777,0.81265625,0.8090333333333334,0.6371111111111111,,0.7172000000000001,,,0.7919466666666667
03-25,,,,,0.7722625,0.808925,0.8254111111111111,,0.8017533333333333,0.7479,0.7589750000000001,0.76135,,,0.7938611111111111,0.7336625,0.8047333333333333,,0.8024,0.80624,0.7856222222222222,,0.7977933333333334
03-26,,,,0.5963944444444444,0.81715,0.7813733333333334,0.8079444444444445,,0.7857777777777778,0.73225,0.7612111111111111,0.6487666666666666,0.8093333333333333,0.3502,0.7076666666666667,0.8311090909090909,0.8673888888888889,,0.8194333333333333,0.7807555555555555,0.8112777777777778,0.6065333333333334,0.8191444444444445
03-27,0.6310222222222223,0.29742222222222225,,,,0.8252,,0.5745272727272728,0.7920333333333334,0.7555333333333334,0.5152777777777778,0.7984777777777778,0.8172999999999999,0.5385222222222222,0.8439882352941176,0.7473,0.7683066666666667,0.22020555555555554,0.8144733333333333,0.45445555555555556,0.5918625,,0.8086055555555556
03-28,0.7811444444444444,0.5982,,0.7758888888888889,0.8004611111111111,0.6643,0.4906888888888889,,0.7837888888888889,0.7488055555555555,,0.7115444444444444,,0.7324,0.8463944444444444,0.7970388888888889,0.821525,0.6395,,,,0.8189666666666666,0.7866722222222222
03-29,0.7745333333333333,0.5385,0.5527333333333333,0.7483,0.6048,0.3741777777777778,0.8188722222222222,0.7667,0.8006764705882353,,0.5672777777777778,,0.8056533333333333,0.772164705882353,0.82543,0.6659333333333334,0.8184666666666667,0.7998333333333333,0.7148166666666667,0.8227,,,0.8012055555555555
03-30,0.7135666666666667,,,0.7469,0.7798666666666666,,0.8281055555555555,0.7477133333333333,0.7736111111111111,,,,,0.4196,0.8503277777777778,,0.8171882352941177,0.5534,,0.6645555555555556,0.78691,0.8088,0.8323333333333334
03-31,0.44003333333333333,,,0.6852199999999999,0.80044,0.4099777777777778,0.8150333333333333,,0.8042222222222223,0.6180666666666667,,0.7010777777777778,,0.7880199999999999,0.8472666666666666,0.8380529411764706,0.8033944444444444,,0.8031733333333333,0.758625,,0.8358777777777777,0.7821555555555555
04-01,,0.5511333333333334,,0.5911428571428571,0.7893,0.6216777777777778,0.6163166666666666,0.7528055555555555,0.7965333333333333,0.7300916666666667,,0.7921666666666667,,0.809875,0.7896277777777778,0.8047333333333333,0.3108222222222222,0.6827944444444445,0.8090272727272727,0.4513,0.7570749999999999,0.8416,0.5962777777777778
04-02,,,,,0.5893,0.6069833333333333,0.7818428571428572,0.8077944444444445,0.8235944444444444,0.7764666666666666,0.4431333333333333,0.63875,,0.7887,0.8314111111111111,0.7858166666666667,0.8025777777777777,0.72733,0.7430666666666667,0.7944,0.6596277777777778,,0.7210666666666666
04-03,0.5487888888888889,0.8579,,0.5366333333333333,0.7984,0.748935294117647,0.40248,0.7368,0.8133555555555556,0.79135,,0.45761666666666667,0.8015444444444444,0.7943,0.6561388888888889,0.3677166666666667,0.8078333333333333,0.8059277777777778,0.8327,0.7786222222222222,0.8060666666666667,,0.8453777777777778
04-04,,,,,0.8166333333333333,0.7814222222222222,0.7935944444444445,,0.6761277777777778,0.7893111111111111,0.5579833333333333,0.5703,0.8065833333333333,0.8368555555555556,0.8341333333333333,0.7635388888888889,0.8150166666666666,0.8151777777777778,0.7994166666666667,0.6605666666666666,,0.8628555555555556,0.5401111111111111
04-05,,,,0.6752666666666667,0.6545722222222222,0.8220277777777778,0.80115,,0.8150722222222222,0.7837444444444445,0.7614888888888889,0.7945,0.7867388888888889,0.8202722222222222,0.7513111111111112,0.7923388888888889,0.7672777777777777,0.7645055555555555,0.8034444444444444,0.7813277777777777,,,0.4138777777777778
04-06,,0.7496111111111111,,0.7976611111111112,0.67,0.8178333333333334,0.5768777777777778,,0.8119555555555555,0.7719,,0.7897888888888889,0.8313333333333334,0.8222777777777778,0.8406916666666667,0.7741611111111111,0.8663941176470589,0.5413833333333333,0.7142823529411765,0.8196111111111111,0.7526333333333334,0.5348375,
04-07,0.6775,0.5808166666666666,,0.7996,0.6791777777777778,0.8281857142857143,0.8173555555555556,,0.7084833333333334,0.6081666666666666,0.7926166666666666,0.777325,,0.8136222222222222,0.8221944444444444,0.769988888888889,0.8114399999999999,0.7943,0.8050944444444444,0.6154777777777778,,,0.7758666666666667
04-08,0.6322111111111111,,0.7921555555555555,0.7962611111111111,0.8174875,0.45763333333333334,0.8079388888888889,0.4836888888888889,0.7528,,0.7940888888888888,,,0.6817555555555556,0.8134722222222222,0.743,0.8675888888888889,0.7126611111111111,0.8363444444444444,0.7711,0.6416,0.72796,0.7997
04-09,,0.7645888888888889,0.7642666666666666,0.6337,0.8142277777777778,0.28365555555555555,0.6279888888888889,0.45688333333333336,0.7688055555555555,,,,0.7970818181818182,0.7548333333333334,0.7891722222222222,0.7464,0.8398777777777778,0.7220388888888889,,0.62383,,,0.8262444444444444
04-10,,0.7930888888888888,0.7548,0.5971333333333333,0.8304944444444444,0.7562,0.8262944444444444,0.5049666666666667,0.8073777777777777,,0.5402555555555555,0.7110277777777778,0.8245555555555556,0.5367999999999999,0.8283294117647059,0.4625777777777778,0.8596444444444444,0.7791111111111111,0.8102111111111111,0.8156166666666667,0.7075388888888889,0.6932,0.8212888888888888
04-11,0.8162333333333334,0.7828555555555555,0.8000555555555555,0.7974058823529412,0.6463222222222222,0.7070888888888889,,0.5911124999999999,0.8124388888888889,,,0.69065,0.8324277777777778,0.8489666666666666,0.82945,,0.7162666666666667,0.8449071428571429,0.6788166666666666,,0.7415555555555555,,0.8116222222222222
04-12,0.8474888888888888,0.7856666666666667,0.7694333333333333,0.6336944444444444,0.5816588235294118,0.5213555555555556,0.6462222222222223,0.6655545454545455,0.7782111111111111,0.44764444444444446,0.7237166666666667,0.60852,0.8278555555555556,0.4403222222222222,0.8130555555555555,0.8292529411764706,,0.8458666666666667,0.7016,0.5788416666666667,0.7549055555555556,0.8178625,0.7326888888888888
04-13,,,0.8163888888888889,0.7105,0.5930444444444445,0.5617333333333333,0.8442555555555555,0.6021222222222222,0.8101333333333334,0.5791055555555555,0.5725666666666667,0.5503555555555556,0.8499388888888889,0.6655333333333333,0.75375,0.8113888888888889,0.647888888888889,0.8684388888888889,0.5124333333333333,0.8037333333333333,0.7375277777777778,0.8114055555555556,0.7524333333333334
04-14,,,0.8134222222222223,0.7641944444444444,0.7874777777777777,0.34524444444444446,0.7945444444444445,,0.7367944444444444,0.7876166666666666,0.7904722222222222,1.1111,0.8560666666666666,,0.7426666666666667,0.779975,0.7854277777777778,0.8606666666666667,,0.80008125,0.82835,0.9061555555555556,0.7561333333333333
04-15,0.7824666666666666,,,,0.7964277777777777,0.5315333333333333,0.8215944444444444,,0.7172333333333334,0.7227833333333333,0.5582777777777778,0.8343111111111111,0.8401166666666666,0.4162,0.8043944444444444,0.7038142857142857,,0.8613555555555555,0.7093466666666667,0.8267941176470588,0.6860666666666666,0.7146,0.5592777777777778
04-16,0.8014666666666667,,0.6143333333333333,0.745,0.8108888888888889,0.5786666666666667,0.7684888888888889,0.7950125,0.7805277777777778,0.5201444444444444,0.6230555555555556,0.8693,0.8721888888888889,0.6434722222222222,0.871175,0.5892375,0.5063222222222222,0.8312944444444444,0.7913444444444444,,,,0.5444888888888889
04-17,0.7616888888888889,,0.5765,0.7453363636363637,0.7990555555555555,0.5689111111111111,0.5350733333333333,0.45905555555555555,0.7702555555555556,0.7960888888888888,0.7245,0.8516166666666667,0.8345555555555556,0.7034,0.7035666666666667,0.7422588235294117,0.7678833333333334,0.7933166666666667,0.7602722222222222,0.4521555555555556,0.8276277777777777,0.7910722222222222,0.6421111111111111
04-18,0.7660222222222222,0.6915,0.5373555555555556,0.71048125,0.7988166666666666,,0.6604833333333333,0.8624388888888889,0.7257222222222223,0.7825388888888889,0.8012,0.805625,0.8504833333333334,0.6366888888888889,0.8221722222222222,0.4985111111111111,0.6448882352941177,0.6637055555555555,0.8019,0.49445555555555554,0.7514833333333333,0.5698,0.7743333333333333
04-19,0.8005666666666666,0.8168111111111112,0.5185222222222222,0.7201000000000001,0.7967944444444445,0.8690388888888889,0.7157166666666667,0.7971944444444444,0.7693277777777777,0.7675333333333333,,0.80156875,0.7850944444444444,0.7636799999999999,0.7259666666666666,0.6002888888888889,0.8092388888888888,0.8884444444444445,0.7298176470588236,0.6662866666666667,0.58064375,0.8124833333333333,0.768838888888889
04-20,0.7967444444444445,0.7999999999999999,0.7361333333333333,0.6868944444444445,0.7988277777777778,0.8061444444444444,0.7908285714285714,0.7870166666666667,0.6971222222222222,0.5679277777777778,,0.8215111111111111,0.8069166666666667,0.6032666666666666,0.44643333333333335,0.7273833333333334,0.7438555555555556,0.7556090909090909,0.7539,0.6896777777777777,0.7061555555555555,0.8164611111111111,0.9137166666666667
04-21,0.8159222222222222,0.7828555555555555,0.7779555555555555,0.7894083333333334,0.6361055555555556,,0.7227611111111111,0.8008222222222222,0.7099944444444445,0.7687166666666667,0.6532777777777777,,0.8150666666666667,0.68782,0.6795666666666667,0.6523666666666667,0.6740777777777778,0.7431666666666666,0.8798111111111111,0.79305,0.85285,0.8427944444444444,0.8828
04-22,0.7810222222222223,0.7326555555555555,0.8516333333333334,0.7730875,0.7893888888888889,0.5457722222222222,0.5952555555555555,0.8069222222222222,0.6615166666666666,0.7802,,0.8005388888888889,0.8296333333333333,0.7659199999999999,0.6213833333333334,0.5545111111111111,0.8319166666666666,0.8075777777777777,0.7319444444444444,0.8296277777777777,0.8456444444444444,0.7671111111111111,0.85795
04-23,0.7996,0.5099444444444444,0.7322555555555555,0.76539375,0.7739222222222222,0.6135888888888889,0.8107722222222222,0.8664166666666667,0.7487055555555555,0.7845944444444445,0.74144,0.82306,0.6230875,0.7408944444444444,0.71485625,0.7853944444444444,0.7143055555555555,0.8027388888888889,0.6194111111111111,0.79335,0.7868777777777778,0.8326388888888889,0.7850444444444444
04-24,0.7750444444444444,0.609,0.7604,,0.8317388888888889,0.7868666666666666,0.6460722222222223,0.8240055555555555,0.6907,0.7845055555555556,0.5628888888888889,0.8804888888888889,0.7652666666666667,0.7881388888888889,0.8096277777777778,0.7843611111111111,0.7470777777777777,0.8016777777777778,0.8291666666666667,0.6873222222222223,0.8506888888888889,0.8353222222222222,0.7846
04-25,0.7770222222222223,0.7102,0.7831111111111111,,0.8558,0.7759666666666667,0.8091166666666667,0.7891444444444444,0.7779777777777778,0.8024888888888889,0.8645833333333334,0.8706166666666667,0.7357,0.7804235294117647,0.6863,0.7959944444444444,0.7801777777777777,0.8440222222222222,0.8148333333333333,0.4270888888888889,0.6139555555555556,0.8753941176470588,0.8145277777777777
04-26,,0.7419444444444444,0.6367888888888888,0.7936285714285715,0.7929722222222222,0.7772722222222223,0.8171111111111111,0.8135555555555556,0.5689111111111111,0.7154722222222222,0.7157,0.7588333333333334,0.6988333333333333,0.7783666666666667,0.82815,0.7999055555555555,0.7956888888888889,0.7742882352941176,0.5191588235294118,0.3406666666666667,0.7774333333333333,0.8686055555555555,0.6496428571428572
04-27,,0.6937222222222222,0.7579333333333333,0.7872,0.7894777777777777,0.5886833333333333,0.6907111111111112,0.790125,0.65318,0.8091444444444444,0.8244111111111111,0.7622444444444444,0.7289,0.7440888888888889,0.8174722222222222,0.7820055555555555,0.8186277777777778,0.8167857142857143,0.4385555555555556,0.3063444444444445,0.5241,0.8782388888888889,0.8369833333333333
04-28,0.8650888888888889,,,0.8063777777777777,0.8607222222222222,0.8530166666666666,0.3029222222222222,0.7071388888888889,0.6993833333333334,0.5171166666666667,,0.6877555555555556,0.7262666666666667,0.8195277777777777,0.8646555555555555,0.7893888888888889,0.8081388888888889,,0.72685,0.8392222222222222,0.5704764705882353,0.9845111111111111,0.8552833333333333
04-29,,0.8001333333333334,0.6219666666666667,0.7490888888888889,0.8000944444444444,0.7545166666666667,0.8274055555555555,0.8085888888888889,0.7636666666666667,,0.6055833333333334,0.7287888888888889,0.7858055555555555,0.7748888888888888,0.8073277777777778,0.7929722222222222,0.85005,,0.9439666666666666,0.8144555555555556,0.554,0.7774222222222222,0.8171722222222222
04-30,,,,0.793,0.8713,,0.8039833333333333,0.4905777777777778,0.7613555555555556,0.7665388888888889,0.6942066666666666,0.8448388888888889,0.7650555555555556,0.7076333333333333,0.8593277777777778,0.7925611111111112,0.5719666666666667,0.6953388888888888,0.7576333333333334,0.70615,0.8696444444444444,0.8840250000000001,0.8626666666666667
05-01,,,0.8136666666666666,0.7213499999999999,0.7902611111111111,0.40747500000000003,0.7546055555555555,0.8212611111111111,0.81734,0.5574,0.7684222222222222,0.9109333333333334,0.48975454545454544,,,0.7797000000000001,0.51657,0.8178833333333333,0.5112555555555556,,0.8333,,0.6816888888888889
05-02,,0.7377333333333334,0.8253111111111111,0.780925,0.8681222222222222,,0.8330222222222222,0.7806444444444445,,0.7373777777777778,0.8424944444444444,0.964635294117647,0.9016,0.6446125,0.8527666666666667,0.8305933333333333,0.8831666666666667,0.8736222222222222,0.6586444444444445,0.7705,0.86295,,0.7053777777777778
05-03,,0.7096666666666667,0.8731,0.7441777777777777,0.8230888888888889,0.5543,0.70711,0.7788,,0.7919666666666666,0.73071,0.81303125,1.0162444444444445,,0.886625,0.8132666666666667,0.8353333333333334,0.8313333333333333,0.8387611111111111,,0.8823833333333333,0.8492222222222222,0.6694333333333333
05-04,0.7872888888888889,0.5266888888888889,0.8745111111111111,0.6905666666666667,0.7818,0.85742,0.8804111111111111,0.8535166666666667,0.7726500000000001,0.8042888888888889,0.8138,0.5667222222222222,0.9875333333333334,0.88625,0.6778777777777778,0.8521222222222222,0.8297722222222222,,0.8202363636363637,0.85502,0.8350444444444445,0.8578611111111112,0.8765333333333334
05-05,0.7532777777777778,0.6113428571428571,0.7512555555555556,0.4548666666666667,0.8109444444444445,0.7802666666666667,0.8438470588235294,0.8131277777777778,,0.7291555555555556,0.8841111111111111,0.54935,0.8547055555555555,0.7006882352941176,,,0.88405,0.8196333333333333,0.6656235294117647,0.7986444444444445,0.6874666666666667,0.8672166666666666,0.7965222222222222
05-06,,,0.8770666666666667,0.6750833333333334,0.7255944444444444,0.8028500000000001,0.7852555555555556,0.8015222222222222,0.75885,0.7671222222222223,0.8844111111111111,0.7849555555555555,0.9113666666666667,0.8128944444444445,0.6830999999999999,,0.8677055555555555,0.6342909090909091,0.80301875,0.82145,,0.8658777777777777,
05-07,0.44116666666666665,0.6506,0.8669111111111111,0.5962333333333334,0.6546,0.8709454545454546,0.8111388888888889,0.8402888888888889,,,0.8363166666666667,0.88116,0.8718555555555555,0.8552823529411765,,0.34178888888888886,0.7991722222222223,0.8219555555555556,0.6074444444444445,0.6754611111111111,0.65815,0.8135777777777777,0.7980583333333333
05-08,,0.7849,0.7889444444444444,0.5737833333333333,0.8582555555555555,0.8731222222222222,0.7991111111111111,0.8205833333333333,0.5788444444444445,0.6820555555555555,0.8557,0.8844277777777778,0.7501222222222222,0.7726625,0.8370555555555556,,0.7471866666666667,0.8356888888888889,0.6154,0.7328666666666667,0.8342363636363637,0.7803833333333333,0.8115111111111111
05-09,0.5209,0.6345777777777778,0.8696333333333334,0.753925,0.7965277777777777,0.6889222222222222,0.8954944444444445,0.8588833333333333,0.6956277777777777,0.86105,0.8393111111111111,0.8683111111111111,0.8205666666666667,0.72575,0.9010666666666667,0.77216875,,0.8304,0.5726666666666667,0.4696666666666667,0.8647111111111111,0.5802333333333333,0.8692222222222222
05-10,,0.8009888888888889,0.8009777777777778,0.8483388888888889,0.8453666666666666,0.6746,0.81075,0.7960722222222222,0.6383555555555556,0.6599444444444444,0.7333444444444445,0.8589444444444444,0.8055166666666667,0.8331333333333333,,0.8666470588235294,,,0.5976142857142858,0.7004777777777778,0.4268888888888889,,0.7785111111111112
05-11,,0.7983444444444445,0.8363777777777778,0.8478,0.8461722222222222,0.5022222222222222,,0.8539944444444445,0.7224083333333333,,0.33663333333333334,0.8135066666666667,0.7956777777777778,0.8826333333333334,,0.46928888888888887,0.38790625,0.5361125,0.7745818181818181,0.5933705882352941,0.8358555555555556,0.6749888888888889,0.8607777777777778
05-12,0.7879,,0.8728777777777778,0.8274222222222222,0.82655,0.7786611111111111,0.8771833333333333,0.844,0.6602444444444444,,0.58215,0.83283,0.7870388888888888,0.8400666666666666,,0.43909166666666666,0.8000166666666667,,0.8514,,0.8736555555555555,0.81965,0.8490833333333333
05-13,0.7922111111111111,0.8371111111111111,0.8216666666666667,0.8104916666666667,0.8086444444444445,,0.8134111111111111,,0.6504777777777778,0.6643222222222223,0.5786,0.8713944444444445,0.84935,0.8585166666666667,0.8082666666666667,0.33203333333333335,0.8427055555555556,0.8071777777777778,0.7990666666666667,,0.8755277777777778,0.8201722222222222,0.8262722222222222
05-14,0.6759,0.7905666666666666,0.8460888888888889,0.8215055555555556,,0.8651722222222222,0.8290666666666666,,0.6585888888888889,,0.8739944444444444,0.8081470588235294,0.8575777777777778,0.8889722222222223,0.8012833333333333,0.8558,0.8743055555555556,,0.8389277777777778,0.8551071428571428,0.44587777777777776,0.7545222222222222,0.6421166666666667
05-15,0.568,0.4581888888888889,0.7832444444444444,0.7404388888888889,0.5810933333333334,0.7949444444444445,0.7532666666666666,0.46536666666666665,0.8733333333333333,,0.8444166666666667,0.8619166666666667,0.8690222222222223,0.8923333333333333,0.8070777777777778,0.8350416666666667,0.7620666666666667,0.6485444444444445,0.8779833333333333,0.8673888888888889,0.50328,0.8685333333333334,
05-16,0.7779888888888888,0.7176111111111111,0.9516666666666667,0.7436777777777778,0.7244777777777778,0.8338222222222222,0.8146833333333333,0.8163176470588235,0.8355888888888889,0.8482611111111111,0.8144388888888888,0.8139666666666666,0.8400833333333333,0.8757,0.5510166666666667,0.8338388888888889,0.8865722222222222,,0.8705722222222222,0.8379333333333333,0.9033166666666667,0.7696555555555555,
05-17,0.7782333333333333,0.6737857142857143,0.7818444444444445,0.6887388888888889,0.8381777777777778,0.8566,0.8007722222222222,0.789,0.8819388888888888,0.8267666666666666,0.8141555555555555,0.82475,0.8669888888888889,0.8776166666666667,0.5924277777777778,0.8818611111111111,0.8295166666666667,0.7831166666666667,0.8505666666666667,0.8455666666666667,0.8619333333333333,0.8053,0.8075722222222222
05-18,0.8647444444444444,0.9043333333333333,0.6224777777777778,0.7543333333333334,0.8365277777777778,,0.8465,0.464025,0.8629277777777777,0.8774111111111111,0.8556444444444444,0.85195,0.8644611111111111,0.6439777777777778,0.8825388888888889,0.7392555555555556,0.8003111111111111,0.8472333333333333,0.9001111111111111,0.8445611111111111,0.8009,,0.56934
05-19,0.8575,0.8710666666666667,,0.763,0.8306,0.8123222222222222,0.85455,0.6558,0.8672055555555556,,0.8620166666666667,0.8441222222222222,0.8479611111111112,0.7635666666666666,0.88305,0.8616277777777778,0.6762888888888889,0.8686944444444444,0.8832222222222222,0.8521944444444445,0.8592333333333333,,
05-20,0.5867222222222223,,,,0.7880388888888888,0.7096888888888889,0.8687055555555555,0.5304,0.7937000000000001,0.8835333333333333,0.8344722222222223,0.8739277777777777,0.8571944444444445,0.8873888888888889,0.8657555555555556,0.8182333333333334,,0.8726555555555555,0.9049222222222222,0.8369555555555556,0.8483666666666667,0.8689111111111111,0.9181666666666667
05-21,,0.8813555555555556,0.8568888888888889,0.73634,0.8413666666666667,0.8358388888888889,0.7951444444444444,0.76677,0.7079,,0.8471055555555556,0.8220277777777778,0.8707222222222222,0.9008722222222222,0.8777444444444444,0.8676166666666667,0.8124444444444444,0.6212111111111112,0.8956500000000001,0.841835294117647,0.8660777777777778,0.8838388888888888,
05-22,,0.8058555555555555,0.8365,0.7323857142857143,0.8235555555555556,0.8136888888888889,0.6755166666666667,0.82485,0.9159,0.7041055555555555,0.8542333333333333,0.8387,,0.8706,0.85975,0.8244,0.8246722222222223,0.6077222222222223,0.8535777777777778,0.8416666666666667,0.8423,0.8694722222222222,0.8614055555555555
