system:time_start,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
02-08,,0.46173333333333333,0.805675,0.9139666666666667,0.8683222222222222,0.7818888888888889,,0.8849222222222223,0.7496272727272727,0.9353388888888889,,0.44203888888888887,,0.6164066666666667,0.8743799999999999,0.8534,0.6537153846153846,0.8382166666666666,,0.9105388888888889,0.6443944444444445,0.4859833333333333,
02-09,,,,,0.6563466666666666,,,0.7101928571428572,,0.8889444444444444,,0.8853055555555556,0.87599375,0.8330444444444445,0.6124666666666666,0.8096666666666666,,,,0.8788705882352942,,0.9540444444444445,
02-10,,,0.7289666666666667,0.875225,,0.7643388888888889,0.5042666666666666,0.8032666666666667,,0.8856555555555555,0.4966888888888889,0.6370777777777777,0.8491166666666666,,0.7677222222222222,0.7954555555555556,0.68802,0.5473277777777777,,0.8297076923076924,0.8572625,0.7506916666666666,0.8249
02-11,,,,0.8525555555555555,0.9111529411764706,,0.8290277777777778,0.8282666666666667,,0.8985071428571428,,0.809288888888889,,0.24297222222222223,,,0.8694277777777778,0.5788666666666666,,,0.8557666666666667,0.7826111111111111,0.8084055555555556
02-12,,,,,,0.7001,0.84484,,0.8048133333333334,0.4456555555555556,0.6729,,0.509888888888889,,,0.7929666666666667,,0.6455153846153846,0.5948222222222223,,0.8507588235294118,0.5240222222222223,
02-13,,,,0.3935888888888889,,,0.7870111111111111,,0.8812,,,,,,,0.8300555555555555,0.8643,0.8091277777777778,,,0.7966,,
02-14,,0.5412333333333333,,0.47746666666666665,0.7778277777777778,,0.80798,,0.8094111111111112,,,0.81837,,,0.42634,0.6385,,0.8802,0.6958555555555556,0.4847166666666667,0.8611,0.8675888888888889,0.7988
02-15,,0.81705,,0.82202,0.8009714285714286,0.5866,0.8432411764705883,0.4410222222222222,,,,0.7112833333333334,,0.8647666666666667,0.7583,0.6737333333333334,,0.6081222222222222,,,0.8417285714285714,0.830875,
02-16,,,,,0.7906388888888889,0.8396555555555556,0.8703111111111111,,0.7192222222222222,,0.5847,,0.6795222222222222,0.8322266666666667,,0.7633944444444445,0.79684,,,,,0.8310625,
02-17,,0.7148,,0.5603111111111111,0.5243,0.7706999999999999,0.74281875,,0.7760777777777778,0.4800111111111111,,,0.43924444444444444,,,0.840964705882353,,,,0.787675,0.7476388888888889,,
02-18,,,,0.8109222222222222,,0.8656,,0.7714666666666666,0.8138,,,0.7064,,0.8455818181818182,,0.40082,,0.6620666666666667,0.6612166666666667,0.9094166666666667,0.8294,,0.55595
02-19,,,,0.7990833333333334,,0.8313846153846154,0.8138555555555556,0.7548666666666667,0.8271,,0.8292,,0.8371999999999999,0.8446266666666666,0.6894888888888889,0.790409090909091,0.5650222222222222,0.8225444444444444,0.8392222222222222,0.7925333333333333,0.8256111111111111,,0.7969857142857143
02-20,,,,0.794375,,,0.8016777777777778,,0.60985,0.5317444444444445,0.7910666666666666,0.7869444444444444,0.8123461538461538,0.7879,0.8307153846153846,0.8002222222222222,,0.8196222222222223,0.8525444444444444,,,0.6607500000000001,0.5868777777777778
02-21,,0.8052111111111111,,,,0.8111111111111111,,0.8537153846153847,0.811661111111111,0.5900533333333333,,0.81155,0.8774,,,,0.8452666666666666,0.903525,0.8551833333333333,,0.82452,,
02-22,,,,0.8165833333333333,,,,0.9632785714285714,0.48213333333333336,,,0.8440888888888889,,,0.8351,0.709275,,0.6857,,,,,0.8115866666666667
02-23,,,,,,0.8432,0.723925,0.8195666666666667,0.8135875,,,0.84745,0.7881111111111111,,0.7068777777777778,0.79745,0.6667666666666666,,,0.8190230769230769,,0.4753,0.6645777777777778
02-24,0.5454777777777778,,0.3731333333333333,0.8394,0.8238,0.7537666666666667,0.7776611111111111,0.84778,0.85535,0.8311,,0.8242111111111111,,0.8374,0.8110666666666666,0.8234333333333334,,0.8100333333333334,0.8155555555555556,,0.8363117647058823,,
02-25,0.7778499999999999,,,0.80992,,0.8410384615384615,,,0.829675,,,0.71558,,0.8239666666666666,,,,0.4312666666666667,,0.7831777777777778,0.8589777777777777,,0.8135058823529412
02-26,,0.8350888888888889,,,,0.7786777777777778,0.3607166666666667,,0.7773857142857142,,0.9059,0.6357,0.8134666666666667,0.8316,0.8429111111111112,0.906375,0.8155,,,,,0.5333888888888889,0.8311499999999999
02-27,0.6569,0.8453888888888889,,0.6434,,0.835,,,0.7565,0.8448249999999999,0.8409777777777777,,0.5851666666666666,0.8222200000000001,,,0.85854,,,0.6417333333333334,0.8144,,0.8241642857142857
02-28,,0.8355444444444444,,0.7889,,,,,0.7923294117647058,0.6116,0.8561222222222222,0.788776923076923,0.8578666666666667,0.8506333333333334,0.8143666666666667,0.8095733333333334,0.8403166666666667,,,0.6572888888888889,,0.62835,0.8096181818181818
02-29,,,,,0.6181333333333334,,,,0.7633,,,,,,,,0.6718333333333333,,,,0.8069555555555555,,
03-01,,0.5218888888888888,0.7932666666666667,,0.8187666666666666,0.6523777777777778,,0.5208222222222222,,0.8287611111111111,0.8705944444444444,,,0.47736666666666666,,0.839835294117647,,,0.6432111111111111,0.843735294117647,,,0.8277
03-02,0.8105333333333333,0.6071,,,,,0.8207166666666666,,0.7884444444444445,,0.8645529411764706,,0.842375,,0.8509055555555556,0.8468666666666667,0.8947,,0.8098055555555556,0.8197461538461538,,,0.8203
03-03,0.665225,,,,,,0.4916333333333333,,0.7529,,0.63005,0.8065333333333333,0.74561,0.35895,0.5057333333333334,0.7689,0.659,,,0.8550470588235294,0.8696333333333334,,0.8507166666666667
03-04,0.8058444444444445,,,0.7957,,,0.8162777777777778,,,,0.7615,0.8157555555555556,,0.8109888888888889,,,,,,0.8959333333333334,,,0.8527888888888889
03-05,0.8595222222222222,,,,,0.873075,0.8344555555555555,0.8319,0.7171888888888889,,,,,0.7177888888888889,,0.77508,,,0.6697666666666666,0.848588888888889,,,0.8377166666666667
03-06,,,0.7672333333333333,,,0.8678416666666667,0.8355555555555555,0.8401222222222222,,0.8371333333333334,,,,,,,,,0.6597388888888889,0.8484294117647059,,,0.9350888888888889
03-07,,,0.7902333333333333,,,,,0.8355,,,0.8954799999999999,0.7854,,,,0.8440111111111112,,,0.8020499999999999,0.8675222222222222,,,
03-08,,,,,,,,0.7018111111111112,,,0.8849555555555555,,,,,,,,,0.8285166666666667,,0.9600444444444445,
03-09,,,,,,0.7068555555555556,,0.5893166666666667,,,,0.7153555555555555,,0.8586111111111111,,0.7522,,0.8744875,,,,0.8649,
03-10,,,,0.7930466666666667,,0.8959444444444444,,,0.8585444444444444,,,,,,,,0.6659666666666667,,,,0.8261333333333334,0.9581666666666666,0.8543333333333333
03-11,,,,0.8824222222222222,,,,,0.8226,,,,,,0.7085444444444444,,0.9008666666666667,,,,0.8713,,
03-12,,,,,,,,0.9003166666666667,,,0.8835941176470589,,0.8625,0.7051235294117647,0.8780916666666666,,0.6987166666666667,0.723125,,0.8835888888888889,,,
03-13,0.6337,0.7999111111111111,0.8490888888888889,,,0.9102111111111111,,,0.6715444444444445,0.6425777777777778,,,,,0.8899933333333333,,0.9042625,,0.88495,,,0.8705222222222222,
03-14,,,,,,0.8916235294117647,,0.6992888888888888,,,0.912,,,,,,,,,,,0.8859555555555556,
03-15,,,,,0.8364111111111111,,,,,,0.915,,,,0.3249222222222222,,,0.8797777777777778,,0.8795888888888889,,0.9499777777777778,
03-16,,,0.8582,0.8616222222222222,,0.86093,,,,0.886723076923077,,,,,,,0.9016928571428572,,,,0.79585,0.8338777777777778,
03-17,,0.8683,,0.6465333333333333,0.6888777777777778,0.9055333333333333,0.8723333333333333,,,0.89,0.9712222222222222,,,,0.7793,,0.8912083333333334,0.78912,0.9303400000000001,,0.9117000000000001,,
03-18,,0.8811222222222223,,,,0.8956,,,,,0.8964777777777778,0.8958142857142858,,,0.7142333333333334,0.7371555555555556,0.8864111111111111,,,0.8336749999999999,0.90511,,0.8738222222222222
03-19,,,,0.8948333333333334,,,,,,0.8967125,0.8615166666666667,,0.89664,,0.5672941176470588,0.7846388888888889,0.8931,0.8807666666666666,,,0.9069714285714285,,0.8737444444444444
03-20,,,,,,0.9231777777777778,0.88524,0.8890333333333333,,,0.90315,0.88112,0.7707555555555555,0.8670888888888889,0.8902111111111111,0.8647777777777778,,0.9016352941176471,,,0.896,,
03-21,,,,,,,,,,,,,0.8588666666666667,,,0.7271555555555556,,,,0.8788833333333333,,0.9010714285714286,0.7697666666666667
03-22,,0.8881444444444445,,0.8912111111111111,,0.8670111111111111,,,,0.6717888888888889,,0.9073176470588236,0.9057625,0.9169647058823529,,0.88634,,,,0.837425,,0.9095714285714286,
03-23,0.7283666666666666,,,0.8912466666666667,,,,0.8977833333333334,,0.9137,0.90735,0.890075,0.931,0.8615,0.8174166666666667,0.8988294117647059,,0.8591,,0.8814500000000001,,0.8854777777777778,0.9058111111111111
03-24,,,,0.9055888888888889,,0.8684111111111111,0.8978888888888888,0.6854277777777777,,0.90078,0.8864888888888889,,0.8985111111111111,0.4346333333333333,0.9208777777777778,0.9229333333333334,,,0.8988933333333333,0.8690222222222223,,0.9168555555555555,0.8863055555555556
03-25,0.8855777777777778,0.8834000000000001,,0.8982722222222222,0.8292916666666666,,0.8946444444444445,0.8688117647058824,,0.89385,0.8917333333333334,,0.8436111111111111,0.8822666666666666,,0.9100142857142858,0.8856571428571429,,0.6690533333333334,0.8834111111111111,,0.8584,0.8433666666666666
03-26,0.8365111111111111,,,0.884725,0.9204,0.9090454545454546,0.7081333333333333,0.9146,,,0.8962769230769231,0.8979076923076923,0.8702222222222222,,0.8943,,0.7846055555555556,,,0.6091833333333333,,0.8576,0.8730777777777777
03-27,0.7494000000000001,,,,,0.8912444444444444,0.9075333333333333,,0.8680777777777777,,0.8979461538461538,,0.7493777777777778,0.8891777777777777,,0.8915833333333333,0.8125235294117648,,,0.8730933333333333,,0.8901555555555556,0.8731833333333333
03-28,,,,0.8851888888888889,,,,0.9045714285714286,,,,0.9240388888888889,,0.885175,0.8425,0.8886666666666666,0.88198,0.8652333333333333,,0.8732733333333333,,0.8999,0.89091
03-29,,,,,0.8905133333333334,0.7795,,0.9032769230769231,0.8372,,,,,,,,0.8990571428571429,0.8929,0.9281,0.8878333333333334,,,0.8829777777777778
03-30,,,0.8481125,0.8924,,,,,,,,,0.9172333333333333,0.901475,0.8993555555555556,0.9243166666666667,0.7651111111111111,0.8821166666666667,0.8997666666666667,0.83725,,,
03-31,,,0.8735333333333333,,,0.5633,,,,0.8996555555555555,0.7750333333333334,,0.5232,0.9170166666666667,0.9083,,0.9052749999999999,0.8521333333333334,0.9231,,,,0.8960111111111111
04-01,,0.8714444444444445,0.8678333333333333,0.8884111111111112,0.50915,0.7329,,,,0.8976444444444445,0.8232,0.8850111111111111,0.8907611111111111,0.9020235294117647,,,0.9028470588235294,,0.9352444444444444,,,,
04-02,,,,,,0.9076055555555556,,0.9094333333333333,0.81645,0.816,0.9228444444444445,,0.8901944444444444,0.8083611111111111,,0.6435411764705883,0.8906111111111111,,,,0.9083,,
04-03,,,,,,,0.7581,0.8927777777777778,0.8703,,0.9334555555555556,0.9109,0.89785,0.8792,,0.9044888888888889,0.8997888888888889,0.9248333333333333,,0.8872277777777777,0.9205444444444444,,0.8893
04-04,,,,0.9047499999999999,0.8986,,0.8929944444444444,,0.7112153846153846,0.85874,0.9203600000000001,,0.7290666666666666,0.89234,0.8798666666666667,0.8997111111111111,,,0.91755,0.8875333333333334,0.9377642857142857,,
04-05,,,,,0.9190777777777778,0.9249,0.9013944444444444,0.8899266666666666,0.7654833333333333,,0.9294222222222221,0.8977333333333333,,,,0.9097055555555555,0.8643375,0.9004,0.90725,0.8998111111111111,0.9095428571428571,0.9143111111111111,
04-06,0.8422,,0.8837,,0.9217,0.6810222222222222,0.8710888888888889,0.8702555555555556,0.8959166666666667,0.8733666666666666,0.6743833333333333,0.8609333333333333,0.8702944444444445,0.9225111111111112,,0.7854117647058824,0.905075,,0.91234,0.8981555555555556,0.9164461538461539,0.9356099999999999,
04-07,,0.85504,,0.9256055555555556,0.9621249999999999,0.8940250000000001,0.9363666666666667,0.9139722222222222,0.9032555555555556,0.7315833333333334,1.0832916666666668,0.9084333333333333,0.7321444444444445,0.9374277777777777,0.9171588235294118,0.8914,0.9217888888888889,0.89444,0.9093941176470588,0.8883,0.8666555555555556,,
04-08,0.9210666666666667,0.8927,,0.9102166666666667,0.8658666666666667,0.9077777777777778,,0.8572388888888889,,0.9348941176470589,,0.89205,0.9119055555555555,0.9191277777777778,0.9156388888888889,0.9076666666666666,0.9194944444444444,,0.906175,,0.9218,,
04-09,0.9019444444444444,,,,0.9263,0.9238666666666666,0.9168,,0.93997,0.9201444444444444,,0.75702,0.8951722222222223,0.91725,0.9181611111111111,0.9196357142857143,0.9057,,0.9059611111111111,,0.9282222222222222,0.8378,0.9064888888888889
04-10,0.9227777777777778,0.8958555555555555,,0.9212666666666667,,,0.9012285714285714,,0.8914444444444444,,0.9206294117647059,0.9087888888888889,0.8929777777777778,0.89248,,0.9139571428571429,,,0.9020666666666667,,0.9166888888888889,,
04-11,0.981125,0.9284666666666667,,0.8866111111111111,,0.9116333333333334,0.8503000000000001,,,0.7622466666666666,0.90782,,0.9175416666666667,0.891935294117647,,,,0.9215882352941176,,,0.8810222222222223,,
04-12,,0.7862111111111111,,0.9207333333333333,,0.9098882352941177,,,,0.8649166666666667,0.8866888888888889,,0.9181888888888889,0.8141444444444444,,0.903825,,0.9178222222222222,,0.5916555555555556,,0.90345,
04-13,,,,0.9028,0.8961,0.9162611111111111,0.9164111111111111,,0.9048222222222222,0.8830722222222223,,,0.9333444444444444,0.9019444444444444,0.9126111111111112,0.9151277777777778,,0.9044,,0.8959777777777778,0.9332722222222222,0.92721,
04-14,0.9135444444444445,0.9017111111111111,,,,,0.9180444444444444,,,0.8808444444444444,,,0.9063,,0.7579888888888889,,0.9133,0.8250277777777778,0.9138000000000001,0.9099,0.9042944444444444,0.9216888888888889,
04-15,,,,0.9319666666666666,0.9502666666666666,0.8787611111111111,0.9270055555555555,0.9108333333333334,,0.9079611111111111,,0.92125,0.9237277777777778,,,,,,,0.9440875000000001,0.91895,0.9354833333333333,
04-16,0.941325,0.9243555555555556,,1.0069249999999998,0.8536055555555556,0.8734833333333334,0.9271111111111111,0.9208388888888889,,,0.9284,0.9559888888888889,0.9097222222222222,0.6946714285714286,0.8785666666666667,0.9054444444444444,,,0.88385,0.8993333333333333,,0.9290444444444445,0.8962
04-17,0.8841777777777777,,0.9072333333333333,,0.8654,0.9330333333333333,0.9292555555555556,0.8651,0.9163555555555556,,,,,0.9136,0.9125166666666666,0.9118111111111111,0.9007944444444445,,0.9078166666666667,0.8120999999999999,0.9237666666666666,0.9702666666666667,0.9095833333333333
04-18,,,0.9212750000000001,0.9354181818181818,0.8213333333333334,,0.9289,0.8971411764705882,,0.9303692307692307,,0.9075866666666667,0.9096888888888889,,0.9185875,,0.9106235294117647,,,0.9088666666666666,0.9279,0.9317444444444445,0.8942555555555556
04-19,,,,0.9116722222222222,0.9151111111111111,0.9239555555555555,,0.8970444444444444,,0.9207388888888889,0.9208444444444445,0.9230111111111111,,,,,0.9273384615384616,,,0.71297,,,0.8886222222222222
04-20,0.9352,,,0.8988444444444444,0.9446333333333333,0.919575,,0.9307666666666666,0.9088083333333333,0.9083666666666667,0.9287944444444445,0.8706888888888888,0.9227916666666667,,0.89068,0.9317333333333333,0.8380777777777778,,,0.924335294117647,0.9260705882352941,0.8551166666666666,0.9234388888888889
04-21,0.9348555555555556,,,,,0.8768444444444444,0.9246222222222222,0.9275055555555556,0.9097888888888889,,0.9327714285714286,0.9338222222222222,0.9070277777777778,0.8420444444444444,0.9100777777777778,0.7651428571428571,0.9341388888888889,0.9215222222222222,,,,0.8873235294117647,0.9156277777777778
04-22,0.8894555555555556,,,,,,,0.9263153846153847,0.5033666666666666,0.9070750000000001,,0.9068,,0.5327777777777778,0.9129888888888888,,0.9395444444444444,,0.9113333333333333,0.9360090909090909,,0.8274,
04-23,,,0.9206333333333333,,,,0.9101411764705882,0.92145,0.8584333333333334,,0.90485,0.9031666666666667,0.8986444444444445,,0.7065111111111111,0.9078444444444445,0.9420888888888889,0.9209555555555555,0.9430166666666666,0.9607625,,,0.8345294117647059
04-24,,,0.9069666666666667,,,0.90735,,0.9211333333333334,,0.9178166666666666,0.9113111111111111,0.9128222222222222,,0.9269444444444445,0.9199166666666667,,,,,0.962,,,0.9348823529411765
04-25,,,,,0.8331785714285714,0.9109823529411765,0.9364833333333333,0.9123111111111111,,,1.0012999999999999,0.9286888888888889,,0.9105777777777778,0.9419777777777778,,0.8667176470588235,0.9274666666666667,0.9275222222222222,,0.8825555555555555,0.9099999999999999,0.9173388888888889
04-26,,,,0.8791777777777778,,0.9290222222222222,0.9119555555555555,0.9118727272727273,,0.9316333333333333,0.8358583333333334,0.9135333333333333,,0.92132,0.84075,,0.9098888888888889,0.9201555555555556,0.9054,,0.9156666666666666,,0.9441666666666667
04-27,,0.8755,,0.9191692307692307,,0.9157055555555556,0.7609333333333334,0.8409875,0.8736666666666667,0.9277222222222222,0.9050833333333334,,,0.9327722222222222,0.6717,0.91082,,,0.9017777777777778,,,,0.9071944444444444
04-28,,0.8184222222222223,,0.92015,,0.9295222222222222,0.8390777777777777,,0.87992,0.9628111111111111,0.9477,0.9165555555555556,,,,,,,0.9139857142857143,,,,0.9154
04-29,0.9068777777777778,,,,,0.9225333333333333,0.49593333333333334,,0.8752222222222222,,0.9426375,0.9017153846153846,,,,,,0.9245722222222222,0.90405,,,0.9451611111111111,0.9251846153846154
04-30,,,,,0.8802,0.8475714285714285,,,,0.7409,0.9543222222222222,0.92745,0.92048,,,,,0.936661111111111,0.9368111111111111,0.9255777777777777,0.9256666666666666,0.8649444444444444,0.9195166666666666
05-01,,,,0.6151,0.9387888888888889,,0.6592,,0.9280333333333334,0.9059928571428572,,0.746025,0.935275,0.943175,0.9012222222222223,,0.9312833333333334,0.884575,0.7505375,0.9507833333333333,0.9279333333333334,,
05-02,,,,,0.8713666666666666,0.8441000000000001,,,0.9279555555555555,0.93526,0.9824111111111111,0.5500222222222222,,0.9140857142857143,0.9227111111111111,,0.9212555555555555,,,,0.9203,,
05-03,,,0.8992333333333333,,,0.98115,0.825575,,0.9288333333333334,0.6748888888888889,0.9354777777777777,0.9407111111111112,,0.91845,0.9174055555555556,,,0.8773,0.9392777777777778,0.9073,0.8799555555555556,,0.8846944444444444
05-04,,,,0.9266666666666666,,0.9581,,0.9288222222222222,,0.9207666666666666,0.8934666666666666,0.88165,,0.9492666666666667,0.9355111111111111,0.7997055555555556,0.9191722222222222,0.9317333333333333,0.9371333333333334,,0.9206166666666666,,0.9107000000000001
05-05,,,,,0.7239333333333333,0.9169625,0.9045,0.9238777777777778,0.92605,,,,0.9855833333333334,0.9404555555555556,,0.9081611111111111,0.9193277777777777,,,,0.93952,0.9191,0.9282222222222223
05-06,0.9274555555555556,0.940525,0.9532555555555555,,0.9058333333333333,0.9368,,0.8839666666666667,0.9000444444444444,,,,0.9308944444444445,0.6268,,0.8853333333333333,0.9278055555555556,,0.8638277777777777,0.979375,0.9495222222222223,,
05-07,0.9258777777777778,,,,,0.8794333333333334,1.086,0.9386666666666666,0.7457555555555555,0.93604,,,,0.6318333333333334,0.8979444444444444,0.9105444444444444,0.8761055555555556,0.9158999999999999,,,,,
05-08,,0.9395777777777777,,,,,1.0419,0.9437,,,,,,0.9299777777777778,0.9209,,0.6107,,,,,0.9288647058823529,0.9297
05-09,,0.9299,,,,0.9304777777777777,0.8877666666666667,0.6115888888888888,,,,,,0.9089888888888888,0.91574,,0.79145,0.18427777777777776,0.96755,,0.9392666666666667,,0.9283833333333333
05-10,,,,,,0.97615,,0.8846944444444444,,0.9241,0.9327722222222222,,,,,,,0.9483,,0.6336111111111111,0.9356833333333333,,0.9448388888888889
05-11,,0.9389444444444445,,,,,0.9497333333333333,,,,,0.8093666666666667,0.9364555555555555,0.8512285714285714,,,,,0.7065555555555556,,0.9317555555555556,0.9148499999999999,0.7340555555555556
05-12,,0.9236666666666666,,,,0.5769777777777778,,,,,,,0.9013533333333333,0.7137384615384615,,,0.8709666666666667,,0.7580555555555556,,,0.9341733333333333,
05-13,,,,0.8869666666666667,,0.7455,1.0364,,,,,0.9070388888888888,,,,0.9711555555555555,0.9372333333333334,,,,,0.9046777777777778,0.9198111111111111
05-14,,,0.7074166666666667,,,,0.9126277777777778,,0.9232111111111111,,,0.49674444444444443,,0.93555,,0.8624444444444445,0.6647222222222222,0.9233666666666667,0.9490999999999999,,,,0.9467944444444445
05-15,,0.9487222222222222,,,,,,,,,0.6532777777777777,0.9312777777777778,0.8603214285714286,0.8679,,0.9383444444444444,,0.9227611111111111,0.9084333333333333,0.9155333333333333,,1.0284333333333333,
05-16,,0.9006111111111111,,,,0.96176,0.83275,,,,,0.9301,0.9121777777777778,,,,0.7202444444444445,0.9306,,0.9236222222222222,0.9514750000000001,,0.9398
05-17,,,,0.6226666666666667,,,0.6927222222222222,,0.6514,0.7852833333333333,0.9316111111111111,0.9310555555555555,0.9133611111111111,,0.8801888888888889,0.9619722222222222,,0.9077722222222222,0.9359692307692308,0.9311444444444444,0.9131333333333334,,0.8424
05-18,0.5312,,0.9196,0.7149529411764706,0.8953111111111112,0.6029,0.9020833333333333,,,,0.8557818181818182,0.50285,0.8987722222222222,,,,0.6519375,,,,,0.9431111111111111,0.9230611111111111
05-19,,,0.8456888888888889,0.8930777777777777,,,0.8772166666666666,0.7189,,0.9509,0.7248555555555556,0.989725,0.7346,0.4791388888888889,,0.9343833333333333,,,,,,0.4444666666666667,0.896275
05-20,,,0.5041888888888889,,,0.5737888888888889,0.8884166666666666,0.8492,,,0.9303333333333333,0.9318277777777778,,0.9456777777777777,,0.9035777777777778,,,,,0.74376,,0.9005277777777778
05-21,,,,,,,0.4695875,0.5013,,,0.6992,0.9095111111111112,,,,0.9228666666666666,0.6123888888888889,,,,0.5931444444444445,0.9356666666666666,0.9296833333333333
05-22,,,,,0.8058666666666666,0.9548888888888889,0.8947923076923077,0.4199,,0.87258,0.9898055555555555,0.9302111111111111,,0.9471111111111111,,0.91897,0.9062,,,,0.8740333333333333,,0.9104133333333334
05-23,,0.4475,0.9436777777777777,,0.9221111111111111,0.8973111111111112,,0.9449944444444445,0.8468777777777777,,,0.9240722222222222,,0.8760777777777777,0.9291722222222222,0.6257333333333334,,0.7581111111111111,,0.9386611111111112,,,0.83695
05-24,,0.9016,,,0.9205388888888889,0.707025,0.8796277777777778,,0.7224,0.76696,,0.9044,0.9171666666666667,0.9621277777777778,,,0.9308055555555556,0.47253333333333336,0.9133888888888889,,,,
05-25,,0.7974555555555556,,,0.9107,0.9386666666666666,0.8807,0.9709,0.8634111111111111,0.8904153846153846,,0.8185333333333333,,0.7914777777777777,,0.9017625,0.8596111111111111,0.8556944444444444,0.9348833333333333,0.8766,0.9295722222222222,0.9140555555555555,0.9225
05-26,0.5640666666666667,,,0.8401,0.7786,0.92455,0.7758888888888889,0.6189222222222223,0.4103,,,,,,0.8719888888888889,0.9382666666666667,0.5977444444444444,0.8237461538461538,0.7996083333333334,,0.8849294117647059,0.9416944444444444,0.5225666666666666
05-27,,0.8971111111111111,,,,0.9163277777777777,0.6632705882352941,0.5942222222222222,,0.9206444444444445,0.9353833333333333,0.8971666666666667,,0.9361277777777778,0.7726555555555555,0.8299666666666666,0.84072,0.4969777777777778,,,,,0.8490777777777778
05-28,,0.7808555555555555,,0.9386,0.65466,0.8338777777777777,0.840925,0.9380944444444445,0.5922,0.9198722222222222,0.9308666666666666,0.9414055555555556,,,0.72285,0.9217777777777778,,0.7453666666666667,0.8919,0.73724,,,0.9420352941176471
05-29,,0.8852555555555556,0.9087222222222222,0.9476833333333333,,0.35564444444444443,,0.8714666666666667,0.7763611111111111,0.9280944444444444,0.9379166666666667,,,,,,,,,,,0.94065,0.9266833333333333
05-30,0.9487777777777777,0.8336111111111111,0.8405666666666667,,,,0.7861055555555555,0.9385941176470588,0.8636,0.9204333333333333,0.9085388888888889,,,,0.6182444444444445,0.914925,,0.6201444444444444,,,0.8486,0.9212,0.68157
05-31,0.9625777777777778,0.861688888888889,,0.8905933333333333,,0.9279555555555555,,0.8644166666666666,,0.92715,0.8984833333333333,0.8861555555555556,,,,,0.7369888888888889,,0.7948705882352941,,,,
06-01,0.9386333333333333,0.8623555555555555,0.9079777777777778,0.9075,0.44366666666666665,0.9387166666666666,0.82557,0.9382055555555555,,0.8636722222222222,0.9378222222222222,0.44660833333333333,,0.41973333333333335,0.8937866666666667,,,0.59182,0.88155,,,,0.49474999999999997
06-02,0.9502555555555555,0.694075,,0.9696625,0.9550388888888889,0.3430666666666667,,,,0.6817388888888889,0.7780055555555555,0.9002764705882353,,0.9053722222222222,0.7066416666666666,0.9231222222222222,,0.6065555555555555,0.9419,,,,0.5800888888888889
