system:time_start,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
01-17,,,,,0.45285555555555557,0.73755,0.4696444444444444,,0.5199,,0.46344375,0.82041,0.8447222222222223,,0.76767,0.76932,0.8745,,,0.7699125,0.8141222222222222,,
01-18,,0.3753666666666667,0.87535,0.80475,,0.80075,0.8035666666666667,0.8467,,,0.78676,0.8512411764705883,0.8151,,,,0.8343,,,0.8367222222222221,0.8173722222222222,0.861425,0.73255
01-19,,,,0.7987333333333334,0.8190111111111111,0.8284,0.78245,,,,,,0.5773111111111111,,,0.8229444444444445,,,,,,,0.83865
01-20,,,0.8237444444444445,0.64098,,0.7867,,,,,0.8403615384615385,0.77944,0.76404,0.8246722222222223,,,0.7883083333333334,,0.8179444444444445,,0.8121461538461539,,
01-21,,,,,,0.8488555555555556,0.7683,0.6112,0.8389333333333333,,0.8726166666666667,0.5608888888888889,0.74195,0.8127470588235294,0.7043333333333334,0.8221888888888889,,0.3430111111111111,0.8221444444444445,0.82563,,,
01-22,,0.28826666666666667,,,,0.8081,,0.8045888888888889,,,,0.787,0.8123750000000001,,0.6915625,,,,0.9085666666666666,,0.88042,,
01-23,,,,,0.9297,0.8198,0.5266857142857143,0.827,0.8199333333333333,0.5884055555555555,,0.6537529411764706,,,0.678025,,0.8432294117647059,,0.8383333333333334,,,,
01-24,,0.5614666666666667,,,,0.8161571428571428,,0.8602285714285715,,,0.8136722222222222,0.7343,,0.8443,,0.8385,,0.6922777777777778,,0.8401666666666667,0.7359,,
01-25,,,0.7082333333333333,0.5528000000000001,,,0.6306,,0.7259444444444444,0.4393,,,,0.8490692307692308,0.7902750000000001,0.8669666666666667,0.8240875,0.8228611111111112,,,,,
01-26,,,,,,0.8318,,0.8742444444444445,,0.8028777777777778,0.8014555555555556,,,,0.5269222222222222,,0.8613,,,0.7894,0.8976444444444445,,
01-27,,0.8190555555555555,,,,0.8540888888888889,0.7168888888888889,0.8308764705882353,,0.8236875,,0.8544,,0.6966111111111111,0.5701444444444445,,0.8319823529411765,0.81799,0.8116111111111111,,,,0.829825
01-28,,,,0.5710666666666666,,,0.8239777777777778,0.4901,,0.8123444444444444,,0.5646111111111111,0.8486,0.49845,,0.8125888888888889,0.8706176470588235,,0.8295399999999999,,0.8508555555555556,0.8183777777777778,
01-29,,,,,,0.8053294117647058,,,,0.8231555555555555,,0.7815166666666666,,,,0.8326111111111111,0.4043,0.840935294117647,0.8191666666666667,,,0.7798,
01-30,,,0.859125,,0.6795777777777777,0.7562,,,,0.6628555555555555,,,0.8294666666666667,0.76571,,,0.873,0.8586111111111111,0.83945,,,,0.8259333333333333
01-31,,0.8127,,,0.7263000000000001,,0.8002277777777778,,,0.8461375,,,,0.8153625,,,0.8327444444444445,,0.8587625,,,,0.4706222222222222
02-01,,,0.8122333333333334,0.828825,0.6550666666666667,0.8114916666666667,0.773425,0.8007666666666666,0.8160000000000001,,,,,0.8272,,,,,0.8108777777777778,,,0.8544499999999999,0.7889444444444444
02-02,,0.6202,0.8758,0.631,0.9893,,0.4923411764705882,,0.79701,0.69125,0.8005777777777778,,,0.7474,,0.8033,0.8724999999999999,0.6693,0.8538666666666667,,,0.6311666666666667,
02-03,,0.8101111111111111,0.8052111111111111,0.8456375,,,0.8208888888888889,,0.7645066666666667,0.8164111111111111,0.7528,0.8086,0.8217555555555556,,,,0.79271,,0.8665,0.7456555555555555,,,0.8150944444444445
02-04,,0.802475,,0.8254,0.8124888888888889,,,,0.8591,,0.807625,0.8461583333333333,0.50995,,0.8258388888888889,,0.8588,,0.8262375,,0.8586,0.7404222222222222,
02-05,,0.8284222222222222,,0.8289,0.76906,0.8187333333333333,,,0.8512,0.6510428571428571,,,,0.79508,,,0.8411,,,0.8599235294117648,0.7841,,0.823761111111111
02-06,,,,0.5140444444444444,0.8122555555555556,0.8142944444444444,,,0.6293333333333333,,,0.8319222222222222,0.8433833333333334,0.6146333333333334,0.7380166666666667,0.7643166666666666,0.8533000000000001,,0.8015333333333333,0.8691,0.8503222222222222,,0.8511714285714286
02-07,,0.8133125,,,0.726,0.8688166666666667,0.7722444444444444,,,,,0.7774111111111112,0.74911,0.6007125,0.8241941176470589,0.8578333333333333,0.4569,,,0.9601999999999999,0.7179,,
02-08,,0.8111,0.6060555555555556,,0.8474333333333334,0.8091222222222222,,,0.8430625,0.8249,0.8226666666666667,,,,,,0.8483875,0.8195125,0.7751,0.8332533333333333,,0.8934,0.7091444444444445
02-09,,0.824388888888889,,,0.8573999999999999,0.83927,,,0.8421333333333333,,0.8355555555555556,,,0.88232,0.8424333333333334,,0.8497923076923077,0.8202666666666667,,0.8985,0.8285933333333333,0.7885818181818182,0.7084
02-10,,0.6922333333333334,0.8339166666666666,0.7190875,,,0.8401888888888889,,,,0.8477444444444444,0.830725,0.41757777777777777,0.8219111111111111,0.8130529411764706,,0.8316375,0.8167666666666666,0.7514,,0.8660625,,0.8276888888888889
02-11,,,,0.49183750000000004,,0.8514411764705883,,,,0.77925,0.7932166666666667,0.7946333333333333,0.8453777777777778,,0.8203,0.9228,,0.5284249999999999,,,,0.8072666666666667,
02-12,,,,,,,,0.7552888888888889,,0.8832666666666666,0.8678388888888889,0.8299,0.8292444444444445,,,0.6889944444444445,,0.7873222222222223,0.7384000000000001,,,,0.726
02-13,,0.8059000000000001,,,,,,,0.7288142857142857,0.7815888888888889,0.8677111111111111,,,,0.7134611111111111,,,,,0.5175944444444445,,0.9082333333333333,
02-14,,,,,,0.7914611111111112,,0.8176555555555556,,0.7814277777777778,0.9384055555555556,,,0.8882111111111111,0.8905142857142857,,,0.8177666666666666,,0.811,,,0.8421571428571428
02-15,,0.8214,,0.82485,,0.9198444444444445,,,0.8519,0.8644944444444445,0.8196222222222223,,0.8754818181818181,0.8774444444444445,0.8289166666666666,,,0.81558125,,0.8687555555555555,,0.8557444444444444,
02-16,,,0.8334,,0.6757444444444445,,,,0.8873222222222222,0.8911777777777777,0.8538611111111111,0.8062,0.7912777777777777,,0.3262,,0.8917333333333333,0.6627352941176471,,,0.8408888888888889,0.8174111111111111,0.8224333333333333
02-17,,,,0.8565777777777778,,0.833975,0.8732058823529412,,0.834,0.8682222222222222,0.8582555555555555,0.8808444444444444,0.9035,0.8910111111111111,0.8498,,0.92306875,,,,0.844635294117647,0.70235,0.8693000000000001
02-18,,,,,,0.43287777777777775,,,,,,0.8108,,,0.77668,,,0.8355888888888889,,0.9228,,0.85885,
02-19,,,,0.7543,0.75475,,,0.862,0.8859333333333334,0.8126777777777778,,0.8752888888888889,,0.8714875,,0.9131,,,,0.8838,0.8663647058823529,0.8925,
02-20,,,,,0.7928666666666667,0.876725,,,,,0.9670125,,0.8833875,0.7244666666666667,,,,,,0.8817,,0.8919888888888889,
02-21,,,,,,0.8874,,0.8726466666666667,0.8814111111111111,,,,,,,,,,0.5921888888888889,,0.8538833333333333,0.8806888888888889,
02-22,,,,,0.8298,,0.8695,0.8485,0.92935,0.8430222222222222,,0.692275,0.7228666666666667,0.8900444444444444,,,,0.67608125,,0.8675,0.877075,0.8856352941176471,
02-23,,,,,0.8389555555555556,,0.8534125,0.8694166666666666,,0.63946,,0.8596222222222222,,0.4688111111111111,,,0.8594777777777778,0.95435,0.866,0.8685666666666667,0.9817,0.9020555555555556,0.8901
02-24,,,0.8741444444444444,,,,,0.92005,0.6532,,,,,,,,,0.8243944444444444,0.8497666666666667,,,,
02-25,,,,,,0.8772555555555556,0.8480222222222222,,0.8868666666666667,,0.88002,0.8839,,,,0.6814,0.8891,0.8697166666666667,0.8954444444444445,,0.8737277777777778,,
02-26,,,,0.8561266666666667,0.79294,0.8714,,0.8518611111111111,0.8616111111111111,,,0.7683833333333333,,0.87717,,0.7704,,0.7559555555555556,0.8947611111111111,,0.8906176470588235,,
02-27,,,,,,0.82696,0.8689125,,0.9163888888888889,0.8069888888888889,0.8723888888888889,,,0.9012,0.8326,0.8691,,,,,0.7891777777777778,,
02-28,,,,,,0.8655,,0.8759222222222223,0.8833,,,,0.8758083333333333,0.889325,,0.8766333333333334,,0.8707714285714286,,0.9039,,0.897,0.8788375
02-29,,,,,,,,,0.8662333333333333,,,,0.9478,,,,0.7307333333333333,,,,,,
03-01,,,,,,,,0.8339363636363637,,0.7515,,,,,,,0.8974363636363636,,1.0007,0.9129555555555555,,,
03-02,,0.8656,,,,0.8969055555555555,,0.8225222222222223,,0.8484444444444444,,0.804,,0.8971722222222223,,0.8576,,0.891,,0.5269666666666667,,0.8810333333333333,0.8547111111111111
03-03,,,,,0.905,0.637025,,,,0.8518111111111111,0.9141,,,0.899,,,,,0.9187388888888889,,0.84967,,0.8963777777777778
03-04,,,,,,0.5591625,,,,0.8077666666666666,0.8981777777777777,,0.6860555555555555,0.8896499999999999,0.8779636363636364,0.6779555555555555,0.8902125,,0.8879888888888889,,0.9217,,0.8944388888888889
03-05,0.8984444444444445,0.8181,,0.8798666666666667,0.8911555555555556,,,,,,,,,0.6788,,,0.8933333333333333,,,,,0.8806,1.0223777777777778
03-06,0.9497,,,,,,0.8711333333333333,,,,,,0.8779,,0.8439333333333333,0.8716555555555555,0.8797,,0.8411222222222222,,,,
03-07,,,0.94258,0.9254,0.8554777777777778,,0.8218888888888889,,0.8450111111111112,0.8668111111111111,,0.8971111111111111,0.8769,0.8866333333333334,0.8485454545454546,,,,0.8010111111111111,,,,
03-08,,,0.8525,0.8322,,,,,0.887,0.6973111111111111,,0.8747222222222222,0.8983,,0.8515888888888888,,0.7852461538461539,,,0.6673555555555556,0.8727333333333332,0.8750333333333333,
03-09,0.9092142857142858,,0.8589222222222223,,,,,0.8843,0.98445,,,0.7360444444444445,0.883423076923077,,0.81235,0.635725,0.8328,,0.8893555555555556,0.8973,0.8428,0.8769888888888889,0.8803416666666667
03-10,,,,,,,0.8941944444444444,0.8738,,,,,0.41492222222222225,,,,0.9044461538461539,,0.8418666666666667,0.9001722222222222,,0.8808857142857143,
03-11,,0.8655833333333334,,,0.9507666666666666,,0.8810846153846154,,,,0.868225,0.8676222222222222,0.8832666666666666,0.8011277777777778,,0.8769222222222223,0.8220222222222222,0.8595411764705883,,,,0.8820571428571429,0.9091
03-12,,,,,,,0.9076333333333333,0.7990266666666667,0.8989,,,,,0.8933285714285715,,,,0.8646888888888888,0.8882666666666666,0.885888888888889,,0.9555,0.8893
03-13,,,,,,,0.88735,,0.888,,,,,,0.87965,,0.7067444444444444,0.8688933333333333,,0.9061,0.8941444444444444,,0.8933
03-14,,,0.8793555555555556,,,0.8117222222222222,,0.894925,0.9414,,,0.8061666666666667,,,0.8547428571428571,,0.9094666666666666,0.6215076923076923,0.9014666666666666,,0.886625,,0.8868307692307692
03-15,,,0.8643333333333333,,,0.8835999999999999,0.8915111111111111,,,,,,,,0.8712928571428572,,0.9160705882352941,0.8462166666666666,,0.6926666666666667,,0.8024666666666667,0.8936333333333334
03-16,,0.883325,,,0.9153117647058824,0.9176666666666666,0.8932529411764706,,0.89915,,0.8304555555555555,0.89415,,,0.8635222222222222,,0.8878611111111111,,,0.892,,0.8956833333333333,0.9003222222222222
03-17,,0.8415,,0.8751444444444444,0.8974944444444445,0.86402,0.9071,,0.9002083333333333,,0.8822277777777778,0.8951,0.8311428571428572,0.895675,0.8733,,0.8574,0.8589777777777778,0.8869666666666667,0.8779944444444444,,0.8767111111111111,0.9445555555555555
03-18,0.9152333333333333,0.6270777777777777,0.86005,,0.8596666666666667,,0.89045,,0.7367888888888889,,0.8643571428571428,,0.858475,0.9035833333333333,0.8723388888888889,0.8693888888888889,,,0.8887533333333333,,,0.7021999999999999,0.7149
03-19,,0.8657111111111111,,0.9238555555555555,0.9220888888888888,,0.9090555555555555,,,0.9013111111111111,,,,0.8324666666666667,,,0.9222625,,0.85011,,0.8588666666666667,,
03-20,,,,,,0.7322166666666666,0.8967166666666666,,0.9266666666666666,,0.9152333333333333,0.8998333333333334,,,0.8808444444444444,0.8997666666666667,,,,,,,0.8796055555555555
03-21,0.9002888888888889,,,,0.9194125,0.8179666666666667,0.9030222222222223,0.9209888888888889,0.8882533333333333,0.8923333333333333,,,,0.903464705882353,,0.9014222222222222,,0.9033777777777778,0.8640888888888889,0.6444,,0.8789857142857143,0.8197722222222222
03-22,,,,,,0.8677666666666667,0.8828777777777778,0.90195,,,,0.9168166666666666,0.9024769230769231,,0.8582733333333333,0.903175,,,,,0.8463333333333334,,
03-23,0.8343444444444444,,,,,0.9115333333333333,0.6189,,0.8471571428571428,,,0.9065944444444445,0.89525,,0.8701,0.9032833333333333,,0.8859888888888889,0.9197333333333333,,0.8086333333333333,,
03-24,,,,,,0.8834416666666667,0.8909944444444444,,,0.9217,,0.8976444444444445,0.9088857142857143,0.8561444444444445,0.8651571428571428,0.9028,0.9136909090909091,0.8921555555555556,0.8612875,,0.882925,0.9094666666666666,
03-25,,0.9008888888888889,,0.9142117647058824,,,0.8525666666666667,,,0.9057222222222222,,0.89825,0.91217,,,0.9067277777777778,,0.898,0.9113823529411764,0.874825,0.8994,0.9113888888888889,
03-26,,,,0.8972222222222223,0.7997,0.8916999999999999,0.9287,,,0.9007571428571428,,0.9117444444444445,,0.8283111111111111,0.80554,0.8976999999999999,0.909035294117647,0.8844,0.8908125,,0.8494444444444444,,
03-27,,,,,,,,,0.8888545454545455,0.7875666666666666,,0.9100944444444444,0.9189666666666667,0.8247777777777778,,0.8970444444444444,0.9161555555555555,0.9075833333333333,,0.5477833333333333,,0.9241111111111111,0.88025
03-28,,,,0.93444,,0.8480722222222222,0.9078642857142857,,0.8945111111111111,0.9273777777777777,,0.9015833333333333,0.9296363636363636,,0.8511764705882353,,0.9138888888888889,0.9058642857142857,,,,0.8965777777777778,0.9050777777777778
03-29,,,,,0.8964444444444445,,0.8943,0.8951222222222223,0.8318666666666666,0.8764888888888889,,,0.9258555555555555,,0.78132,0.9016857142857143,0.7948000000000001,0.9087333333333334,,0.91252,0.8951555555555556,0.9037909090909091,0.90403
03-30,,,0.903,0.8996176470588235,0.94454,,0.8979555555555555,0.8909,0.8147888888888889,0.9142388888888889,,0.9010944444444444,0.7149888888888889,,,0.908525,,,,0.9843111111111111,0.8723333333333333,,
03-31,,,,0.8785222222222222,,0.7308333333333333,,0.8909764705882353,0.89372,,,,0.9138666666666667,,0.8702888888888889,,0.7812,0.8710388888888889,0.726111111111111,,0.8708888888888889,0.9243444444444444,0.8814666666666666
04-01,,,,,0.8835444444444445,0.87715,,,0.8961272727272728,,,,,0.9105333333333333,0.8681277777777778,0.9009055555555555,,,,,,0.8789533333333334,0.9082222222222223
04-02,,,0.9186777777777778,,0.89996875,0.9699777777777777,0.9283222222222223,,,0.9004388888888889,,,,0.8954888888888889,0.9027,,,,0.885,,0.9111375,,
04-03,0.8809222222222222,,0.8824,,0.8972176470588236,,0.9034222222222222,,,0.89078,,,,,,,,,,0.9063944444444444,,0.7802142857142857,
04-04,0.9402666666666667,,0.91795,0.9045733333333333,0.8834666666666666,,,0.9029750000000001,0.9089666666666667,0.9067611111111111,0.7039,0.9172555555555556,0.85555,0.90314375,0.8763333333333333,,,,,0.8561111111111112,0.8997583333333333,,
04-05,,,,0.922,,0.9319944444444445,,0.9026428571428571,0.9031444444444444,0.92135,,0.9169944444444444,0.8383888888888889,,,0.9084,0.9135083333333334,,0.8421111111111111,0.8880055555555556,0.9051166666666667,,
04-06,,,0.9074111111111111,0.897964705882353,0.9185666666666666,0.8118529411764706,0.8343705882352941,0.8944857142857143,,0.9144,0.6804333333333333,,0.9966285714285714,,,,0.8974,,,0.8993166666666667,,,0.9221222222222222
04-07,,,,0.9167055555555556,0.88302,0.9251944444444444,,0.9101933333333333,0.9093055555555556,,0.92705,0.6782888888888889,,,,0.9027588235294117,0.90812,0.8044222222222223,0.895725,,0.8810444444444444,0.9213944444444444,0.9448
04-08,0.9023,0.9186624999999999,0.9009625,0.9239222222222222,0.9804722222222222,0.9358444444444445,,0.8904666666666666,0.9291,,0.9475111111111111,,,0.9141722222222223,0.8625333333333334,0.9072055555555556,,0.8770444444444444,0.8773722222222222,0.8741833333333333,0.8557571428571429,,0.9269111111111111
04-09,,,,,0.8981,0.9264111111111111,0.8982076923076923,0.8964333333333333,0.9086722222222222,0.9287214285714286,0.9486833333333333,0.9632,1.0020444444444443,,0.837525,0.9071777777777777,0.8992055555555556,0.89754,0.9168833333333334,0.8841277777777778,,,
04-10,0.8830777777777779,,0.8889777777777778,,0.9174222222222223,0.9552333333333334,,0.8808,0.8110333333333334,0.9196764705882353,0.9584222222222223,0.8995555555555556,0.9202176470588236,0.9026777777777778,,,,0.9057166666666666,0.9071,0.8831285714285715,,,
04-11,,0.7961555555555555,,0.9196833333333333,0.9175388888888889,,,0.9051388888888889,,,0.9752888888888889,0.8467,0.9376,,,,0.9176,,0.9121111111111111,0.92619375,0.7817333333333333,,
04-12,,0.9150666666666667,0.8954888888888889,0.9189058823529411,,,0.9058666666666667,0.8781333333333333,,0.9335333333333333,,0.9186166666666666,0.9218888888888889,0.8481222222222222,,,0.9136333333333333,0.89865,0.8688166666666667,,0.9092444444444444,0.9298944444444445,
04-13,,,,,0.9050374999999999,,,0.8216888888888889,0.9315333333333333,0.9094,,0.8814666666666666,0.9286875,,,,0.9261333333333334,0.9056058823529411,0.9177500000000001,,0.8953705882352941,0.8931333333333333,0.9265125000000001
04-14,0.9326444444444444,0.9268,,0.9104,,,0.9210722222222222,0.8994444444444445,0.9092611111111111,,,0.9177666666666666,0.9223769230769231,,,0.7850777777777778,0.8778666666666667,0.87968,0.9069388888888889,,0.9076777777777778,0.9127611111111111,0.9171111111111111
04-15,0.9031333333333333,,,0.9198333333333334,0.9106166666666666,,,,0.9080388888888888,,,0.86415,0.9207666666666666,0.9199647058823529,0.8689611111111111,0.8891,,0.90465,0.9078166666666667,,0.8998555555555555,0.9610555555555556,0.9300555555555555
04-16,0.8633777777777778,,0.8820555555555556,0.9636,,0.8618714285714285,,0.83125,,0.9281333333333334,0.9101055555555555,0.9247,0.9265823529411764,0.9267722222222222,0.8287444444444444,,0.9166333333333333,0.8826222222222222,,,0.89515,,0.9464444444444444
04-17,,0.9164333333333333,,,0.9148733333333333,,,,0.86055,,,0.8119666666666667,0.9158222222222222,0.9065888888888889,0.8615277777777778,0.88396,,,0.9184,,0.9052777777777777,0.9394222222222223,0.9247833333333333
04-18,,,,,0.9178,,,,,,0.895775,,0.8822375,0.9159833333333334,0.8730555555555556,0.9166833333333333,,0.9083875,0.8831272727272726,0.9039666666666667,0.9083055555555556,0.9214,0.9201666666666667
04-19,,,0.9036875,0.9317666666666666,0.9116888888888889,0.8886555555555555,0.9251277777777778,,0.8628833333333333,,0.90884,0.9159999999999999,0.9180055555555555,0.9065444444444445,0.8822,0.8929444444444444,,0.9125,0.8913823529411765,,0.9087888888888889,0.9265,0.9072666666666667
04-20,,0.8865714285714286,0.9405888888888889,,,0.87,,,0.7782666666666667,,0.9038222222222222,,0.9259166666666666,0.9102777777777777,0.8656555555555556,0.9163333333333333,0.8965222222222222,0.9877666666666667,,0.9132388888888889,0.8904,0.9258444444444445,0.9217277777777778
04-21,,0.9076444444444445,0.8743888888888889,,0.9083722222222222,0.9251277777777778,0.90755,,0.8818090909090909,,0.9016555555555555,0.9132333333333333,0.9140166666666667,0.9163388888888889,0.8694722222222222,0.9029611111111111,,0.9187555555555555,0.8951374999999999,0.9443,,,0.9195388888888889
04-22,,0.8473333333333333,0.9349111111111111,,0.9176444444444445,,,,,0.8811555555555556,,0.9385222222222223,,0.9080166666666667,,0.91845,0.8848611111111111,0.8978555555555555,,0.8853333333333333,,,0.9102888888888889
04-23,0.9457333333333333,0.9064222222222222,,0.9084,0.9228111111111111,0.885075,,0.8825588235294117,,0.92605,0.8612111111111111,,0.9468,,0.8711722222222222,,0.8821066666666667,0.9092,0.8754444444444445,,,,0.9443625
04-24,0.7688333333333334,0.9204888888888889,,0.9091,0.9382333333333334,,,0.9135833333333333,,0.9210777777777778,,,,0.915088888888889,0.8465777777777778,,0.8903666666666666,0.8959,,,0.8965555555555556,0.9269888888888889,0.9274611111111111
04-25,,,,,0.8700071428571429,,,0.9874777777777778,0.8670944444444444,0.9447357142857142,0.9339111111111111,,0.93484,,0.8824888888888889,0.92015,0.8800777777777777,0.9147777777777778,0.8996999999999999,,,,0.9360444444444445
04-26,,0.9233444444444444,,0.9005923076923077,0.9125055555555556,,,0.9212,0.8886777777777778,0.9323888888888889,,0.9244555555555556,0.9186166666666666,,0.8544555555555555,0.8997611111111111,,0.9166,,0.8647625,,,0.9183333333333333
04-27,,0.8696666666666667,0.9533111111111111,,0.9180055555555555,,0.9330166666666667,,0.9017055555555555,,,0.9261666666666667,0.9159888888888889,0.9079,0.8731833333333333,,0.7825944444444445,0.8999722222222222,,0.8963294117647059,0.9519,,0.9279833333333334
04-28,,,0.8405,,0.9304066666666667,,0.9041277777777778,,0.9044777777777777,0.8693555555555555,,,0.9717,,0.8823333333333333,,,0.90935,,,0.9440722222222222,0.9409000000000001,0.9345944444444444
04-29,0.8961222222222223,0.8846888888888889,,0.9064555555555556,0.8906111111111111,,,,0.9139333333333334,0.9720666666666666,0.9049888888888888,0.9274181818181818,,,0.8663222222222222,,0.8530111111111112,0.8959722222222222,0.8937333333333334,,,0.9816374999999999,
04-30,,0.8318777777777777,0.8861666666666667,,0.8759222222222223,0.9113333333333333,,,,,,0.9169611111111111,,0.9005611111111111,,,0.8725,,0.9008277777777778,0.8858,,0.9433888888888888,0.9305111111111111
05-01,,0.8128555555555556,,,0.9172833333333333,0.9276571428571428,,,0.97895,,,0.8943611111111112,,0.9355,,0.9230722222222222,,0.9042444444444444,0.8876944444444445,0.89933,,,
05-02,,0.8382,,,0.9170555555555555,,,,,0.88285,0.8974777777777778,0.93685,0.8752333333333333,0.9315111111111111,,,0.8898222222222222,0.9706625,,,,,
05-03,,0.8592666666666666,,,,0.8944000000000001,0.8320888888888889,,,0.8863,,0.9211833333333334,0.8760722222222223,,,,0.8296444444444444,0.91145,,,,,
05-04,,,,,,,0.9400277777777778,,0.9280111111111111,0.8756444444444444,,0.86829,0.8892722222222222,,0.9373,,,0.8632888888888889,0.9118888888888889,0.8798888888888889,,,
05-05,,0.7418666666666667,0.92815,,0.9159222222222222,0.92525,0.9260666666666667,0.9728,,,0.8874,,0.8833944444444445,,,0.9130666666666667,0.8365722222222223,0.9279,0.9088333333333334,,,,0.9190333333333334
05-06,,,0.9701,,0.9338,,,,,,0.8921888888888889,0.9194944444444444,0.8806944444444444,0.8970899999999999,,0.9122470588235294,,0.9033055555555556,,0.8906444444444445,0.9121111111111111,,
05-07,,,,,0.9355888888888889,,,,,,0.8996166666666666,0.92255,0.8437611111111111,,,0.854625,,,0.9158,,,0.9206125000000001,0.8540166666666666
05-08,,,,,,0.9300294117647059,,,,0.921,,,,1.0773,,0.8962444444444444,,,,,,0.9342,
05-09,,0.8050555555555555,,0.9551999999999999,,0.8882,0.9387777777777777,,,0.9136222222222222,0.8942555555555556,,,0.9367611111111112,,0.9079055555555555,,,,0.8329,0.9125333333333333,0.9240777777777778,0.8105111111111111
05-10,,0.8175,,0.8929055555555556,,0.9347055555555556,,0.9036722222222222,,1.0184333333333333,0.8706833333333334,0.9078533333333333,,,,0.9046277777777778,,0.8990583333333333,,,0.92495,0.7849,
05-11,,,,,0.9176666666666667,0.9140611111111111,,0.8864055555555556,,0.9612,,0.8836,,,,,0.8016857142857143,,,,0.9067666666666667,,
05-12,0.9052888888888889,0.7818888888888889,,,,,0.9116777777777778,0.8876944444444445,,0.8657,,0.9146444444444445,,0.9706,,0.8788166666666667,,,0.7848,,0.8595333333333334,0.87875,
05-13,0.8808888888888888,0.7694111111111112,,0.8977833333333334,,0.8969833333333334,0.9208166666666666,,,,0.8924666666666666,0.9146611111111111,,,0.8688777777777777,,,,,,0.8896277777777778,,0.7220611111111112
05-14,0.8921222222222223,,,0.8646333333333334,0.9225,,,,0.8839833333333333,,0.8996777777777778,0.8735357142857143,,,,,0.7979999999999999,0.8235333333333333,0.9267888888888889,,,0.8945294117647059,
05-15,,,,,,,,0.7991,0.8958909090909091,0.9288777777777778,,,,,0.747,0.8005444444444444,,,,,0.9362,0.8971888888888889,0.7203444444444445
05-16,,,0.8609333333333333,0.6617388888888889,0.9443277777777778,,,0.82348,,0.9250888888888888,,,,,,,0.8055666666666667,,0.8986,,0.9579944444444444,,0.6999555555555556
05-17,0.8871,,0.9247444444444445,,,,0.85906875,0.9390055555555555,,,,,,,,,0.7644,0.8072222222222222,,,0.8851,0.8672636363636363,
