system:time_start,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
02-12,,0.8886499999999999,,0.7244777777777778,0.5273,0.737225,0.8796333333333333,0.48882,0.8549444444444445,0.8651333333333333,0.6838,0.5896266666666666,0.6078333333333333,0.8954444444444445,0.7229888888888889,0.8543777777777778,0.5445055555555556,0.8948666666666667,0.8325888888888888,,0.5187277777777778,0.8647444444444444,0.5486333333333333
02-13,,,,0.3993333333333333,0.8494,,0.9395222222222223,0.9116,0.6752714285714286,0.7511,,,,0.8353181818181818,0.8677,0.6505000000000001,0.9146222222222222,0.9048722222222222,0.38642,,0.8881055555555556,0.8847545454545455,
02-14,,0.6001857142857143,,0.9000944444444444,0.8287333333333333,,0.4593333333333333,0.8639666666666667,0.8718,0.6290111111111111,,,,0.84262,0.7523333333333333,,0.9112277777777777,0.8951444444444444,,0.7414722222222222,0.90525,,0.8158111111111112
02-15,,,,,,0.8735555555555555,,0.8837666666666667,0.9223611111111111,0.86165,,,,0.8636444444444444,0.44715,,0.9294166666666667,0.8194777777777777,,0.83605,0.6535428571428571,0.38518888888888886,
02-16,,0.6985888888888889,0.7958666666666667,,0.5768,0.7383055555555555,0.7509333333333333,,0.8953777777777778,,,,0.7547555555555555,0.8542142857142857,0.8484722222222222,0.8333555555555555,0.9135333333333333,0.5219222222222222,0.8707222222222223,0.8455611111111111,,0.77945,
02-17,,0.4468,,0.5147333333333334,0.8113222222222223,0.8896111111111111,0.6184000000000001,,0.8436333333333333,0.8776833333333334,0.82095,0.8074111111111111,0.6482666666666667,0.8628611111111111,0.4511,0.8081722222222222,,0.6212,0.4688111111111111,0.6751222222222222,0.8368555555555556,,
02-18,,0.5543,,,,0.9033444444444444,0.8143444444444444,,0.6324833333333334,,,0.7799533333333333,0.6768,0.6104111111111111,0.8559277777777777,,0.5769857142857143,,0.6779333333333334,,0.8698166666666667,0.8309444444444445,0.7972111111111111
02-19,,0.5223399999999999,,0.4446611111111111,0.80425,0.7033571428571428,0.8156428571428571,0.5639777777777778,0.43625555555555556,0.5707625000000001,0.8486166666666667,,0.8308769230769231,0.6112466666666667,0.8678142857142858,0.8368,0.844,0.8062,0.6945666666666667,,,0.3866277777777778,
02-20,,0.8156555555555556,,0.8285,0.8435714285714285,0.3277,,,0.8707833333333334,,0.8737733333333333,0.7091857142857143,0.6388333333333334,0.7829533333333333,0.8678125,0.8578722222222223,0.8234666666666667,0.5359714285714285,,,0.5142222222222222,0.6923111111111111,0.8023444444444444
02-21,,0.7401571428571428,,0.83401,0.6312928571428571,,0.6740999999999999,0.5609,,,0.82175,0.7650833333333333,,0.48688333333333333,0.7912388888888889,,0.8203444444444444,0.49172666666666665,,,0.8661888888888889,,0.8325111111111111
02-22,,,,0.82865,0.8197583333333334,,,,0.7135833333333333,,0.77755,0.8043333333333333,0.8465444444444444,0.5395833333333333,0.7787999999999999,,0.8683000000000001,,,0.803425,0.8493666666666666,0.8195333333333333,
02-23,,,,0.8180166666666667,0.8460666666666666,,,0.57625625,0.8490384615384615,0.8229277777777778,,0.7853277777777777,0.7935777777777777,0.4680333333333333,0.8218785714285715,0.7995333333333333,0.8297444444444444,0.5294,,0.8142,0.87155,,
02-24,0.7760444444444444,,0.48153333333333337,0.6446999999999999,0.818875,0.5510933333333333,,,0.8573888888888889,0.8672111111111112,,0.7549428571428571,0.47165,,0.87258125,0.8110444444444445,0.8294777777777778,0.5191866666666667,,,,,
02-25,,,,0.7939499999999999,0.5885055555555556,0.7944444444444444,0.839575,,0.7210777777777778,0.7120857142857142,,,0.8676111111111111,0.5747,0.8437,0.9401,0.8239555555555556,0.9116461538461539,,,0.7655666666666667,,
02-26,0.3585888888888889,,,,0.8123083333333333,0.8034666666666667,0.8449928571428571,0.8151333333333334,0.8031388888888888,0.8462055555555555,,,,0.8382583333333333,0.6133636363636363,,0.8419444444444445,0.8078,,0.40026666666666666,0.6554266666666667,,0.8591
02-27,,0.81308,,0.8298777777777778,,,,0.7829666666666667,,,0.37477777777777777,0.7055777777777777,0.7766277777777778,0.8327571428571429,0.8587166666666667,0.7071333333333333,0.8256,0.6499833333333332,,0.8513388888888889,0.7846500000000001,,0.8560222222222222
02-28,,0.7913111111111111,,0.8267714285714286,0.5360055555555555,0.8311000000000001,,0.6890916666666667,0.49465714285714285,0.8282166666666667,,,0.7862388888888889,,0.8589944444444444,0.8295916666666666,,,0.7094333333333332,0.8240555555555555,0.7983666666666667,,0.8419545454545454
02-29,,,,,,,,,,,,,,,,,0.6801666666666667,,,,0.7549,,
03-01,,0.8159888888888889,0.7935666666666666,0.8037,0.33253333333333335,,,0.8215857142857143,0.8075944444444445,,,0.3586,0.8184357142857143,,0.87082,,0.8424733333333333,,0.8145222222222223,0.41429444444444447,0.6577888888888889,,0.8439222222222222
03-02,,0.8264111111111111,,0.8070916666666667,,0.82788125,0.6174333333333334,,,0.81322,,,0.8240125,0.82319,0.6299333333333333,,0.8481388888888889,,0.8129625,0.8184777777777777,,0.8401090909090909,0.8556388888888888
03-03,0.7997,,0.8087333333333333,0.7622,,0.8539416666666667,0.7186722222222223,,0.8077888888888889,0.6553444444444445,0.4241,0.7891222222222223,0.8678166666666667,0.6913777777777778,,0.8376666666666667,0.8357111111111111,,0.8682333333333333,0.8523166666666667,0.8052333333333334,0.8428166666666667,0.8565777777777778
03-04,0.8554222222222222,,,0.5108,,0.8624499999999999,0.7717222222222222,0.8004111111111111,,0.8020222222222222,,,,,0.8218555555555556,,,0.6495555555555556,,0.9004,0.7303666666666666,0.8619944444444444,
03-05,,,,,,0.8544777777777778,0.6252,,0.879,0.80316,,,,,0.7200642857142857,0.7181611111111111,0.83654375,,0.6488833333333333,,,0.3365111111111111,
03-06,0.874925,,0.7865,,,0.90265,,0.8211999999999999,,0.80975,,,0.8371277777777778,0.7957111111111111,,,,,0.8544,,,,
03-07,0.8521000000000001,,,,,,0.7680444444444444,,0.8330833333333333,0.80835,,,0.8144611111111111,0.8375444444444444,0.86345,0.8121333333333334,0.8222888888888888,,,,0.8686666666666667,,
03-08,0.8512500000000001,,,,0.5820857142857143,0.8428071428571429,0.8901,,0.507423076923077,,,,0.50324,0.8423166666666667,,0.7078444444444445,0.84596,,0.8188944444444445,0.7047222222222222,,0.45186666666666664,
03-09,0.8437285714285714,,,0.8601444444444445,0.8212285714285714,,0.7651166666666667,0.8150571428571428,0.8257083333333334,,0.8391444444444445,0.8168666666666666,0.8038222222222222,0.8386444444444444,0.8455153846153847,0.8542333333333334,0.8235388888888889,,0.8602466666666666,,0.8170111111111111,0.8452555555555555,0.8613
03-10,,,,0.8643222222222222,0.8411461538461539,0.8353833333333334,,0.8115333333333333,0.8302733333333333,0.47513333333333335,,0.8305388888888889,0.853475,0.8877055555555555,,,0.8384133333333333,0.8410444444444445,0.8532888888888889,,,0.8209000000000001,
03-11,,,,0.8796666666666666,,0.7341,0.84312,0.8406777777777777,0.8394933333333333,,,0.83121,0.8001,0.8689333333333333,0.8502833333333333,0.8008,,0.7936888888888889,0.89974,0.8144444444444444,,,0.9184
03-12,,,,,,,,0.8689888888888889,,,0.7525444444444445,0.8669125,0.8331999999999999,0.756,0.7920533333333334,0.7752333333333333,0.7996333333333333,0.73767,0.8789277777777778,,,,
03-13,,0.8507333333333333,,,,0.8666888888888888,0.843475,0.6492277777777777,0.6089,,0.4658,0.8117,0.8611,0.6744916666666667,0.8962625,,0.8850111111111111,,,,,0.8835444444444445,
03-14,,,,,,,,0.8118545454545455,,,,0.8592111111111111,0.8445333333333334,0.8596461538461538,0.89804375,,,0.8331428571428571,,0.8741444444444445,,0.8692166666666666,0.8721615384615384
03-15,,,0.5222666666666667,0.8447166666666667,,,0.84038,,,,,0.8516642857142858,0.7453363636363637,0.8078333333333333,0.9057,,,0.7481,0.6479333333333334,0.7485444444444445,,,
03-16,,0.6538555555555555,,,,0.8650111111111112,,,,0.8526,,,,0.7860125,,0.8960083333333333,,,,0.8857388888888889,0.8721818181818182,0.8811333333333333,0.7658076923076923
03-17,,,,,0.8704333333333333,,0.8247222222222222,,,0.8377555555555556,,0.8719333333333333,0.8868,0.7308,,0.8953777777777778,0.8485777777777778,,,0.7346777777777778,0.8764833333333333,0.8416333333333333,0.8084833333333333
03-18,,0.77655,0.8244666666666667,0.7933769230769231,0.847325,0.8380166666666666,0.8128166666666666,0.8758166666666667,0.8469833333333333,0.77352,,,0.8419333333333333,0.8215,0.8697444444444444,0.8931611111111111,0.8567833333333333,,0.8541416666666667,0.6838124999999999,0.8742,0.6198166666666667,0.9194555555555556
03-19,,,,0.8708444444444444,0.8409666666666666,,0.6686363636363637,0.8400066666666667,0.8983357142857142,,,0.8550769230769231,0.8761727272727273,0.77565,0.86675,,0.8218666666666666,0.8860076923076923,0.8708722222222223,,,0.6487857142857143,
03-20,0.98005,,,,,,0.7376777777777778,0.8513444444444445,,,0.9106333333333333,,0.8646111111111111,0.8655944444444444,,,0.8467666666666667,,0.89828125,,,,0.6806066666666667
03-21,0.8655222222222222,,,,,0.8519923076923077,0.9086944444444445,,,0.8856666666666667,0.8599888888888889,0.8811444444444444,0.6716666666666666,,,,0.8728777777777778,,0.8930222222222223,,,0.8632666666666666,0.8837375
03-22,,0.8807285714285714,,,0.666088888888889,,0.8853833333333333,0.832123076923077,0.8915,0.88025,0.8631333333333333,0.92505,0.8467722222222223,0.8619944444444444,0.8595444444444444,0.8937777777777778,0.8329722222222222,,0.88136,0.8953388888888889,,0.8582,0.9046833333333333
03-23,,0.8519555555555556,,,,0.5125666666666666,,0.7631888888888889,0.88905,0.8697363636363636,,0.8972666666666667,0.8755999999999999,0.8732,0.8455666666666667,0.8834555555555555,0.8466555555555555,,0.8111222222222222,0.9087666666666667,,0.8781833333333333,0.8993444444444444
03-24,,,,,,,,0.8457944444444444,,,0.8938166666666667,0.8853666666666666,,0.8866555555555555,0.8299111111111112,0.9062777777777777,0.8625222222222222,,0.9048818181818182,0.8171333333333334,0.8778888888888889,0.8576111111111111,0.8997888888888889
03-25,,0.8726,,0.8852333333333333,,,,0.8473923076923077,0.8829333333333333,0.8621166666666666,,0.6438055555555555,0.8328571428571429,0.8559555555555556,0.8800111111111111,,0.8641277777777778,0.8492111111111111,,,0.8360000000000001,0.8745222222222222,0.8988076923076923
03-26,,,,0.8549333333333333,,0.8252071428571429,,0.7504500000000001,0.8785666666666667,0.8968272727272727,,,0.8808333333333334,0.8354636363636364,0.8917999999999999,0.8548611111111111,0.39521666666666666,0.8429,,0.8729,,0.869525,0.9026
03-27,0.85875,,,0.8267533333333333,0.8891222222222223,0.9099666666666667,,0.8801333333333333,,0.9123272727272728,0.8839833333333333,,0.8559555555555556,0.8940277777777778,,0.5907571428571429,0.8186444444444444,1.0342,,0.7574722222222222,,0.8741555555555556,
03-28,,,,0.8375666666666667,0.9299999999999999,0.7437285714285714,0.8573818181818181,,0.8498555555555556,0.8384,0.8895722222222222,,0.8849833333333333,0.8994388888888889,0.9044125,0.8538,,0.8785888888888889,0.8762,,,,0.9042428571428571
03-29,0.8848555555555556,0.7733833333333333,,0.5925333333333332,0.9697666666666667,,0.9410888888888889,0.876311111111111,,0.8927833333333334,,,0.8778333333333334,,0.89175625,0.88496,0.8734000000000001,0.8695642857142857,,,0.8936111111111111,,0.9046642857142857
03-30,0.9214777777777777,0.8762,,,,,0.8713,0.7801055555555556,0.8882,0.887925,,,0.8734388888888889,0.8795916666666667,0.9000357142857143,0.8950111111111111,0.8590277777777778,0.7295888888888888,0.8854636363636363,,0.8791,0.8675125,0.9078636363636363
03-31,,0.7374777777777778,,,,0.8664777777777778,,,0.8749222222222223,0.8971333333333333,,,,0.8475111111111111,0.9089333333333334,0.9011,,,0.9003777777777778,,,0.8848,0.6425555555555555
04-01,,,0.8365666666666667,0.8424333333333334,,0.8936333333333333,0.8870777777777777,0.8703333333333333,,,,,,0.8966611111111111,,0.9100833333333334,,,0.8994222222222222,0.9390499999999999,0.8893555555555556,0.8799722222222223,
04-02,0.8898666666666667,0.8407333333333333,0.8741142857142857,0.8839,,0.86082,0.87368125,0.878325,0.8928666666666667,0.9198444444444445,,0.8734666666666666,,0.6359777777777778,,0.8873125,0.8853222222222222,,0.9028777777777778,0.7219222222222222,0.9159916666666666,0.8687363636363636,0.7310285714285715
04-03,0.93875,0.8788222222222222,0.9231666666666667,,0.9042333333333333,0.956,0.8672555555555556,0.8902866666666667,0.8891749999999999,0.8916333333333333,,0.9012,0.74705,0.7724538461538462,0.88285,0.8907277777777778,0.8543222222222222,,,0.6536571428571428,,,0.9254666666666667
04-04,0.9315833333333333,,0.8679555555555556,0.8839333333333333,,0.8672,0.8905222222222222,0.8790416666666667,0.8940833333333333,0.8938666666666667,0.7711388888888889,0.8888055555555555,,0.87998,0.9175444444444445,0.8906611111111111,,0.9022333333333333,0.8841888888888889,0.616525,0.7738333333333334,,
04-05,,0.8866499999999999,,,,,0.8948625,0.8904055555555556,0.8944333333333333,,0.8570722222222222,0.8198055555555556,,0.7652444444444444,0.8807055555555555,0.8895500000000001,0.8578555555555555,0.9090333333333334,0.8847666666666667,0.9467,0.8969333333333334,,
04-06,,0.889425,0.89565,0.7706333333333334,0.9012555555555556,,0.89395,0.8796055555555555,0.82872,0.9016111111111111,0.9030944444444444,0.896,,0.7210666666666666,0.9075071428571428,0.9034444444444445,0.8763777777777778,0.9161222222222223,0.87766,0.8987055555555555,0.9646181818181818,0.8922166666666667,0.9192
04-07,,0.8794000000000001,,,0.8970666666666667,0.9011777777777777,,,0.8892611111111111,0.8501666666666666,,0.8107888888888889,0.89995,0.8619,0.8992611111111111,0.8956388888888889,0.8670777777777777,0.9113833333333333,0.8889714285714285,0.9480545454545455,0.8459,,
04-08,0.9057571428571428,0.8822555555555556,,0.8901466666666666,0.9084444444444444,,0.8921888888888889,,0.88214375,0.867576923076923,0.8833222222222222,0.8802388888888889,0.9043444444444445,,0.8990222222222222,0.8939666666666667,0.8861166666666667,0.9104444444444444,0.8712083333333334,0.9355454545454546,0.8854444444444445,0.8916222222222222,0.9327285714285715
04-09,,0.7143111111111111,,0.9054888888888889,0.8363538461538461,,,0.791725,,0.9311,0.89788,0.9563181818181818,0.8899285714285714,0.9007777777777778,0.8956611111111111,0.8978555555555555,0.8805388888888889,0.9173555555555556,0.8940555555555556,,0.756475,0.8664000000000001,0.9545666666666667
04-10,0.7685222222222222,0.8852857142857142,,,0.8896888888888889,0.87136875,0.7882333333333333,,0.8455,,0.92048,0.8910454545454546,0.7603277777777777,0.43165555555555557,0.9043333333333333,,0.8914,0.9227714285714286,0.8856722222222222,0.8973111111111112,,0.8959111111111111,0.9096
04-11,,,,0.8863777777777778,,0.9217333333333333,0.944,0.8744055555555555,0.8689142857142858,0.7296166666666667,0.8820222222222223,0.9252266666666666,0.9030222222222223,0.76495,,0.8965444444444445,0.9109166666666666,0.8996333333333333,0.8605611111111111,0.7635142857142857,0.9152454545454546,0.8538777777777777,0.9041
04-12,,,,0.8936,,0.9061888888888889,0.8969,,0.8621666666666667,0.8648222222222223,,0.9177733333333333,0.8991444444444444,,,0.8908066666666666,0.9050611111111111,0.8921333333333333,,0.9138375,,0.8927277777777778,1.011411111111111
04-13,1.18895,,,0.8840555555555556,0.9085722222222222,0.8272692307692308,0.9219555555555555,,0.9469166666666667,,0.9245222222222222,0.9063111111111111,0.9164333333333333,0.5056,0.8963611111111112,0.8979909090909091,,0.9080944444444444,0.9112714285714285,0.9113166666666667,0.71245,0.8936111111111111,
04-14,,,,0.8824555555555555,0.6919,0.8570166666666666,0.9206111111111112,0.8702111111111112,,,,,0.8712666666666666,,0.9349444444444445,0.9271888888888888,0.8911222222222223,0.9129777777777778,,0.9344888888888889,,0.8945933333333334,
04-15,,,,0.5907444444444444,,,0.8723875,0.8835888888888889,0.8156,0.9187777777777778,,,0.9159388888888889,0.8186333333333333,,0.8902909090909091,0.66085,0.9143111111111111,0.93146875,0.9123722222222223,0.8913111111111112,0.9152125,0.9284666666666667
04-16,,,0.8974142857142857,,0.7970333333333334,,0.9149833333333334,,,,,0.9068166666666666,0.8997055555555555,0.9068,0.8188571428571428,0.89455,0.8916888888888889,0.9185428571428571,0.8870388888888889,0.91285,0.8854666666666666,,
04-17,,0.7406333333333334,,,,0.9023,0.8980666666666667,0.88975,,0.91325625,,,0.8328928571428571,,0.8812555555555556,0.9011666666666667,0.8963714285714286,,0.8424307692307692,0.9166277777777778,0.9049666666666667,0.8904555555555556,
04-18,,,0.8349142857142857,0.9172166666666667,,,0.9918,0.9208555555555555,0.9669111111111112,0.8636888888888888,,0.9052444444444444,0.8922555555555556,0.9085444444444444,0.9667888888888889,,0.8963166666666667,,0.9266666666666666,0.9231722222222222,,0.8808888888888889,0.9178222222222222
04-19,0.9230555555555555,,,0.9123722222222223,,,,,0.8983333333333333,0.8759111111111111,,0.8192555555555555,0.8503055555555555,,0.89375,0.8771,0.89716,0.8550727272727273,0.90955,0.9212333333333333,,,
04-20,,0.8969,,,0.9108666666666666,0.8900923076923077,0.8951666666666667,0.8876333333333334,0.76125,0.9256833333333333,0.91155,0.96336,0.9068555555555555,,0.8628133333333333,0.8806611111111111,0.9174,0.9203277777777777,0.9156090909090909,0.9132611111111111,,,0.9128866666666666
04-21,0.5943222222222222,,,,,0.9153333333333333,,0.8726666666666667,0.5062333333333333,0.9223,0.8947666666666667,0.9218999999999999,0.8972666666666667,,0.5781166666666666,0.8808666666666667,0.8968277777777778,0.9318944444444445,,0.9119555555555555,,,0.9172333333333333
04-22,0.66105,0.877211111111111,,0.7966,0.9425,,,0.8838333333333334,0.8685499999999999,0.8900944444444444,0.7559611111111111,,0.9060944444444444,0.9258833333333333,,,0.8937277777777778,,,0.5990444444444445,,,0.9246888888888889
04-23,,,0.8989333333333334,0.7535666666666666,,0.6934,0.8889666666666667,0.9097722222222222,0.8976625,0.8659,0.7083944444444444,0.8980818181818182,0.9189388888888889,0.59795,0.8523222222222222,,0.8914333333333333,0.9122833333333333,,0.9148222222222222,0.9184666666666667,0.9029666666666667,0.92485
04-24,,,,,,,,0.8886111111111111,0.8515333333333334,0.8978388888888889,0.6918333333333333,,0.9106111111111111,,0.8882388888888889,0.8379,0.8954666666666666,0.8988,,0.9103944444444444,0.9081,,0.9286222222222222
04-25,,0.7041428571428572,,0.91465,0.8947222222222222,0.6909333333333334,,0.887888888888889,0.9039777777777778,,0.8007533333333333,0.7442111111111112,0.9033722222222222,,0.9070444444444444,0.8508666666666667,0.9005944444444445,,0.9169444444444445,,,,0.6942266666666667
04-26,,0.8954,,0.9165944444444445,0.9066944444444445,,,0.8851833333333333,,0.8310166666666666,0.7184666666666667,0.7895333333333333,0.9086777777777778,,0.9005166666666666,0.865,0.89705,,0.9192333333333333,,,0.8842888888888889,
04-27,,,,0.9224222222222223,0.9045888888888889,0.9066615384615384,0.8947388888888889,,,,0.7171444444444445,0.8692222222222222,,0.8852,0.8964222222222222,0.8884444444444445,0.8898388888888888,0.90074,0.9179611111111111,,0.9262666666666667,,
04-28,0.9293777777777777,,,0.8692500000000001,0.8950388888888889,0.9149,0.5056666666666667,0.8825500000000001,0.8830055555555556,,0.7264,,,0.76010625,0.9132545454545454,0.9732055555555555,,,0.9184277777777777,0.8511555555555556,,,0.9116444444444445
04-29,0.8007111111111112,,,0.9500333333333333,0.9221,0.9069,,,0.8624625,0.9407133333333333,0.7384166666666667,,0.9020444444444444,0.9000222222222222,0.91555,1.0111944444444445,0.48059999999999997,0.8939111111111111,0.9219444444444445,0.9057222222222222,,0.8483555555555555,0.9211166666666667
04-30,,0.9194111111111112,0.7865285714285714,,0.8636666666666667,0.9326333333333333,,,0.9265333333333333,0.9095,0.774,0.7169555555555556,0.9015166666666666,0.8793857142857143,0.9236055555555556,,0.6971,0.9082333333333333,0.9194142857142857,,0.9197333333333333,0.9636777777777777,0.9188611111111111
05-01,,,0.99915,0.9243277777777777,0.8969888888888888,0.9266222222222222,0.9508142857142857,,0.8594222222222222,0.8914142857142857,0.7291333333333334,,0.9041666666666667,0.9176333333333333,0.9190722222222222,0.8977277777777778,,0.90525,0.7983166666666667,0.9154833333333333,0.9118277777777778,0.8567611111111111,0.9261777777777778
05-02,,,,0.9122388888888889,0.8092181818181818,0.90725,0.82995,,0.8215333333333333,0.3247111111111111,0.7188111111111112,,0.8834555555555555,0.9122750000000001,0.9064555555555556,0.9517333333333333,0.8929944444444444,0.9170722222222222,0.9144266666666667,0.9320444444444445,,,0.47731111111111113
05-03,,,,0.91101875,,,,,,,,0.9238,,0.9173818181818182,0.9195944444444445,0.8966888888888889,,0.9083388888888889,,0.9597416666666667,0.7762555555555556,0.9146333333333334,0.9106388888888889
05-04,,,,0.9159888888888889,0.8464866666666667,0.9421777777777778,0.8058615384615385,,0.90445,,0.6822666666666667,0.7135333333333334,,0.9100545454545454,0.9156666666666666,0.8992388888888889,,0.9164388888888889,0.8932222222222223,,0.8855999999999999,0.5175555555555555,0.8991111111111111
05-05,,0.9151666666666667,0.9430000000000001,0.9687642857142857,0.9068055555555555,0.9515722222222223,0.7944909090909091,0.8265777777777777,0.8923944444444445,,,,0.8113777777777778,0.9007833333333334,0.9013333333333333,0.8962388888888889,,0.9270388888888889,0.8821642857142857,,0.9109666666666667,0.9061066666666666,0.9314777777777777
05-06,,0.9015444444444444,0.9598777777777778,,,,,,0.8914555555555556,0.9215444444444445,,0.5108,0.9037777777777778,,0.9261388888888888,0.8600222222222222,,0.9231944444444444,0.8617454545454545,,,,
05-07,0.9398333333333334,,0.8116777777777778,0.5931666666666666,0.90615,,,0.8837888888888888,0.8886388888888889,0.9065666666666666,,,0.7343055555555555,,0.8914888888888889,,,0.79405,0.9124916666666667,0.8428333333333333,0.92185,,0.90254
05-08,0.9282555555555555,,0.9229333333333334,,0.9138133333333334,,,0.8430166666666666,0.86798125,0.8143166666666667,,0.9186666666666666,,,0.458575,,,,,,0.91545,0.6976333333333333,0.8800833333333333
05-09,0.8933888888888889,0.9550222222222222,,,,0.8548333333333333,,0.8752,,,,,0.75015,,,0.8639388888888889,,,0.9289333333333334,,0.9116555555555556,,
05-10,,,0.9299666666666666,,,0.9251375,,0.8472722222222222,0.620211111111111,,0.7461166666666667,,,,,0.8856722222222222,0.9146055555555556,,,,0.8973230769230769,0.9042444444444444,0.8766166666666667
05-11,,0.7737499999999999,,0.9046125,,0.814509090909091,0.8669333333333333,,,,,0.9340777777777778,,,0.4378666666666666,0.7725444444444445,0.8334333333333334,0.7380111111111112,,,0.7121333333333334,0.8816888888888889,0.9059666666666667
05-12,,0.8971333333333333,,0.7575000000000001,,,0.8066833333333333,,,,,0.9270166666666667,0.9095666666666666,,0.8492555555555555,0.8117777777777777,0.7048833333333333,,,0.6301599999999999,0.8514444444444444,,0.91065
05-13,0.7309666666666667,0.8179777777777778,,0.8868928571428571,,0.9277277777777778,0.7999166666666666,0.8184777777777777,0.8986944444444445,0.9550222222222222,,0.93355,0.9120555555555555,,0.8899166666666667,,,0.9317666666666666,0.8676375,0.93635,,0.9035666666666666,0.9064777777777777
05-14,,,,,,0.9244111111111111,,0.4066,0.8625277777777778,,,0.8453722222222222,0.9074833333333333,0.54065,,,0.4085666666666667,0.95495,,,,0.8423444444444445,0.5159
05-15,,0.5342666666666667,,0.9093388888888889,0.9385777777777777,0.9000388888888889,0.519,,0.8603222222222222,,0.7488666666666667,0.8619444444444444,0.6020777777777778,,0.6856,0.8073642857142858,,0.9092166666666667,0.8944333333333333,0.9415666666666667,,0.9080277777777778,0.89272
05-16,0.8754142857142857,,0.8890714285714286,,,0.8873055555555556,,,0.8264,,,0.9128666666666667,,,,0.7623111111111112,0.9260333333333334,0.9684944444444444,0.6543333333333333,0.7398071428571429,,0.9076888888888889,0.8563888888888889
05-17,,,0.909,,0.9309428571428572,0.9274333333333333,0.6543666666666667,,0.7635833333333333,,0.7549777777777777,0.8777388888888888,,,,0.8870888888888889,0.5195666666666666,0.9145277777777778,,0.9386055555555556,,0.9084555555555556,0.68776
05-18,0.61415,,0.86685,,0.9284,0.9486749999999999,0.7652,0.9011888888888889,0.79842,,,0.9096555555555556,,0.9253222222222223,,0.8239833333333333,0.8906499999999999,0.9014333333333333,,0.9213277777777777,,0.9079555555555555,
05-19,0.7563166666666666,,,0.8437888888888889,0.9359333333333333,0.8991833333333333,,0.9125111111111112,0.3893142857142857,0.9190666666666667,0.7856833333333333,0.8718388888888888,0.7932214285714285,0.8884944444444445,,0.8355111111111111,0.86755,0.8666733333333333,0.9162416666666666,0.9106888888888889,,0.80421875,
05-20,,0.8869222222222223,0.9147222222222222,0.30627777777777776,,0.8639111111111111,,,,,0.7614166666666666,0.9138,0.9100888888888888,0.7312166666666666,0.8859111111111111,0.7876111111111112,0.8857333333333334,0.8716277777777778,0.9853166666666666,0.87615,,,
05-21,0.5998333333333333,0.9265222222222222,0.5007666666666666,,0.93054,,0.65435,,,0.9636750000000001,,0.8490722222222222,0.9109611111111111,0.8860142857142858,0.8140142857142857,0.7180388888888889,0.8792833333333333,0.809288888888889,0.9096888888888889,0.8767444444444444,0.8375363636363636,0.91664,
