system:time_start,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
02-17,,,,,,,,,,,,,,,,,,,,,,,
02-18,,,,,,,,,,,,,,,,,,,,,,,
02-19,,,,,,,,,,,,,,,,,,,,,,,
02-20,,,,,,,,,,,,,,,,,,,,,,,
02-21,,,,,,,,,,,,,,,,,,,,,,,
02-22,,,,,,,,,,,,,,,,,,,,,,,
02-23,,,,,,,,,,,,,,,,,,,,,,,
02-24,,,,,,,,,,,,,,,,,,,,,,,
02-25,,,,,,,0.43827777777777777,,,,,,,,,,,,,,0.5262333333333333,,
02-26,,0.3680333333333333,,,,,0.2878222222222222,0.5569,,1.010388888888889,,,,0.8790823529411764,,,,0.84702,,,0.4724,,0.8949555555555555
02-27,0.8685777777777778,0.8501222222222222,,0.8184,0.6133277777777778,,,,0.6388722222222222,0.78773,,0.9486388888888889,,0.7069,0.9125388888888889,0.72945,,0.8034444444444444,,0.8897166666666667,,0.78092,0.8533611111111111
02-28,0.8370222222222222,0.6774444444444444,,0.8213,0.4181111111111111,0.933875,0.88,0.8848166666666667,0.7371,,0.8337555555555556,,0.7906777777777778,,0.9166764705882353,0.8182333333333334,0.9142888888888889,0.8279909090909091,0.6132777777777778,0.9042888888888889,,0.5474111111111111,0.9239555555555555
02-29,0.8214111111111111,,,,,,,,0.5652722222222222,,,,0.7240142857142857,,,,0.9502111111111111,,,,0.7295058823529412,,
03-01,0.8420222222222222,0.46366666666666667,0.8379555555555556,0.8429555555555556,0.7349333333333333,0.6830111111111111,0.4004666666666667,,0.7121222222222222,0.7888666666666667,0.7416176470588235,,0.8517722222222223,,0.9016555555555555,0.8187222222222222,0.9563833333333334,0.7977727272727273,0.5752529411764706,,,,0.9104176470588236
03-02,0.8586111111111111,0.8700555555555556,,0.8032166666666667,0.7201,0.8121181818181819,,,0.7765,0.7837,0.8633545454545455,0.7787333333333333,0.57865,,0.7388444444444444,0.84215,0.97495,0.81492,0.8591058823529412,0.8705625,,,0.8594888888888889
03-03,0.8420624999999999,,,,,,0.6427,,0.6541,,0.8200222222222222,0.4918764705882353,0.718125,,0.7226,0.7573833333333333,0.6545454545454545,0.8086777777777778,,0.8890611111111111,,,0.8823388888888889
03-04,0.8492999999999999,,0.7801333333333333,,0.6167666666666667,,,0.7691142857142858,,,0.8645944444444444,,0.8259466666666667,0.8235545454545454,,0.8288235294117647,0.2729,,,0.5856777777777777,0.8227444444444444,0.8219142857142857,0.8480166666666666
03-05,0.85375,,0.7745166666666666,,,,0.8245555555555556,0.6523944444444445,0.8258705882352941,,0.8971750000000001,0.8080666666666667,0.7697444444444445,0.8432875,0.5434111111111111,0.7892055555555555,0.6101777777777777,,,0.5339555555555555,0.8109666666666666,,0.8494666666666667
03-06,0.841,,0.5417555555555555,0.6300600000000001,0.48302727272727275,0.5270111111111111,0.9586714285714286,0.8573666666666666,0.8228666666666666,0.5459666666666667,0.8044777777777777,,,,,,,,,0.7428,0.815775,0.8139833333333333,
03-07,0.82045,0.6582375,0.5252333333333333,0.8162277777777778,0.5464777777777777,,0.782625,0.8361294117647059,,,0.8261411764705883,,0.7948500000000001,0.6756111111111112,0.8160888888888889,0.6683166666666667,,,,,0.7949,,
03-08,0.8068,,0.7532,0.8147055555555556,,0.4465,,0.8034272727272728,,,0.8390166666666666,,0.8529,0.47875,0.7239142857142857,0.7742833333333333,,,,,0.7784125,0.7427,0.4276
03-09,0.798825,,0.8279142857142857,0.7864,,0.46884,0.7066944444444444,,0.8425444444444444,0.6249125,0.83531875,0.5163833333333333,0.9133142857142857,,0.5849333333333333,0.7872388888888889,0.5244,0.7761,0.8364166666666667,0.6452055555555556,0.5661388888888889,0.6309583333333333,0.7609125
03-10,0.7656111111111111,,,0.7976722222222222,0.7971333333333334,0.8365,0.8293428571428572,0.6839500000000001,,,0.8499642857142857,0.7561727272727272,,,0.7177571428571429,0.4797375,0.5157125,0.8025,0.7571941176470588,,0.7744176470588235,0.73325,0.35914999999999997
03-11,0.8153666666666667,,0.7852555555555556,0.8030611111111111,0.4526222222222222,0.5855285714285714,0.733,0.6734,0.5508444444444445,0.7721555555555556,0.8557777777777777,,0.41431111111111113,,0.8201444444444445,0.7909222222222222,0.8429777777777778,0.7858499999999999,0.7987666666666666,0.692575,0.8033125,0.8453944444444444,0.6314062500000001
03-12,,0.4127,,0.8194,,,,,0.8259529411764706,,0.8508941176470588,0.48420555555555556,0.75366,0.7836625,0.8281941176470589,0.7743333333333333,0.83395,0.5546666666666666,,,0.8073764705882353,0.8351083333333333,0.7635777777777778
03-13,0.8183374999999999,,0.6519444444444444,,,,,,0.8451916666666667,0.8021,0.83059,0.8506176470588235,0.8142818181818182,,0.7718777777777778,0.6475722222222222,0.6592,0.37123333333333336,0.8038,,0.7619555555555556,0.8174411764705882,0.8476888888888888
03-14,,0.7203666666666666,,0.8341222222222222,,0.8755333333333334,,,,0.8189,0.502225,0.8574125,,,0.8220666666666667,,,,,0.3598444444444444,0.787,0.8024555555555556,0.5839
03-15,,,,0.33634444444444445,,0.5936888888888889,0.8140764705882353,0.8089666666666667,0.8102888888888888,0.7964944444444445,,,,0.8186111111111111,0.8281555555555555,0.7655777777777778,,0.6331722222222222,,,0.5486625,0.8273722222222222,0.68724375
03-16,,0.7916222222222222,,0.8202611111111111,0.7666428571428572,0.6367,0.8019272727272727,0.7014714285714286,0.8020470588235294,0.8095388888888889,0.7790888888888889,,,0.62726875,,,0.8345055555555555,0.8017235294117647,0.8165,,,0.824,
03-17,0.812275,,0.7751888888888889,0.8309666666666666,0.7050666666666667,0.4509,,0.6499166666666667,0.6292625000000001,0.7115555555555556,0.8481111111111111,,,,0.8287764705882353,,0.7554411764705883,0.78835625,0.7964111111111111,0.9020066666666666,0.6984555555555555,0.8351125,0.79404
03-18,0.6467555555555555,,,0.8014555555555556,,0.6076,0.7988166666666667,0.7935722222222222,0.6440666666666667,0.8205555555555556,0.8409916666666667,0.6966294117647058,0.6498,,,0.8223333333333334,,0.6268357142857143,0.82230625,0.8312846153846154,0.771575,0.78915,
03-19,,,,0.8001055555555555,,,0.66504,0.8264555555555556,,0.721275,0.8254777777777778,0.8300166666666666,0.774,0.3552375,0.8354722222222222,0.8393055555555555,0.8650533333333333,0.8002555555555555,0.81175625,0.3276,0.8150823529411765,,
03-20,,,,0.7991454545454545,,,0.8097727272727273,0.8033,,0.7887888888888889,0.6719555555555555,,,0.5067,0.8021571428571429,0.842964705882353,0.8708764705882353,0.8149944444444445,0.80741875,0.8115,0.7857055555555555,,0.6961555555555555
03-21,,,,,,,,0.8040333333333334,,0.8126722222222222,,,0.4814,0.8132111111111111,0.8301833333333333,0.80255,0.8588727272727272,0.7641,0.8323,0.4633333333333333,,0.4801384615384615,0.6045625
03-22,,,,0.8183374999999999,,0.777064705882353,0.8406,0.6790777777777778,,0.81036,0.81835,0.81419375,0.8189428571428572,0.8348529411764706,0.8572277777777778,0.5844142857142857,0.8624235294117647,0.7735666666666667,0.7011352941176471,,,0.8387,0.7989285714285714
03-23,0.8378777777777778,,,0.8223444444444444,0.7998083333333333,0.5702352941176471,0.8240647058823529,0.84002,,0.8089500000000001,0.5095,,0.8342625,0.7870545454545455,0.8260666666666666,,0.613775,0.70825,0.8089352941176471,,,0.6890714285714286,0.7811444444444444
03-24,,0.4398111111111111,,,0.71587,0.8503222222222222,0.8484444444444444,0.6147333333333334,,0.80704,0.6013222222222222,,0.8592,0.7156625,0.81750625,0.8686705882352941,0.8445111111111111,0.8222,0.6357941176470588,,,0.8349117647058824,0.80155625
03-25,,,,0.84575,0.8284125,0.8513,0.8415777777777778,,,0.8237599999999999,,,0.8202375,,0.8590444444444445,0.8371363636363637,0.7915,0.6336722222222222,,0.829575,0.4691444444444445,,0.8977888888888889
03-26,,0.6215125,,0.8326941176470588,0.8136388888888889,0.8438833333333333,0.71211875,,0.6513555555555556,,,,0.8417,,0.5803111111111111,0.7291333333333333,0.5392764705882354,,,0.37743333333333334,,,0.9258
03-27,,,,,0.8258611111111112,0.9793,0.7650411764705882,0.806,0.6194888888888889,,,,0.7812,,,,0.7770111111111111,,,0.8142166666666667,,,
03-28,0.6592142857142856,,,,,0.8928944444444444,0.7851888888888889,0.5062,,,0.6896,,0.7527588235294118,0.8721529411764706,0.8816705882352941,0.8544,0.8682611111111112,,0.7114222222222222,0.80781875,,,0.881075
03-29,0.6768125,0.509,,,0.6552,0.7254222222222222,0.7220555555555556,0.8529,0.6864666666666667,,0.38595,,0.8227888888888889,0.84595,,0.5890299999999999,0.8823888888888889,0.6866375,0.853964705882353,0.90553,,,0.60414
03-30,,0.6653444444444444,,0.36746666666666666,,,,,,,0.8482722222222222,0.8659214285714285,0.54106,0.8457888888888889,0.84851,0.8799555555555556,0.8173,,0.77183,0.66041875,0.7777,,0.7489833333333333
03-31,,,,0.7183888888888889,0.8192555555555555,,,0.92042,,,0.8667833333333334,0.8871333333333333,0.84845,0.86556,0.7889666666666667,0.9100588235294118,0.8800166666666667,0.7912666666666667,0.8325,,0.871025,,0.5774
04-01,,,,0.8222,0.7659555555555555,,0.7169000000000001,0.8567777777777777,,0.8625,0.9071055555555555,0.8201555555555555,,0.7018,,0.8735944444444445,,0.7270625000000001,0.8419882352941176,0.6179533333333334,0.7936333333333333,,0.6715111111111112
04-02,,,,0.6419857142857143,0.8444555555555555,,,0.5467727272727273,0.8921944444444444,,0.7985833333333333,0.8531,,0.6805,,0.70413,0.73605,,0.7921722222222223,0.8954352941176471,0.6064444444444445,,
04-03,,,0.6661,,0.8279777777777778,0.9114875,,0.871725,,,0.7685777777777778,0.675,0.7445625,0.8646,0.7470058823529412,0.8559636363636364,0.8560333333333333,,0.8438125,0.9078666666666667,,,0.6116
04-04,,0.7651125,,0.8466333333333333,,,0.5072,0.8715142857142858,0.8583944444444445,0.8574142857142857,0.8725444444444445,,0.89745,,0.7458222222222223,0.6436,0.7953,0.604475,0.8467611111111111,,,,
04-05,0.6467,,,0.8140444444444445,0.77406,0.723,,,0.8768,0.7927222222222222,0.8767,,0.8837888888888888,0.8653529411764705,,0.7519,,0.8766499999999999,0.81495,0.9054764705882353,,,0.617
04-06,0.8106428571428571,0.8458,,0.7743333333333333,0.6967764705882353,0.870175,0.8564125,0.8168166666666666,0.7045,0.85226,0.8546055555555555,,0.8644888888888889,0.8808722222222223,,,,0.7149888888888889,0.7826,0.8775823529411765,0.8676722222222222,0.653625,
04-07,0.8837666666666667,0.8125249999999999,0.7922,0.8352444444444445,0.8057,0.8581642857142857,0.8612562500000001,0.7972333333333333,0.5462222222222222,0.8233222222222222,0.8677388888888888,,0.8352555555555555,0.8676777777777778,0.5818,,0.74650625,0.5911352941176471,0.8023499999999999,0.4131666666666667,0.7635,,
04-08,0.8633375,0.732725,,0.7633611111111112,0.6479875,0.8841777777777777,0.6294444444444445,,,,,0.8321714285714286,0.8347388888888889,0.5140545454545454,0.805590909090909,,0.7796611111111111,0.5215611111111111,,,0.6827,,0.9048555555555555
04-09,,0.8476111111111111,0.85855,0.8347222222222223,0.80935,,,,0.7219,0.7811222222222223,0.56511,0.7116941176470588,0.8585611111111111,,0.8521857142857143,,0.6212,0.8269,0.7972888888888889,,,,0.9040888888888888
04-10,0.8675857142857143,0.8423875000000001,0.8126111111111111,0.8111055555555555,0.8418375,,,,0.8347444444444444,0.8397,0.8498,0.6937055555555556,0.7915055555555556,0.8670666666666667,0.88063125,,,,,,0.8489222222222222,0.7588,
04-11,,0.7833666666666667,0.8421000000000001,0.6474555555555556,0.8136555555555556,0.8203727272727273,,0.4853470588235294,0.88127,0.723925,0.8519777777777777,0.8665,0.8185333333333333,0.7474611111111111,0.6385555555555555,,0.63765,,0.79955,,0.8317,,0.8161666666666667
04-12,0.6402249999999999,0.8624666666666667,0.8637333333333334,0.8159333333333333,0.71147,0.7343,0.6395,,0.39818888888888887,,0.8153444444444444,0.9103722222222222,0.7400555555555556,0.9007000000000001,0.83535,0.7510529411764706,,0.8182,0.8188,,0.8585833333333334,,0.7743777777777777
04-13,,0.8451,0.8454625,0.8449,0.79205,0.6462785714285714,,,,,0.6315999999999999,0.9223277777777777,0.8976555555555555,,0.7167166666666667,0.8161,0.5560882352941177,0.46157777777777775,,0.8453,0.8781722222222222,0.8596666666666667,
04-14,,0.8913,0.8065777777777777,0.8132666666666667,,0.8485,,0.59,0.6909,,0.6917777777777777,0.6774833333333333,0.7049888888888889,0.5557222222222222,0.8539100000000001,0.6553,,0.7322,,0.8687,0.8800555555555556,,0.6335
04-15,0.8425428571428571,,,0.73094,0.8246166666666667,0.7156,,0.40805555555555556,0.8048222222222222,0.6337,,0.8617888888888888,0.86345,0.869,0.7269666666666666,0.611275,0.86345,0.6607555555555555,0.6019,0.77353,0.63245,0.4865555555555556,
04-16,,0.7577125,0.8828555555555556,0.7976888888888889,0.8535944444444444,,0.68075,0.700725,0.7299272727272728,0.7884333333333333,,0.7577642857142858,0.7230722222222222,0.5197111111111111,0.8391000000000001,0.4288875,0.6170444444444444,0.8764588235294117,0.8446,0.7403055555555556,,0.89139375,0.8913
04-17,0.6824,,0.867175,0.8397333333333333,0.8173823529411764,0.6083333333333334,0.5740777777777778,,0.7088176470588236,,,0.9033588235294118,0.7797611111111111,0.8791083333333334,0.8357133333333333,,0.5788888888888889,0.6913111111111111,0.6627375,0.7931199999999999,0.67745,0.8696888888888888,
04-18,,,0.8386666666666667,0.8461611111111111,0.8416388888888889,0.4823,0.4516222222222222,0.87268125,0.8689,,0.7760444444444444,0.7407142857142858,0.7046222222222223,,0.7392,,0.4946,0.7367555555555556,,,0.8005764705882353,,0.8828411764705882
04-19,,,0.8976999999999999,0.8175388888888889,0.7690055555555556,0.8416222222222222,0.8170555555555555,0.81435,0.7538,0.5560777777777778,0.8511,0.91543,0.7799888888888888,0.7852222222222223,0.7698333333333334,,0.67952,0.6996375,,,,,0.80974375
04-20,,,0.6133666666666667,0.7990666666666667,0.7650777777777777,0.78989,0.7455333333333334,0.8616833333333334,,0.69461875,0.7862111111111111,0.7683272727272727,,0.8660055555555556,0.76259,0.6191111111111112,0.8465666666666667,0.3148,0.5173000000000001,0.9032055555555556,,,0.59959
04-21,,0.5651999999999999,,0.8597388888888889,0.86341,0.75883,0.9033444444444444,0.7985777777777778,0.7599857142857143,0.8150111111111111,0.63125,0.80065,,0.8762666666666666,0.7041,,0.9010333333333334,,0.5225666666666666,0.8908555555555555,,,0.822025
04-22,0.63145,,,0.9151611111111111,0.6336055555555555,,0.6977714285714286,0.8205111111111111,0.7937777777777778,0.8000222222222222,,0.9117866666666666,0.6457,0.6939181818181818,0.6041,,0.8905388888888889,0.9075625,0.8017222222222222,0.55935,0.6312625,,0.76715
04-23,0.6282555555555556,,0.8734222222222222,0.7891999999999999,,0.6118142857142858,0.7677666666666667,0.8315888888888889,0.77096,0.7901833333333333,0.796575,0.876375,0.7958888888888889,0.7776352941176471,0.4089111111111111,0.8462555555555555,0.7854,0.7811,,0.7827933333333333,0.7991555555555556,,0.8765000000000001
04-24,0.5220555555555556,0.8575444444444444,0.8914714285714286,,0.7155222222222222,0.7945,0.7849222222222222,0.81055,0.5254333333333333,0.8330166666666666,0.8664875,0.7964411764705882,,0.5489,0.8970333333333333,0.8082944444444444,0.8867611111111111,0.8686055555555555,0.4797,0.71131875,0.7877333333333334,,0.8921444444444444
04-25,,0.8524,,,0.7066125,0.7917111111111111,0.8533666666666667,0.8240833333333333,0.528975,0.8052888888888889,0.5091777777777778,0.83164,0.8543,,0.5561333333333334,0.8405277777777778,0.7640888888888889,0.9015666666666666,0.7006,,0.5409999999999999,0.8978272727272727,0.8234611111111111
04-26,,0.7267666666666667,0.9225333333333333,0.6252555555555556,0.4796333333333333,0.8113222222222223,0.7926777777777778,0.7945,0.7118357142857142,0.8387833333333333,0.6399222222222223,0.8138375,0.7241647058823529,0.8284,,0.6782722222222223,,0.8960777777777778,,0.4693,,0.9446055555555556,0.9171
04-27,,,0.6246499999999999,0.8085722222222222,,0.8000363636363637,0.82281,,0.7377777777777778,0.5093111111111112,0.7786388888888889,0.7389,0.7934722222222222,0.73535625,0.4238111111111111,0.7096055555555556,0.63383125,0.9050222222222222,0.6172888888888889,0.7214499999999999,,0.42035555555555554,0.9205944444444444
04-28,,0.6099222222222223,,0.7987444444444445,0.7626166666666667,0.8433444444444445,0.5347333333333334,0.903125,0.6899,0.6395529411764705,0.7317833333333333,0.92145,0.90045,0.56915,0.6514444444444445,0.8372882352941177,0.8510555555555556,0.9069,0.3720777777777778,,0.7493777777777778,,0.8601944444444445
04-29,,0.819811111111111,,0.7811222222222223,0.7635666666666666,0.8367888888888889,0.5841999999999999,0.7770111111111111,0.65672,0.43195555555555554,0.54053,0.8653333333333333,0.8996944444444445,,0.8264,0.7916944444444445,0.8994111111111112,0.8491764705882353,0.6401333333333333,0.5142888888888889,,0.7293875000000001,0.93732
04-30,,,,0.7914055555555556,0.7809555555555555,0.3458222222222222,0.59072,0.6766,0.74519375,0.97141,0.7144272727272727,0.5420055555555555,0.7481222222222222,,0.6627571428571428,0.8122333333333334,0.8927388888888889,0.9003111111111111,0.8983666666666666,,,,0.9015
05-01,,,,,0.7804722222222222,,,,0.7677277777777778,0.7283,0.36086666666666667,0.6327333333333334,0.7962888888888889,,0.41855714285714285,0.8059388888888889,,0.8711111111111112,0.9017888888888889,0.3667875,0.5121555555555556,,0.9040176470588235
05-02,0.8238333333333333,,0.8256111111111111,,0.7767833333333334,0.81192,0.6785,0.7711222222222223,0.8160277777777778,0.9087294117647059,0.7694705882352941,0.8625,0.8270722222222222,,,0.8228,0.5105111111111111,0.8307444444444444,,0.3140222222222222,0.8154833333333333,,0.9195944444444445
05-03,,,0.7624555555555556,0.5552611111111111,0.7961857142857143,0.65035,,0.39525,0.5705277777777777,0.6856,0.5892333333333334,0.7016,0.7884666666666666,,0.5391533333333334,0.8959055555555555,0.7582705882352941,0.4527,0.9074111111111112,0.4327888888888889,0.8827555555555555,0.8804444444444445,0.7279588235294118
05-04,0.7822,,0.9812555555555555,0.6447499999999999,,0.7749,0.6047764705882352,0.41794117647058826,,0.65695,0.5559,0.91885,0.8084666666666667,0.4968,,0.9006055555555555,0.6860142857142857,0.4520777777777778,0.9012055555555556,,0.8320055555555556,0.8130722222222222,0.9341333333333334
05-05,0.8037555555555556,,0.8710555555555556,0.6940444444444445,0.5283,,0.8081722222222222,0.5614916666666666,0.6733,0.66905,0.4747777777777778,0.61663,0.569325,0.7749055555555555,0.6867,0.8299444444444445,0.5685333333333333,0.760325,0.5271705882352942,,0.9193166666666667,0.8228909090909091,0.9121555555555555
05-06,0.7118333333333333,,0.7099,,0.8869,0.7734666666666666,0.7552166666666666,0.6975375,0.8215111111111111,0.61535,,,0.773,0.73581,0.65175625,0.9049,0.6945823529411764,0.8211722222222222,0.707925,0.6372,0.8894,0.6736571428571428,0.30670000000000003
05-07,,,0.937188888888889,,,0.6026,0.7647666666666667,0.9106444444444445,0.8908444444444444,0.7217125,0.5894444444444444,,0.5662200000000001,0.7837055555555555,0.5951,0.9025166666666666,0.6208833333333333,0.8377555555555556,,0.5823411764705883,,,
05-08,,0.7600888888888889,0.9758,0.76505,0.8811055555555556,0.6194,0.8082294117647059,,0.5861944444444445,,0.7662,,0.7364444444444445,0.78711,,0.8885777777777778,0.6643611111111111,,,0.518775,0.6378125,,0.6188
05-09,,0.8760444444444444,,0.5112888888888889,0.8837222222222222,0.7960727272727273,0.9027,0.6713705882352942,0.6694388888888889,0.6311555555555556,0.5991,0.8281058823529411,0.7336333333333334,,0.6338222222222223,0.9045611111111111,0.7247666666666667,0.5851555555555555,,,0.7253705882352941,0.7717705882352941,0.9403833333333333
05-10,0.6159222222222223,0.8663444444444445,,,0.8258277777777778,0.7134333333333334,,0.5631555555555555,0.7047944444444444,0.7351624999999999,,0.7946555555555556,0.7482666666666666,0.7686888888888889,0.8689285714285714,0.8972388888888889,0.7745142857142857,,0.5751,,0.7472352941176471,0.8059499999999999,0.8712111111111112
05-11,0.44425555555555557,0.6546,,,0.9425588235294118,0.5345,0.9216,0.8619,0.7488555555555556,,,0.3492111111111111,0.5967,0.6015944444444444,0.7202333333333333,0.7038,,,0.8751277777777777,0.3615,0.9211111111111111,0.6678000000000001,0.9110555555555555
05-12,0.5857,,0.30627777777777776,0.78735,,0.6381818181818182,0.8272222222222222,,0.8941833333333333,,0.52351,,0.6984277777777778,0.6151333333333333,0.6137111111111111,0.91151,0.6896416666666667,0.73288,0.90965,,0.7774277777777778,,0.9110222222222222
05-13,,,,0.6259111111111111,,,,,0.46748,,,0.9374833333333333,0.88025,,0.5855777777777778,0.8993166666666667,0.9037666666666667,0.9012222222222223,0.9400666666666667,0.5592117647058824,,0.7894555555555556,0.8196666666666667
05-14,,0.738125,,0.9068611111111111,,0.6126499999999999,,0.7882555555555556,0.9034166666666666,0.9151277777777778,0.37285555555555555,0.9850764705882352,0.947,0.92875,0.5559571428571428,0.9037277777777778,0.7217727272727272,0.8622444444444444,0.9075833333333333,0.85825,,0.8758055555555555,0.7002
05-15,,0.7616888888888889,,0.6814388888888889,0.6654777777777777,0.61155,0.8068,0.909425,0.8988611111111111,0.5756444444444444,0.60595,0.9048055555555555,0.8445722222222222,0.9193777777777777,0.549,0.7227235294117647,0.963675,0.85955,0.9133722222222223,0.8237444444444445,,0.5150166666666667,0.5294
05-16,0.7859,0.7268714285714286,0.412925,0.7037666666666667,0.8754,0.8687388888888888,0.8170090909090909,0.9236444444444445,0.9016055555555555,0.90283,,0.7572555555555556,0.8896166666666667,0.52354375,0.3964888888888889,0.9011222222222222,,0.9002111111111111,0.7996944444444445,0.9122181818181818,0.7666333333333334,0.9040111111111111,0.7757277777777778
05-17,0.7897777777777778,,,,0.8389,0.3515,0.7768277777777778,0.7209333333333333,0.8544222222222222,0.52145,0.9023454545454546,0.8119666666666667,0.7318944444444444,0.8149555555555555,,0.8967444444444445,0.7020647058823529,0.8034611111111111,0.9626571428571429,0.9260833333333334,0.9014222222222222,0.8833833333333333,0.9237
05-18,0.9216,,0.6404,,,0.9502470588235294,0.7857833333333333,0.54855,0.8392944444444445,,0.8733888888888889,0.7521722222222222,0.8839388888888888,,0.5004,0.6673,0.8462944444444445,0.9093166666666667,,0.9063941176470588,0.9298277777777778,0.3349888888888889,
05-19,0.7978999999999999,0.60595,,0.7288,0.6693666666666667,0.6940285714285714,0.7508888888888889,0.6301333333333333,0.8979222222222223,0.8290875,0.7612363636363636,0.9186833333333333,,0.6157666666666667,0.5678333333333333,0.8800888888888889,0.8755944444444445,0.7537888888888888,0.9059444444444444,0.9568187499999999,0.9121333333333334,0.38066666666666665,
05-20,,0.5218,,0.29867777777777776,0.8558571428571429,,0.7692944444444445,0.6205111111111111,0.8521555555555556,0.7666222222222222,0.9218222222222222,0.8721388888888889,0.87705,0.35065555555555555,,0.8876388888888889,0.8786882352941177,0.8963555555555556,0.9018833333333334,,,0.27038,0.8960944444444444
05-21,,0.7106333333333333,0.8112874999999999,,0.8841666666666667,0.35651428571428573,0.8036555555555556,0.4056666666666667,,,0.8132333333333334,0.8047833333333333,,0.7082055555555555,,,0.7713687499999999,0.8984055555555556,0.8925222222222222,0.8341555555555555,0.517125,0.4670111111111111,0.6743117647058824
05-22,0.6922999999999999,0.9266888888888889,0.8778333333333334,,0.8898777777777778,0.44454285714285713,0.6884583333333334,,,,0.9096611111111111,0.9123444444444444,0.34004999999999996,0.8779,0.41023333333333334,0.89605,1.0163,0.5286181818181818,0.8901222222222223,0.7579777777777778,0.49041111111111113,0.4969777777777778,0.7819142857142857
05-23,0.7152555555555555,,0.9124222222222222,,0.8759666666666667,0.663,0.7971,0.8822111111111112,,0.7625058823529411,,0.8863055555555556,0.8829888888888889,0.93445,,0.70066,0.8488277777777777,0.5894222222222222,0.9139588235294117,0.7618166666666667,,0.8637611111111111,0.6755571428571429
05-24,0.6228222222222222,0.9148333333333333,,,0.8444666666666667,0.8916555555555555,0.7852555555555556,0.9158555555555555,,0.8801055555555556,,0.60088125,0.7956411764705882,0.905461111111111,0.6226470588235294,0.6798142857142857,0.8830222222222222,0.4639,0.9002833333333333,0.4406333333333333,,0.8962111111111111,0.8783722222222222
05-25,0.43655,0.9180222222222222,0.7498444444444444,0.6182454545454545,,0.9067000000000001,0.7723333333333333,0.8034277777777777,0.4572,0.9166222222222222,0.8557294117647058,0.8846333333333334,0.8461388888888889,0.8525222222222222,0.8946666666666666,0.80905625,0.6255777777777778,,0.62365,0.39061111111111113,,0.9160555555555555,0.6968083333333334
05-26,,0.8145888888888889,0.8885333333333333,0.8475611111111111,,0.8621666666666666,,0.9045611111111111,0.8933583333333334,0.7891818181818182,0.6308,0.8742333333333333,0.8162428571428572,0.8997055555555555,,0.8136555555555556,,0.7432666666666666,1.0756,0.40885,,0.8660222222222222,0.5783235294117647
