system:time_start,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
02-07,,0.8299444444444445,,,,0.4810277777777778,0.5615333333333333,0.80031,,0.7900375,0.4351777777777778,,,0.8172888888888888,0.874825,0.87102,,0.7309333333333333,0.54298,,0.8550277777777777,,0.5869875
02-08,,0.5215571428571428,,0.7093,0.8305555555555556,0.8116888888888889,,0.6587,,0.8403222222222222,0.35073333333333334,,0.83442,0.8372545454545455,0.83002,0.8584888888888889,,0.87415,0.5226777777777778,0.6057777777777777,,,0.8326777777777777
02-09,,0.4539888888888889,0.8861749999999999,0.6029,,0.8253611111111111,,0.9139727272727273,0.8471636363636363,,,0.8105142857142857,0.8801181818181818,,,0.7677285714285714,0.8087777777777778,0.6845,0.7164384615384616,,,0.44989999999999997,0.8503733333333333
02-10,,,,,0.834,0.8014941176470588,0.83875625,0.8128333333333333,0.5148,0.7774705882352941,,0.5478,0.7739588235294118,,,,0.7449,0.8223777777777778,,0.48078235294117644,0.8986999999999999,0.8804777777777778,0.8286
02-11,,,,0.7811357142857143,,0.8160692307692308,0.8763909090909091,0.7378944444444444,,0.5136142857142857,0.7079,,0.8689333333333333,0.4641888888888889,0.4115,0.63585,,0.8282642857142857,,,,0.8566111111111111,0.83187
02-12,,0.8165,,,,0.84195,0.8580666666666666,,0.8547,,0.4218,0.7622444444444445,,0.8432533333333333,0.8264666666666667,0.7997,0.5767111111111111,0.8359277777777778,0.7758888888888889,0.685675,0.8087777777777778,0.8570666666666666,0.7924666666666667
02-13,,0.82018,,,0.42772,0.6685428571428571,0.8561125,0.5018692307692307,0.6298125,0.8214400000000001,,0.6909777777777778,,0.77915,0.66499,0.83165,,0.8573928571428572,0.7732714285714286,0.83535,0.8659857142857142,0.9007499999999999,0.8387375
02-14,,0.52825,,,0.7822529411764706,0.8341,0.8819,,0.8843,0.6270666666666667,,,0.37675000000000003,0.8351866666666666,,0.31048,0.82242,,0.8292625,,0.8404555555555555,0.8530444444444445,0.6580555555555555
02-15,,,,0.79882,0.6732777777777778,0.87234,0.86380625,0.5136166666666667,,,,0.8197642857142857,,0.813575,,0.5781888888888889,,,0.811,0.8160499999999999,0.62272,0.8586055555555555,
02-16,,,0.8367,0.7633375,0.6035933333333333,0.8028111111111111,0.27151111111111115,0.8129416666666667,,0.8382999999999999,,,0.8469571428571429,,,,0.7636625,,,0.8024,,0.7179222222222222,
02-17,,,,,0.6417,0.79897,,0.8026545454545454,0.8439058823529412,0.7593666666666666,,0.8736666666666667,0.7033,0.8114,,0.8209666666666666,,,0.82499375,0.8513777777777778,,,
02-18,,,,0.8374833333333334,0.7644,,0.6889,0.8075833333333333,0.8436,0.95329,0.4575222222222222,,0.7780777777777778,,0.8269,0.8128124999999999,0.333125,0.7681117647058824,,0.8567666666666667,0.8303666666666667,0.8214611111111111,0.6864777777777777
02-19,,,,0.8097333333333333,0.6709,,,0.7897055555555555,0.8795333333333334,0.7493000000000001,,,0.8144294117647058,0.5476666666666666,,,0.8374333333333334,0.7935222222222222,,0.85685,0.84392,0.710809090909091,0.7985222222222222
02-20,,,,0.78608,,,,0.799075,0.8379333333333333,0.5939,,0.8390166666666666,,,0.8463636363636364,,,0.6824307692307692,0.6193166666666666,0.8404833333333334,0.51735,,0.8534125
02-21,,,,,,,0.5927375,0.8196916666666667,0.620825,,,0.8002,0.6471166666666667,0.5014000000000001,0.82857,,0.55555,,0.8234333333333334,0.8597333333333333,0.8178777777777778,,0.7663
02-22,,0.7305875,,0.8354285714285714,,0.5435333333333333,,0.8329611111111112,0.8301875,0.7239,0.8367384615384615,0.825,0.8159333333333333,0.591,0.8389833333333333,0.36922222222222223,0.81994,0.7394307692307692,0.8487333333333333,,0.8577400000000001,0.8394055555555555,0.8427125
02-23,,,,0.6831692307692308,,0.7117,0.7661266666666666,,0.8727333333333334,,,0.78625,0.7946,,0.8004222222222223,0.7923181818181818,,,0.8003375,0.8559866666666667,0.8363833333333333,0.86412,
02-24,,0.7182,,0.8089117647058823,0.7900428571428572,0.7807166666666666,0.8283125,,,,0.7202,0.7995,,0.5202555555555556,0.8312333333333334,0.53015,,0.85615,,0.8329230769230769,0.8580941176470588,0.6572888888888889,
02-25,,,,,,0.78566,,0.8141,,,0.5984,,,0.7614,,0.8479388888888889,,0.7057,0.8426777777777777,,,0.8139,
02-26,,,,,,,0.5844,,,0.5548666666666666,0.8337222222222223,,0.81826,0.82535,,0.8744,,0.8463727272727273,0.5781444444444445,,0.7972555555555556,,0.8216666666666667
02-27,,,,,,0.8341777777777778,,,0.8786499999999999,,0.84675,0.6153666666666666,,0.8133,,,,0.8369222222222222,0.4195,0.6722400000000001,0.8131625,,0.8308875
02-28,,,,,,,0.8340888888888889,,0.6876944444444444,,0.8689,,0.83051,0.8439,0.8450124999999999,0.8009000000000001,,,0.7719117647058823,0.8569785714285715,0.8141555555555555,,
02-29,0.8265875,,,,0.8572,,,,0.7786,,,,0.8111555555555555,,,,0.8460555555555556,,,,0.776,,
03-01,,,0.8176428571428571,,,,,0.8073785714285714,0.7857999999999999,0.8026333333333333,,,,,0.8069999999999999,,0.8594277777777778,0.80519375,0.8559555555555556,0.8313,0.7990333333333334,0.8475277777777778,0.54202
03-02,0.67704,0.8476,,0.43035,,0.4812,0.8209916666666667,,0.7678857142857143,0.7813777777777777,,,,,0.8666352941176471,0.8056,,,0.8483444444444445,,0.7283999999999999,0.8726333333333334,0.857688888888889
03-03,0.8155777777777777,0.8339714285714286,,,,,0.8807384615384616,,0.8332,0.652925,,0.8438,0.81945,0.82317,0.7353888888888889,0.5725666666666667,0.8768333333333334,0.63605,,,0.81955,,0.8644555555555555
03-04,,,0.78272,,,0.8484499999999999,0.8401222222222222,,,0.72965,,0.5257142857142857,,,,0.81245,0.71605,,0.860575,0.8716,,0.870275,
03-05,,,,,,0.8364833333333334,0.8555833333333334,,,,,,,0.62436,,,,,,0.6965111111111111,0.8955500000000001,,
03-06,,,,,0.8240285714285714,,0.47385,0.8063,0.6881666666666667,,,0.4769111111111111,,0.41156470588235294,,0.8871066666666667,0.78426,,,0.5768428571428571,,,
03-07,0.8781222222222222,,,,,,0.85715,,,,,0.83535,0.8952,0.76164,0.5221555555555556,0.8793,,,,,,,0.62445
03-08,,0.7683,,,,,0.8802277777777778,,,,,0.7623,0.8508,,0.6967705882352941,0.8730625,,,0.954911111111111,,0.83875,,0.74857
03-09,0.8553714285714286,,,0.8759142857142858,,,0.83805,,0.88,,,,0.8093,,,0.6827,0.8751571428571429,,0.8688222222222222,,0.8851411764705882,,
03-10,,0.8612,,,,,,0.8715,,,,,,,,0.6517999999999999,0.8366666666666667,0.8775625,,0.8485444444444444,0.8755111111111111,0.8763888888888889,0.5449
03-11,,,0.8546,,0.8694833333333334,,,,0.8864,,0.8888,,0.871,0.6469666666666667,,0.9484,0.8864,0.8835555555555555,0.8989882352941176,0.8951277777777777,0.888225,0.9050909090909091,0.8832785714285715
03-12,,0.8728,,,,,,0.8847,0.875725,,0.8852,0.8856875,,,,,,0.8626,0.6810666666666667,0.89665,,0.8873611111111112,0.8912466666666666
03-13,,,0.86605,,,0.8983444444444445,0.7936588235294117,,,,0.56305625,0.9115428571428571,,0.7535857142857143,0.8912,,,,0.9059,0.9317500000000001,0.8856666666666667,0.8854875,
03-14,0.8642777777777778,,,,,0.6687,0.8057888888888889,0.7774666666666666,,,0.899275,0.7762307692307693,0.8625777777777778,,,,0.90355,0.6964923076923076,0.9071125,0.8769666666666667,0.6787888888888889,0.89995,0.88935
03-15,,,0.86666,0.679225,,0.8883470588235294,0.624,,,,,0.8772,0.87038,,0.8978,,,,0.9185666666666666,0.8912384615384615,0.7537666666666667,,
03-16,,,0.9763,,,,,,,0.872475,0.8519888888888889,0.91615,0.9316,,,,0.8815,,,0.6840222222222222,0.882,0.8980285714285714,
03-17,,,0.555675,0.68972,0.8512777777777778,0.8638666666666667,0.8675222222222222,,,0.8884333333333333,0.8496333333333334,0.906975,0.8736999999999999,0.8603,,0.686725,0.8847333333333334,,0.9054916666666667,0.8933714285714286,0.9603,,0.9050307692307692
03-18,0.778,,,,0.8711166666666667,0.8835999999999999,0.8838111111111111,,0.8677666666666667,0.8326111111111111,0.8814529411764706,,,,,0.6020444444444445,0.7863466666666666,,,0.835825,0.8892625,0.90516,0.88845
03-19,,,,0.8795000000000001,0.7017,0.8746333333333334,0.9043583333333334,0.881175,0.78325,0.8952333333333333,0.7695,0.8934090909090909,,0.8829555555555556,,,0.87965,,,,0.8930250000000001,0.8973222222222222,0.80613
03-20,,,,0.7507,,0.8945,,0.8713500000000001,,0.8804,,,,0.8957999999999999,0.87452,0.8617833333333333,,0.894225,0.90054,,,,0.9156666666666666
03-21,,,,0.8823111111111112,,,0.9206,,,,,,,,,0.85825,0.9080699999999999,0.9133888888888889,0.5216888888888889,,,,0.8348722222222222
03-22,,,,0.7191944444444445,,0.8782,,,0.8527333333333333,0.7587333333333334,0.8461,0.9087833333333334,0.8787142857142857,,,0.89272,,,0.9117222222222222,0.8875454545454545,0.7918785714285714,0.8997499999999999,0.8952
03-23,,,,0.7374285714285714,,0.8091333333333334,0.8798222222222222,0.85292,,0.8895500000000001,0.936,0.76935,0.9091230769230769,0.92284,,0.8858764705882353,0.7990785714285714,0.9014,0.90984,0.89898,0.8787,0.8993249999999999,0.8016888888888889
03-24,,,,0.72375,,,0.9027222222222222,0.79262,,0.85257,0.8767833333333334,0.894938888888889,0.8797166666666667,0.6653888888888889,,0.8926705882352941,0.88309375,0.9047555555555555,0.9052,0.8775727272727273,,0.8879333333333334,
03-25,0.8826,,,0.8768222222222222,,0.9066166666666666,,,,,0.8866,,0.6930722222222222,0.9185055555555556,,0.9035785714285715,0.8819333333333333,0.8969,0.8878125,,,,
03-26,,,,0.8433846153846154,,,,,,,0.9004,0.91662,,0.9003466666666666,,,0.9136538461538461,0.8967,,,,0.9136666666666666,
03-27,0.9252555555555556,0.6829111111111111,,0.8876428571428572,,0.878,,,,0.7867999999999999,0.8978333333333334,,0.8942166666666667,,,0.7744888888888889,0.87985,0.9064181818181818,0.8958222222222222,0.9143833333333333,,0.8844333333333334,0.89928
03-28,,,,0.8913666666666666,,,,0.885990909090909,,0.9474,0.8952888888888889,,0.8936928571428572,,,0.8658333333333333,,0.9111411764705882,,0.8781222222222222,,,0.9416875
03-29,0.9092666666666667,0.91686,0.882175,0.892,,,0.8312222222222222,0.9183857142857142,,,,,,0.8662777777777778,0.8385333333333334,0.8809333333333333,,0.90371,,,,,
03-30,,,,0.8995,0.6321888888888889,,0.7897722222222222,0.6778333333333333,,,,,0.8876722222222222,0.8931625,,0.8820055555555556,0.847,0.8753555555555556,0.9429666666666667,0.7567666666666667,0.8701,,0.9072
03-31,,0.892,0.86635,0.9149,,,0.8057941176470589,,,0.9121166666666667,,,,0.8939111111111111,0.7932,0.8118933333333334,0.8917055555555555,,0.9042277777777777,0.9182555555555556,,,0.9119333333333334
04-01,0.8981,,0.8978142857142857,0.88548125,0.90685,0.9134125,0.8391777777777778,0.8988428571428572,,,,0.8218111111111112,,0.8871333333333333,,0.8973428571428571,0.88905,,,,0.90305,0.8733,0.9041111111111111
04-02,,0.8936222222222222,,,0.8861,,0.9134,,,0.875425,0.9020823529411764,,,0.86215,,0.8987571428571428,,0.8076,,0.7828642857142857,,0.9020999999999999,0.9141555555555556
04-03,0.9139571428571428,,0.9596,0.8964055555555556,,0.9139125,0.9182,0.8982333333333333,,,,0.8902277777777778,0.9066647058823529,0.8573777777777778,0.9023055555555556,0.8922749999999999,0.9127000000000001,,,0.8449266666666666,,0.9233166666666667,0.9010555555555555
04-04,0.9154500000000001,,0.88964,,0.9147142857142857,,0.9116625,0.88325,0.8895500000000001,0.8958833333333334,0.8678,0.8774777777777778,0.6595714285714286,0.8725999999999999,0.9152666666666667,,0.8956857142857143,,0.8589777777777777,0.8928666666666667,,0.897988888888889,0.6563111111111111
04-05,0.9008166666666667,,,0.9200166666666667,0.8715,0.7855,,0.8906166666666667,,0.8782857142857143,0.9343,0.8621,,,,,,0.9058142857142857,0.9171416666666666,,0.9134222222222222,0.9129117647058823,
04-06,,,,0.8916388888888889,0.8017411764705882,0.9128000000000001,,0.89489,0.9130727272727273,0.8488285714285715,0.9884,0.8378111111111111,,,,0.8794,0.8190666666666666,,,0.9048944444444444,0.9184055555555556,0.9178375,
04-07,,0.8995,,0.8346066666666667,0.9066722222222222,0.8896625,,0.9143888888888889,0.9212555555555555,0.9168833333333334,,0.8578250000000001,0.9018823529411765,,0.9180166666666667,0.8806285714285714,0.8837466666666667,,,0.90584,,0.9083777777777777,
04-08,0.9498875,,,0.9024285714285715,0.8902944444444445,,0.9144176470588236,,0.8488611111111111,0.9020722222222222,,0.8177857142857143,0.8987555555555555,0.9027055555555555,0.9164,0.88378,0.908,,0.9035555555555556,0.9073222222222223,,,
04-09,,0.8997111111111111,,0.8972555555555556,0.8966833333333333,,0.91164,0.9061722222222223,,0.9094333333333333,,0.90294,0.8826705882352941,0.9178666666666667,,0.8966,,,0.7567944444444444,,,,0.831425
04-10,0.9128555555555555,,0.9084571428571429,0.9113230769230769,0.8734666666666667,,0.9146777777777778,,0.7025833333333333,0.8463444444444445,0.90825,0.9045888888888889,0.7827333333333334,0.9101833333333333,0.9117142857142857,0.9035357142857143,0.9098266666666667,,0.9096,,0.9298470588235295,,0.8974666666666666
04-11,,0.9002666666666667,,0.6507444444444445,,0.9214,0.9083166666666667,,0.8827,,,0.9095777777777778,,0.8866499999999999,,,,0.9138909090909091,0.9422222222222222,0.7279,0.9322277777777778,0.9055933333333334,
04-12,,0.9182375,0.8488666666666667,0.87645,0.71402,0.9105333333333333,0.913475,0.7655666666666667,0.7402333333333333,,0.90768,0.9211277777777778,0.9105,0.9873055555555555,0.898525,0.9053529411764706,,0.9235555555555556,0.9072833333333333,,0.9271,0.9217428571428572,0.9098666666666667
04-13,,0.9065777777777778,,0.905975,0.84454,,0.8075111111111111,,0.8907888888888889,0.7042888888888889,0.9320111111111111,0.9138444444444445,0.8987909090909091,0.9329000000000001,0.8596,0.9067125,0.7756333333333333,0.9095533333333333,,0.8833444444444445,0.9154777777777778,0.9120722222222222,
04-14,0.89332,0.9316777777777778,,0.8963571428571429,0.8936875,,,,,,,0.9222888888888889,,0.8861222222222223,0.9119142857142857,0.8872727272727273,,0.9220705882352941,0.9214333333333333,0.90062,0.8804764705882353,,0.9112888888888889
04-15,0.9062,,,,0.8883833333333333,0.93106,,0.89320625,,,,,,0.8754176470588235,0.9162083333333333,0.8999272727272727,,0.9269111111111111,0.9201444444444444,0.8823833333333333,0.9136611111111111,0.6527000000000001,
04-16,,,0.8772888888888889,,0.873575,0.7505,,,0.8817777777777778,0.9062277777777777,,0.9013555555555556,0.9000166666666667,0.9063944444444445,0.9473,0.8364666666666667,0.9064222222222222,0.9104888888888889,0.9001444444444444,0.9184611111111111,0.9233,,
04-17,0.9269,,0.9615,,,0.9333444444444444,,,0.9173333333333333,0.821225,0.9257611111111111,0.9233611111111111,0.8971444444444444,,0.96984,0.9037277777777778,0.9146888888888889,0.9237166666666666,0.9414333333333333,0.8673307692307692,0.9188882352941177,0.9143,0.8231375
04-18,,0.891675,0.8774222222222222,0.8834222222222222,0.90715,0.9244055555555556,,,0.9062058823529412,0.7816777777777778,0.91955,0.9306909090909091,0.9097388888888889,0.9029944444444444,0.7402500000000001,0.8446444444444444,0.8975333333333333,0.7700611111111111,,0.9378944444444445,0.9161222222222223,,0.9156533333333333
04-19,0.88422,0.7189777777777778,0.8314,0.9260944444444444,,0.9266388888888889,0.79910625,0.9299111111111111,0.8664700000000001,0.9130666666666667,,0.91153125,0.9074666666666666,0.9039111111111111,0.89625,0.9111944444444444,0.897988888888889,0.9180111111111111,0.9211142857142858,0.9162666666666667,0.9594699999999999,0.7917230769230769,
04-20,0.8852666666666666,,0.9271111111111111,,,,0.8883588235294118,0.82664,0.9209777777777778,0.9279388888888889,0.9209555555555555,0.88432,0.9153,,0.8778857142857143,,0.8900142857142858,0.9072388888888889,0.91425,,,,0.8910666666666667
04-21,0.9304666666666667,0.6814,0.9092777777777779,,,0.9204545454545454,0.9141611111111111,0.9011666666666667,0.8240333333333334,0.9330875,0.9294611111111111,,0.9101111111111111,0.91028,0.8707944444444444,,0.9129375,,0.9218000000000001,0.8994333333333333,0.82646,0.9402,0.8886700000000001
04-22,,0.830975,0.9242777777777778,,,,0.9316777777777778,0.9228111111111111,,,0.9246666666666666,,0.8810777777777777,0.9136583333333334,0.9191166666666667,0.882925,0.90810625,0.9308076923076923,0.9192222222222222,0.82165,,1.0345,
04-23,,,0.9183333333333333,,0.91812,0.8224,0.9196444444444445,0.9184888888888889,,,,0.9172375,0.9142055555555556,0.8972333333333333,0.91255,0.9455,0.9144555555555556,0.9145333333333333,0.9095555555555556,,,0.8319,0.9207941176470589
04-24,,0.9085,0.9194,,0.9198,,0.9142777777777777,0.9335277777777777,,0.9007411764705883,,0.9285555555555556,0.9232388888888889,0.887825,,,0.9140083333333333,0.9248,0.8845,0.7276285714285714,0.93480625,,0.9214444444444444
04-25,,,0.9332875,,0.8601,0.8578,,0.7399111111111111,0.68165,,,,0.9088611111111111,0.8683176470588235,0.9067833333333334,,0.9149875,,0.9197176470588235,0.92132,0.92477,0.9195470588235294,0.9313714285714285
04-26,,0.9233222222222223,,0.9348388888888889,0.9346363636363636,0.9198777777777778,,,0.9274777777777777,0.9165,,0.8755777777777778,0.9046214285714286,0.8582,0.8951611111111111,,0.919075,0.9273555555555555,0.9268222222222222,0.9318333333333333,0.90942,,0.9107111111111111
04-27,,0.9274444444444444,,0.9310166666666667,0.9028923076923077,0.9254944444444444,0.9046,0.9182,0.88405,0.93975,,,0.855011111111111,,0.854375,0.7516818181818182,0.9047888888888889,0.83955,0.9366722222222222,0.7242529411764705,0.7766,0.9201166666666667,
04-28,,0.9271625,,0.9382,,0.92139375,0.7274888888888889,,0.8589125,0.95495,,0.93500625,,0.9202333333333333,0.9284111111111111,0.6180666666666667,,0.9191666666666667,0.9314444444444444,0.6576333333333333,0.94330625,0.9303222222222222,0.9199555555555555
04-29,0.9276555555555556,,,0.93605,0.8967666666666667,0.9237111111111111,0.9176111111111112,0.9296666666666666,0.8875125,0.9245222222222222,0.9230055555555555,0.9177333333333333,0.7405181818181819,0.9185444444444444,,0.8879055555555555,,0.8892333333333333,0.9226166666666666,0.9400888888888889,0.6529,,0.92825
04-30,,,,0.9216222222222222,0.6252555555555556,0.7955666666666666,0.9049222222222223,,0.8958944444444444,,,,0.7933555555555556,0.92693,,,0.8942166666666667,,0.95791875,1.090325,0.9359388888888889,0.9304833333333333,0.9187611111111111
05-01,0.9161111111111111,0.9507666666666666,0.9274777777777777,0.9406666666666667,0.8683,,,,0.6276666666666667,0.8771,0.9299,,0.907511111111111,0.9295777777777777,0.9268714285714286,0.7625500000000001,,0.9307176470588235,0.9365888888888889,,0.9252944444444444,0.9247916666666667,0.9207166666666666
05-02,,,0.9026,,0.8705555555555555,0.9284,,0.6504,0.9138277777777778,,0.9338722222222222,0.8042875,0.9338611111111111,0.85201,1.0119,0.8831,,0.8594666666666667,0.9485444444444444,0.9071277777777778,,0.9416888888888889,0.9087272727272727
05-03,,0.9062,,,0.8839444444444444,0.89525,0.9198999999999999,0.8741444444444444,,,,0.93465,0.9321222222222222,0.9299777777777778,0.9257055555555556,,0.8962176470588236,0.9313,,0.9285222222222222,,0.9883799999999999,0.9215222222222222
05-04,0.53852,0.7403,0.9089111111111111,,0.9229333333333334,1.0055571428571428,0.8977944444444445,0.9116555555555556,0.9092222222222223,0.8182777777777778,0.9186294117647059,0.9277133333333333,0.97394,0.9231055555555555,0.9210499999999999,0.9277222222222222,0.8668555555555556,0.91104,0.9254066666666667,,0.95019375,,0.9254277777777777
05-05,0.9231,,,,,0.8556611111111111,,0.9340166666666667,0.8941,0.9193777777777777,0.9349277777777778,0.7353444444444445,,0.9285944444444445,0.91535,0.9228666666666666,,0.9309222222222222,0.9515388888888889,0.8855,,,
05-06,0.5899,,,0.9319555555555555,0.6589857142857143,0.9845,,,0.9252722222222223,0.9403277777777778,0.5145333333333333,,,0.9349944444444445,0.9230333333333334,0.9279000000000001,0.90155,,0.93677,0.9407277777777778,0.9990235294117648,,
05-07,,0.9183333333333333,0.9288,0.8992875,0.9347,0.8483,,0.8011133333333333,0.9014555555555556,0.9339666666666667,0.7602,,,0.93679,0.9107333333333333,0.8173266666666666,,0.9825777777777778,0.9418,,,,0.9116111111111111
05-08,0.9025111111111112,,,,,0.8701888888888889,,0.9272888888888888,0.9049888888888888,,,0.9333777777777778,,0.9312277777777778,0.9106666666666666,0.9303888888888889,0.9378888888888889,,0.9293166666666667,0.9239666666666666,0.9341333333333334,,0.9086
05-09,0.9174666666666667,0.9307222222222222,,,0.8986909090909091,,0.9069692307692307,0.9459117647058823,0.943,,0.768875,,,,0.8689277777777777,0.9165944444444445,,0.93454,0.37676666666666664,0.7052944444444444,0.9396055555555556,,
05-10,,0.8458714285714286,,0.9179125,0.9326571428571429,0.9353,0.8845277777777778,0.9056833333333333,0.8972222222222223,0.7929866666666666,0.8212764705882353,,,,,0.9132111111111111,0.9142333333333333,0.53995,,0.6133666666666667,0.9309055555555555,,0.9098111111111111
05-11,0.7280571428571428,,,0.9312666666666667,,0.9113222222222223,0.6903,0.8852705882352941,0.9337722222222222,,0.9339666666666666,,,0.6132944444444445,,,0.8966166666666666,,0.9431666666666667,,0.7961111111111111,0.9355,
05-12,0.9434777777777777,,0.9181444444444444,0.9262666666666667,,0.9302666666666667,0.84,0.9136733333333333,0.8806,,0.94565,0.9132,,,0.886675,,,0.9356111111111111,0.6063000000000001,,0.90028,,0.9077833333333334
05-13,,,,0.94265,,,,,,,,0.92815,0.9008833333333334,,,,,,0.9404333333333333,,,0.9356833333333333,0.9014055555555556
05-14,0.6586799999999999,,0.9160888888888888,,,,0.8967444444444445,0.8601555555555556,,,0.9905600000000001,0.90456,,0.75535,0.9043333333333333,,,0.9358666666666666,,,,0.8691888888888889,0.9016111111111111
05-15,,,,0.9215833333333333,,,0.8586444444444444,,,0.5898,,,,0.9284,0.8656444444444444,0.9451307692307692,,0.8400722222222222,,,,,
05-16,0.7071333333333334,,0.7413222222222222,,,0.929075,,,,0.999,,0.9125333333333333,,0.7433,0.9281,0.88,,0.9016363636363636,,0.9027999999999999,,,
05-17,,,0.62685,0.9140722222222222,,0.8956,0.7418857142857143,,,,,0.9239333333333334,0.9018722222222222,0.2358111111111111,,0.9092666666666667,,0.75817,0.9329222222222222,,,0.8184055555555556,0.8960166666666667
05-18,,,,0.9283857142857143,0.8008,0.9431176470588235,,0.9316666666666666,0.5935444444444444,,,0.9239222222222222,0.9227722222222222,,0.7861888888888889,0.9032411764705882,,0.9258142857142857,0.9427888888888889,0.8466615384615385,,0.9367277777777778,0.8741833333333333
05-19,0.9113666666666667,,,0.5194888888888889,1.0508,0.8280071428571428,,0.8905142857142857,,,,0.9250111111111111,0.9254833333333333,,,,0.9305,0.6584111111111112,0.9050285714285714,,,0.8636999999999999,0.8611800000000001
05-20,,0.3131333333333333,,0.9186222222222222,,,0.7328333333333333,0.9233666666666667,0.56,1.0728125,0.8472555555555555,0.9165333333333333,0.9375636363636364,0.9613,,0.8829083333333333,0.82616,,,,,,0.8443555555555555
05-21,,,,0.9221,0.8936111111111111,,,0.92,,,,0.9127533333333333,,0.9329999999999999,,0.8937333333333334,0.9002722222222223,,,,,0.9235666666666666,0.7625833333333333
05-22,,0.35964444444444443,0.9199142857142857,0.8075111111111111,0.9288166666666666,0.9260611111111111,,,0.8881222222222223,0.674175,0.9379666666666666,0.8833875,,0.91654,,0.7996222222222222,,0.49773333333333336,,,0.9514777777777778,0.9280444444444444,
05-23,,,0.6530444444444444,0.9057611111111111,0.9120777777777778,0.4311,0.8335555555555556,,,0.9915090909090909,,0.9134833333333333,,,,,,,,0.9303777777777777,,0.712175,
05-24,,0.8203444444444444,,0.93901,0.6819,0.9364,0.8257222222222222,,0.9128000000000001,,0.44926363636363637,0.9947388888888888,,0.9008666666666666,,0.8535444444444444,,,,0.9324055555555556,,,
05-25,,,1.1262,,,0.9102666666666667,0.8155777777777777,,0.8579666666666667,0.9453222222222222,,0.9188454545454545,0.48688333333333333,,,0.7959611111111111,0.7173,,,0.9051666666666667,,0.9391166666666667,0.9204222222222223
05-26,0.9325333333333333,0.6085,0.4973,,,0.8244166666666667,0.5285624999999999,,0.6622333333333333,,0.4792,0.91098125,,0.8861722222222223,0.8586666666666667,,0.6003428571428572,,0.75295,,0.9385388888888889,0.9414384615384616,0.8905166666666666
05-27,0.9356333333333333,,,0.589975,0.8753875,0.9006388888888889,,0.9240444444444444,,,0.46044444444444443,0.9015222222222222,0.9304222222222223,,0.7963272727272727,0.8444555555555555,,,0.9496611111111111,0.8950499999999999,,0.83569,0.8713176470588235
05-28,0.9210111111111111,,,0.9034333333333333,,0.53772,,0.9270833333333334,0.624,0.9125111111111112,,0.9107166666666667,0.9126111111111112,,0.9054444444444445,,,,0.8599611111111112,,,0.8552333333333333,
